#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.353474;-0.000064;0.000075;0.000602;0.000133;-0.000021;-0.000004;-0.000307;-0.000553;0.000235;0.000122;0.000089;0.000906;3.530388;32.085732;-1.934399;4.783228;47.316994;0.600611;0.029276;0.439164;-0.004256;0.440498;-0.003934
0.353574;-0.000055;0.000073;0.000609;0.000123;-0.000018;0.000002;-0.000312;-0.000556;0.000236;0.000119;0.000099;0.000899;3.526573;32.085732;-1.934399;4.779413;47.558647;0.600634;0.029405;0.439165;-0.004255;0.440500;-0.003917
0.353674;-0.000078;0.000084;0.000591;0.000159;-0.000020;0.000007;-0.000314;-0.000552;0.000225;0.000125;0.000056;0.000910;3.530388;32.089539;-1.934399;4.779413;46.480623;0.602465;0.024872;0.439167;-0.004256;0.440467;-0.003919
0.353774;-0.000101;0.000096;0.000574;0.000194;-0.000020;0.000015;-0.000319;-0.000550;0.000213;0.000132;0.000012;0.000921;3.530388;32.085732;-1.930585;4.779413;45.482100;0.604370;0.019691;0.439165;-0.004255;0.440436;-0.003923
0.353874;-0.000125;0.000107;0.000558;0.000231;-0.000018;0.000024;-0.000326;-0.000549;0.000200;0.000138;-0.000032;0.000932;3.526573;32.085732;-1.938214;4.779413;44.440261;0.606817;0.013753;0.439165;-0.004256;0.440407;-0.003935
0.353974;-0.000148;0.000119;0.000543;0.000268;-0.000015;0.000036;-0.000334;-0.000550;0.000186;0.000145;-0.000077;0.000943;3.530388;32.085732;-1.930585;4.783228;43.489012;0.609275;0.007125;0.439164;-0.004255;0.440381;-0.003949
0.354074;-0.000152;0.000124;0.000543;0.000282;-0.000006;0.000053;-0.000350;-0.000558;0.000178;0.000148;-0.000091;0.000946;3.530388;32.089539;-1.930585;4.783228;43.497681;0.610640;0.003079;0.439165;-0.004255;0.440386;-0.003959
0.354174;-0.000126;0.000115;0.000566;0.000250;0.000008;0.000067;-0.000367;-0.000571;0.000182;0.000141;-0.000051;0.000933;3.518944;32.085732;-1.942029;4.764154;44.689240;0.610043;0.005095;0.439173;-0.004255;0.440430;-0.003959
0.354274;-0.000102;0.000104;0.000585;0.000217;0.000015;0.000071;-0.000372;-0.000579;0.000189;0.000134;-0.000009;0.000923;3.526573;32.085732;-1.934399;4.775599;45.819415;0.608483;0.008859;0.439167;-0.004255;0.440457;-0.003956
0.354374;-0.000081;0.000090;0.000602;0.000181;0.000016;0.000065;-0.000366;-0.000581;0.000200;0.000127;0.000035;0.000915;3.522759;32.081909;-1.942029;4.771784;46.900234;0.606008;0.014292;0.439167;-0.004256;0.440486;-0.003949
0.354474;-0.000060;0.000076;0.000617;0.000144;0.000013;0.000052;-0.000354;-0.000579;0.000214;0.000122;0.000081;0.000907;3.526573;32.085732;-1.938214;4.779413;48.009747;0.602798;0.020573;0.439165;-0.004256;0.440510;-0.003935
0.354574;-0.000057;0.000069;0.000618;0.000130;0.000006;0.000038;-0.000340;-0.000572;0.000222;0.000119;0.000096;0.000907;3.526573;32.085732;-1.934399;4.779413;48.118058;0.601159;0.024107;0.439165;-0.004255;0.440507;-0.003923
0.354674;-0.000086;0.000076;0.000594;0.000161;-0.000008;0.000021;-0.000321;-0.000557;0.000218;0.000124;0.000057;0.000923;3.530388;32.085732;-1.934399;4.779413;46.845614;0.601347;0.023025;0.439165;-0.004256;0.440467;-0.003927
0.354774;-0.000113;0.000083;0.000571;0.000193;-0.000021;0.000008;-0.000304;-0.000544;0.000214;0.000131;0.000017;0.000937;3.526573;32.085732;-1.934399;4.779413;45.689284;0.601494;0.021367;0.439165;-0.004255;0.440432;-0.003930
0.354874;-0.000139;0.000092;0.000549;0.000225;-0.000032;-0.000001;-0.000291;-0.000531;0.000208;0.000138;-0.000024;0.000950;3.530388;32.089539;-1.934399;4.779413;44.546526;0.601935;0.019043;0.439167;-0.004256;0.440400;-0.003938
0.354974;-0.000164;0.000102;0.000527;0.000258;-0.000040;-0.000008;-0.000281;-0.000522;0.000201;0.000144;-0.000065;0.000963;3.530388;32.085732;-1.934399;4.779413;43.413712;0.602811;0.016016;0.439165;-0.004256;0.440367;-0.003949
0.355074;-0.000169;0.000105;0.000522;0.000268;-0.000044;-0.000010;-0.000278;-0.000518;0.000201;0.000147;-0.000078;0.000966;3.526573;32.089539;-1.930585;4.779413;43.266391;0.602615;0.015184;0.439167;-0.004254;0.440364;-0.003950
0.355174;-0.000142;0.000096;0.000542;0.000233;-0.000038;-0.000006;-0.000284;-0.000526;0.000211;0.000140;-0.000038;0.000951;3.526573;32.089539;-1.934399;4.775599;44.409594;0.601192;0.018702;0.439169;-0.004255;0.440396;-0.003943
0.355274;-0.000113;0.000088;0.000563;0.000200;-0.000030;0.000001;-0.000292;-0.000534;0.000219;0.000133;0;0.000937;3.530388;32.085732;-1.934399;4.779413;45.616031;0.600076;0.021468;0.439165;-0.004256;0.440422;-0.003932
0.355374;-0.000083;0.000080;0.000584;0.000167;-0.000021;0.000011;-0.000304;-0.000544;0.000226;0.000126;0.000039;0.000922;3.526573;32.085732;-1.930585;4.779413;46.861370;0.599177;0.023679;0.439165;-0.004254;0.440452;-0.003915
0.355474;-0.000054;0.000073;0.000607;0.000134;-0.000009;0.000023;-0.000318;-0.000556;0.000233;0.000119;0.000078;0.000906;3.526573;32.085732;-1.934399;4.779413;48.118836;0.598469;0.025301;0.439165;-0.004255;0.440481;-0.003898
0.355574;-0.000045;0.000072;0.000616;0.000126;0;0.000036;-0.000332;-0.000564;0.000231;0.000116;0.000086;0.000901;3.530388;32.085732;-1.930585;4.779413;48.421117;0.599297;0.024277;0.439165;-0.004255;0.440484;-0.003888
0.355674;-0.000068;0.000084;0.000600;0.000163;0.000002;0.000047;-0.000341;-0.000566;0.000217;0.000122;0.000041;0.000912;3.530388;32.089539;-1.934399;4.783228;47.305319;0.602126;0.018623;0.439165;-0.004256;0.440452;-0.003896
0.355774;-0.000092;0.000096;0.000585;0.000200;0.000005;0.000060;-0.000352;-0.000568;0.000202;0.000128;-0.000003;0.000924;3.522759;32.081909;-1.938214;4.771784;46.141140;0.605291;0.012547;0.439167;-0.004255;0.440424;-0.003908
0.355874;-0.000120;0.000105;0.000566;0.000236;0.000003;0.000062;-0.000353;-0.000565;0.000190;0.000134;-0.000044;0.000939;3.522759;32.085732;-1.938214;4.771784;44.909839;0.607757;0.007865;0.439169;-0.004255;0.440395;-0.003925
0.355974;-0.000150;0.000113;0.000546;0.000270;-0.000005;0.000057;-0.000346;-0.000557;0.000180;0.000140;-0.000083;0.000956;3.518944;32.085732;-1.942029;4.764154;43.609796;0.609614;0.004440;0.439173;-0.004255;0.440368;-0.003944
0.356074;-0.000162;0.000112;0.000536;0.000278;-0.000014;0.000041;-0.000331;-0.000549;0.000181;0.000144;-0.000091;0.000965;3.526573;32.085732;-1.934399;4.775599;43.257658;0.608891;0.005991;0.439167;-0.004255;0.440356;-0.003954
0.356174;-0.000140;0.000100;0.000552;0.000241;-0.000017;0.000029;-0.000322;-0.000549;0.000196;0.000137;-0.000046;0.000956;3.530388;32.085732;-1.930585;4.779413;44.241945;0.606326;0.012830;0.439165;-0.004255;0.440383;-0.003950
0.356274;-0.000117;0.000088;0.000568;0.000204;-0.000020;0.000018;-0.000314;-0.000549;0.000210;0.000130;-0.000001;0.000946;3.530388;32.085732;-1.934399;4.779413;45.291727;0.603810;0.018999;0.439165;-0.004256;0.440411;-0.003942
0.356374;-0.000092;0.000077;0.000585;0.000168;-0.000021;0.000010;-0.000310;-0.000550;0.000224;0.000124;0.000042;0.000933;3.530388;32.089539;-1.934399;4.779413;46.407042;0.601380;0.024365;0.439167;-0.004256;0.440441;-0.003927
0.356474;-0.000066;0.000067;0.000603;0.000132;-0.000021;0.000006;-0.000308;-0.000553;0.000236;0.000118;0.000084;0.000920;3.526573;32.089539;-1.930585;4.779413;47.469805;0.599686;0.028978;0.439167;-0.004254;0.440465;-0.003905
0.356574;-0.000058;0.000064;0.000607;0.000120;-0.000022;0.000003;-0.000307;-0.000552;0.000241;0.000115;0.000096;0.000915;3.530388;32.085732;-1.930585;4.779413;47.618908;0.599403;0.030636;0.439165;-0.004255;0.440462;-0.003892
0.356674;-0.000082;0.000074;0.000587;0.000154;-0.000029;-0.000001;-0.000302;-0.000545;0.000234;0.000121;0.000053;0.000927;3.530388;32.085732;-1.930585;4.779413;46.435386;0.600893;0.027586;0.439165;-0.004255;0.440427;-0.003893
0.356774;-0.000106;0.000085;0.000568;0.000188;-0.000034;-0.000002;-0.000300;-0.000540;0.000224;0.000128;0.000011;0.000939;3.530388;32.089539;-1.930585;4.783228;45.219692;0.603011;0.023800;0.439165;-0.004255;0.440394;-0.003899
0.356874;-0.000129;0.000096;0.000550;0.000223;-0.000038;0;-0.000301;-0.000536;0.000214;0.000134;-0.000032;0.000949;3.530388;32.089539;-1.930585;4.779413;44.071951;0.605237;0.019279;0.439167;-0.004255;0.440366;-0.003909
0.356975;-0.000152;0.000108;0.000533;0.000258;-0.000039;0.000005;-0.000305;-0.000535;0.000203;0.000141;-0.000076;0.000961;3.526573;32.085732;-1.930585;4.779413;42.959147;0.607868;0.014010;0.439165;-0.004254;0.440337;-0.003921
0.357075;-0.000156;0.000114;0.000531;0.000271;-0.000035;0.000014;-0.000315;-0.000539;0.000198;0.000143;-0.000090;0.000963;3.530388;32.085732;-1.934399;4.783228;42.818200;0.609331;0.011124;0.439164;-0.004256;0.440335;-0.003931
0.357175;-0.000127;0.000108;0.000555;0.000239;-0.000021;0.000029;-0.000333;-0.000553;0.000203;0.000137;-0.000051;0.000947;3.526573;32.089539;-1.930585;4.779413;44.080956;0.608887;0.012799;0.439167;-0.004254;0.440377;-0.003924
0.357275;-0.000098;0.000101;0.000579;0.000209;-0.000006;0.000046;-0.000354;-0.000570;0.000207;0.000131;-0.000013;0.000932;3.530388;32.085732;-1.934399;4.775599;45.364864;0.608681;0.013978;0.439167;-0.004256;0.440414;-0.003919
0.357375;-0.000069;0.000095;0.000605;0.000179;0.000011;0.000067;-0.000378;-0.000588;0.000210;0.000124;0.000025;0.000916;3.530388;32.089539;-1.934399;4.779413;46.645093;0.608799;0.014490;0.439167;-0.004256;0.440452;-0.003911
0.357475;-0.000041;0.000088;0.000630;0.000148;0.000029;0.000088;-0.000403;-0.000606;0.000212;0.000117;0.000064;0.000901;3.522759;32.081909;-1.938214;4.767969;47.841516;0.609172;0.015060;0.439169;-0.004255;0.440488;-0.003901
0.357575;-0.000036;0.000086;0.000638;0.000140;0.000036;0.000096;-0.000414;-0.000613;0.000210;0.000115;0.000076;0.000899;3.522759;32.085732;-1.934399;4.775599;47.976834;0.610238;0.014851;0.439167;-0.004254;0.440492;-0.003899
0.357675;-0.000067;0.000094;0.000618;0.000175;0.000031;0.000091;-0.000409;-0.000608;0.000198;0.000121;0.000038;0.000915;3.518944;32.081909;-1.945844;4.764154;46.624333;0.612654;0.011548;0.439171;-0.004256;0.440463;-0.003914
0.357775;-0.000100;0.000100;0.000595;0.000207;0.000018;0.000073;-0.000391;-0.000595;0.000192;0.000127;0.000002;0.000934;3.526573;32.085732;-1.938214;4.771784;45.250152;0.613841;0.010184;0.439169;-0.004256;0.440427;-0.003929
0.357875;-0.000131;0.000106;0.000571;0.000238;0.000005;0.000055;-0.000372;-0.000582;0.000188;0.000134;-0.000035;0.000952;3.526573;32.089539;-1.934399;4.775599;43.993090;0.614567;0.009044;0.439169;-0.004255;0.440397;-0.003942
0.357975;-0.000161;0.000113;0.000548;0.000270;-0.000008;0.000039;-0.000355;-0.000568;0.000183;0.000140;-0.000072;0.000968;3.530388;32.085732;-1.934399;4.779413;42.761826;0.615308;0.007453;0.439165;-0.004256;0.440364;-0.003959
0.358075;-0.000170;0.000115;0.000540;0.000278;-0.000016;0.000026;-0.000343;-0.000561;0.000186;0.000144;-0.000080;0.000974;3.530388;32.085732;-1.934399;4.779413;42.558144;0.614432;0.008378;0.439165;-0.004256;0.440363;-0.003966
0.358175;-0.000145;0.000105;0.000557;0.000242;-0.000015;0.000021;-0.000341;-0.000563;0.000199;0.000137;-0.000038;0.000961;3.526573;32.089539;-1.934399;4.783228;43.662685;0.611847;0.013842;0.439165;-0.004255;0.440397;-0.003959
0.358275;-0.000119;0.000095;0.000576;0.000206;-0.000012;0.000019;-0.000341;-0.000567;0.000211;0.000131;0.000005;0.000947;3.526573;32.085732;-1.934399;4.779413;44.785403;0.609704;0.018560;0.439165;-0.004255;0.440429;-0.003949
0.358375;-0.000091;0.000086;0.000595;0.000171;-0.000008;0.000019;-0.000344;-0.000573;0.000222;0.000124;0.000046;0.000933;3.530388;32.085732;-1.934399;4.779413;45.955197;0.607815;0.022475;0.439165;-0.004256;0.440461;-0.003936
0.358475;-0.000064;0.000077;0.000615;0.000137;-0.000002;0.000022;-0.000349;-0.000580;0.000232;0.000118;0.000086;0.000918;3.530388;32.085732;-1.930585;4.779413;47.151574;0.606279;0.025761;0.439165;-0.004255;0.440492;-0.003917
0.358575;-0.000055;0.000076;0.000621;0.000127;0.000003;0.000026;-0.000356;-0.000583;0.000234;0.000115;0.000097;0.000912;3.530388;32.085732;-1.934399;4.779413;47.350934;0.606594;0.026162;0.439165;-0.004256;0.440494;-0.003907
0.358675;-0.000079;0.000087;0.000603;0.000162;0.000001;0.000029;-0.000358;-0.000580;0.000223;0.000121;0.000054;0.000923;3.530388;32.089539;-1.930585;4.779413;46.245428;0.608819;0.021628;0.439167;-0.004255;0.440465;-0.003909
0.358775;-0.000103;0.000099;0.000586;0.000198;0.000001;0.000035;-0.000362;-0.000578;0.000211;0.000128;0.000011;0.000934;3.530388;32.085732;-1.930585;4.783228;45.239857;0.610948;0.016385;0.439164;-0.004255;0.440434;-0.003918
0.358875;-0.000126;0.000112;0.000571;0.000234;0.000004;0.000044;-0.000369;-0.000577;0.000198;0.000135;-0.000033;0.000946;3.530388;32.085732;-1.930585;4.783228;44.283528;0.613417;0.010471;0.439164;-0.004255;0.440411;-0.003930
0.358975;-0.000150;0.000125;0.000555;0.000270;0.000007;0.000056;-0.000380;-0.000579;0.000184;0.000141;-0.000076;0.000957;3.530388;32.085732;-1.934399;4.783228;43.266733;0.616572;0.003901;0.439164;-0.004256;0.440388;-0.003948
0.359075;-0.000154;0.000131;0.000555;0.000284;0.000017;0.000072;-0.000398;-0.000586;0.000175;0.000144;-0.000091;0.000959;3.530388;32.085732;-1.930585;4.783228;43.242829;0.618192;-0.000359;0.439164;-0.004255;0.440393;-0.003960
0.359175;-0.000128;0.000123;0.000578;0.000253;0.000031;0.000086;-0.000415;-0.000600;0.000178;0.000138;-0.000051;0.000946;3.518944;32.081909;-1.942029;4.764154;44.421458;0.617530;0.001802;0.439171;-0.004255;0.440440;-0.003962
0.359275;-0.000106;0.000112;0.000598;0.000219;0.000039;0.000089;-0.000420;-0.000607;0.000186;0.000132;-0.000009;0.000936;3.530388;32.085732;-1.934399;4.779413;45.608691;0.615537;0.005792;0.439165;-0.004256;0.440472;-0.003961
0.359375;-0.000085;0.000100;0.000616;0.000184;0.000041;0.000083;-0.000417;-0.000610;0.000196;0.000126;0.000036;0.000928;3.522759;32.085732;-1.942029;4.771784;46.672304;0.613258;0.011073;0.439169;-0.004256;0.440508;-0.003955
0.359475;-0.000065;0.000086;0.000631;0.000146;0.000038;0.000070;-0.000406;-0.000608;0.000210;0.000120;0.000082;0.000920;3.530388;32.081909;-1.934399;4.779413;47.727709;0.610229;0.017431;0.439164;-0.004256;0.440531;-0.003944
0.359575;-0.000062;0.000080;0.000632;0.000133;0.000032;0.000056;-0.000392;-0.000601;0.000218;0.000118;0.000097;0.000920;3.526573;32.085732;-1.934399;4.783228;47.895118;0.608493;0.020965;0.439164;-0.004255;0.440532;-0.003934
0.359675;-0.000091;0.000088;0.000608;0.000164;0.000019;0.000040;-0.000374;-0.000586;0.000214;0.000125;0.000059;0.000936;3.526573;32.085732;-1.934399;4.779413;46.807397;0.608437;0.019798;0.439165;-0.004255;0.440501;-0.003936
0.359775;-0.000118;0.000096;0.000585;0.000196;0.000006;0.000028;-0.000358;-0.000573;0.000209;0.000131;0.000019;0.000950;3.530388;32.085732;-1.930585;4.783228;45.664545;0.608857;0.018005;0.439164;-0.004255;0.440466;-0.003942
0.359875;-0.000144;0.000105;0.000564;0.000228;-0.000004;0.000018;-0.000345;-0.000561;0.000203;0.000138;-0.000021;0.000964;3.530388;32.085732;-1.930585;4.783228;44.631521;0.609229;0.015537;0.439164;-0.004255;0.440436;-0.003950
0.359975;-0.000169;0.000115;0.000543;0.000261;-0.000012;0.000012;-0.000336;-0.000552;0.000196;0.000145;-0.000063;0.000976;3.530388;32.089539;-1.930585;4.783228;43.483309;0.610426;0.012335;0.439165;-0.004255;0.440407;-0.003962
0.360075;-0.000175;0.000119;0.000538;0.000270;-0.000015;0.000010;-0.000334;-0.000548;0.000195;0.000147;-0.000075;0.000980;3.530388;32.085732;-1.934399;4.779413;43.359176;0.610229;0.011373;0.439165;-0.004256;0.440404;-0.003968
0.360175;-0.000146;0.000110;0.000558;0.000236;-0.000008;0.000016;-0.000340;-0.000555;0.000205;0.000141;-0.000036;0.000965;3.530388;32.089539;-1.934399;4.779413;44.627692;0.608251;0.014803;0.439167;-0.004256;0.440442;-0.003961
0.360275;-0.000117;0.000102;0.000579;0.000203;0;0.000025;-0.000350;-0.000563;0.000213;0.000134;0.000003;0.000950;3.526573;32.085732;-1.930585;4.779413;45.898731;0.606748;0.017572;0.439165;-0.004254;0.440474;-0.003948
0.360375;-0.000088;0.000094;0.000601;0.000170;0.000010;0.000036;-0.000363;-0.000573;0.000220;0.000128;0.000042;0.000936;3.530388;32.085732;-1.934399;4.779413;47.210575;0.605522;0.019731;0.439165;-0.004256;0.440508;-0.003937
0.360475;-0.000060;0.000087;0.000624;0.000137;0.000022;0.000049;-0.000378;-0.000585;0.000226;0.000122;0.000081;0.000921;3.530388;32.085732;-1.930585;4.779413;48.536684;0.604529;0.021424;0.439165;-0.004255;0.440541;-0.003920
0.360575;-0.000051;0.000086;0.000633;0.000129;0.000032;0.000063;-0.000392;-0.000594;0.000225;0.000119;0.000089;0.000915;3.530388;32.085732;-1.934399;4.779413;48.870719;0.605121;0.020348;0.439165;-0.004256;0.440546;-0.003913
0.360675;-0.000075;0.000098;0.000618;0.000166;0.000035;0.000075;-0.000402;-0.000595;0.000210;0.000126;0.000045;0.000927;3.530388;32.085732;-1.934399;4.783228;47.823554;0.607884;0.014483;0.439164;-0.004256;0.440514;-0.003920
0.360775;-0.000099;0.000110;0.000603;0.000202;0.000038;0.000087;-0.000411;-0.000597;0.000195;0.000132;0.000001;0.000939;3.518944;32.081909;-1.942029;4.764154;46.735788;0.610809;0.008423;0.439171;-0.004255;0.440492;-0.003933
0.360875;-0.000127;0.000120;0.000585;0.000238;0.000036;0.000090;-0.000412;-0.000594;0.000183;0.000138;-0.000041;0.000955;3.526573;32.085732;-1.938214;4.771784;45.599448;0.613117;0.003573;0.439169;-0.004256;0.440462;-0.003951
0.360975;-0.000156;0.000129;0.000565;0.000273;0.000030;0.000086;-0.000407;-0.000589;0.000172;0.000145;-0.000081;0.000971;3.518944;32.081909;-1.945844;4.764154;44.360728;0.615278;-0.000350;0.439171;-0.004256;0.440434;-0.003971
0.361075;-0.000170;0.000127;0.000556;0.000281;0.000020;0.000070;-0.000391;-0.000581;0.000174;0.000148;-0.000087;0.000981;3.526573;32.085732;-1.938214;4.775599;43.992486;0.614518;0.001246;0.439167;-0.004256;0.440424;-0.003983
0.361175;-0.000149;0.000113;0.000571;0.000244;0.000016;0.000056;-0.000378;-0.000579;0.000188;0.000142;-0.000041;0.000973;3.530388;32.085732;-1.934399;4.779413;45.026850;0.611190;0.008390;0.439165;-0.004256;0.440453;-0.003981
0.361275;-0.000126;0.000100;0.000586;0.000207;0.000011;0.000043;-0.000367;-0.000577;0.000204;0.000135;0.000003;0.000963;3.530388;32.085732;-1.934399;4.779413;46.065795;0.608147;0.015046;0.439165;-0.004256;0.440481;-0.003973
0.361375;-0.000102;0.000088;0.000602;0.000170;0.000009;0.000033;-0.000357;-0.000576;0.000219;0.000128;0.000047;0.000952;3.530388;32.085732;-1.934399;4.779413;47.224912;0.604998;0.020802;0.439165;-0.004256;0.440511;-0.003959
0.361475;-0.000077;0.000077;0.000618;0.000134;0.000007;0.000026;-0.000350;-0.000577;0.000233;0.000121;0.000090;0.000939;3.526573;32.085732;-1.930585;4.779413;48.312802;0.602589;0.025858;0.439165;-0.004254;0.440535;-0.003937
0.361575;-0.000069;0.000073;0.000621;0.000121;0.000003;0.000019;-0.000343;-0.000574;0.000239;0.000117;0.000102;0.000934;3.530388;32.089539;-1.934399;4.779413;48.436697;0.601839;0.027985;0.439167;-0.004256;0.440534;-0.003925
0.361675;-0.000094;0.000082;0.000601;0.000154;-0.000006;0.000012;-0.000334;-0.000565;0.000233;0.000124;0.000060;0.000946;3.534203;32.089539;-1.930585;4.783228;47.263002;0.602877;0.025437;0.439165;-0.004256;0.440494;-0.003924
0.361776;-0.000118;0.000092;0.000581;0.000188;-0.000014;0.000008;-0.000328;-0.000557;0.000225;0.000130;0.000018;0.000958;3.530388;32.085732;-1.930585;4.783228;46.083250;0.604350;0.022324;0.439164;-0.004255;0.440456;-0.003927
0.361876;-0.000142;0.000102;0.000561;0.000222;-0.000021;0.000007;-0.000324;-0.000551;0.000216;0.000137;-0.000025;0.000969;3.530388;32.089539;-1.930585;4.783228;44.875447;0.606144;0.018488;0.439165;-0.004255;0.440424;-0.003935
0.361976;-0.000165;0.000113;0.000543;0.000257;-0.000025;0.000008;-0.000324;-0.000546;0.000206;0.000144;-0.000068;0.000980;3.530388;32.089539;-1.930585;4.783228;43.752103;0.608241;0.014128;0.439165;-0.004255;0.440394;-0.003946
0.362076;-0.000169;0.000118;0.000540;0.000269;-0.000023;0.000014;-0.000330;-0.000549;0.000202;0.000147;-0.000081;0.000982;3.530388;32.089539;-1.930585;4.783228;43.633521;0.609067;0.011728;0.439165;-0.004255;0.440392;-0.003952
0.362176;-0.000140;0.000110;0.000562;0.000237;-0.000013;0.000027;-0.000344;-0.000561;0.000208;0.000140;-0.000043;0.000966;3.530388;32.089539;-1.930585;4.787043;44.832967;0.608270;0.013953;0.439164;-0.004255;0.440425;-0.003946
0.362276;-0.000111;0.000102;0.000585;0.000205;0;0.000041;-0.000360;-0.000575;0.000214;0.000134;-0.000004;0.000951;3.530388;32.093361;-1.926770;4.783228;46.109455;0.607595;0.015602;0.439167;-0.004254;0.440464;-0.003936
0.362376;-0.000082;0.000095;0.000609;0.000174;0.000014;0.000058;-0.000380;-0.000590;0.000218;0.000126;0.000034;0.000936;3.530388;32.089539;-1.930585;4.783228;47.273351;0.607575;0.016757;0.439165;-0.004255;0.440494;-0.003927
0.362476;-0.000055;0.000086;0.000632;0.000142;0.000026;0.000069;-0.000395;-0.000603;0.000224;0.000120;0.000075;0.000922;3.526573;32.085732;-1.942029;4.771784;48.417652;0.607221;0.018792;0.439169;-0.004257;0.440529;-0.003917
0.362576;-0.000051;0.000081;0.000637;0.000132;0.000028;0.000070;-0.000397;-0.000606;0.000224;0.000117;0.000088;0.000920;3.530388;32.085732;-1.930585;4.783228;48.509387;0.607417;0.019849;0.439164;-0.004255;0.440524;-0.003909
0.362676;-0.000083;0.000087;0.000614;0.000165;0.000016;0.000054;-0.000380;-0.000594;0.000217;0.000123;0.000052;0.000937;3.526573;32.085732;-1.934399;4.775599;47.059701;0.608766;0.018483;0.439167;-0.004255;0.440487;-0.003916
0.362776;-0.000113;0.000093;0.000590;0.000196;0;0.000034;-0.000359;-0.000579;0.000213;0.000129;0.000015;0.000955;3.530388;32.085732;-1.930585;4.783228;45.667046;0.609479;0.017939;0.439164;-0.004255;0.440445;-0.003925
0.362876;-0.000143;0.000099;0.000566;0.000227;-0.000015;0.000015;-0.000339;-0.000565;0.000209;0.000137;-0.000023;0.000970;3.534203;32.085732;-1.926770;4.787043;44.310123;0.610291;0.017150;0.439162;-0.004255;0.440406;-0.003935
0.362976;-0.000171;0.000106;0.000543;0.000258;-0.000029;-0.000002;-0.000321;-0.000551;0.000205;0.000143;-0.000061;0.000984;3.530388;32.089539;-1.930585;4.787043;42.973798;0.611185;0.015794;0.439164;-0.004255;0.440373;-0.003947
0.363076;-0.000178;0.000107;0.000534;0.000266;-0.000038;-0.000013;-0.000309;-0.000544;0.000207;0.000146;-0.000071;0.000989;3.534203;32.085732;-1.926770;4.787043;42.700083;0.610471;0.016616;0.439162;-0.004255;0.440365;-0.003951
0.363176;-0.000151;0.000096;0.000552;0.000230;-0.000037;-0.000018;-0.000307;-0.000546;0.000221;0.000140;-0.000028;0.000975;3.534203;32.085732;-1.926770;4.787043;43.860033;0.607836;0.021845;0.439162;-0.004255;0.440398;-0.003940
0.363276;-0.000123;0.000087;0.000570;0.000195;-0.000035;-0.000019;-0.000308;-0.000551;0.000232;0.000133;0.000013;0.000960;3.534203;32.089539;-1.926770;4.787043;44.954898;0.606007;0.026143;0.439164;-0.004255;0.440429;-0.003926
0.363376;-0.000095;0.000077;0.000589;0.000160;-0.000031;-0.000018;-0.000311;-0.000556;0.000243;0.000126;0.000053;0.000945;3.534203;32.093361;-1.926770;4.787043;46.067838;0.604411;0.029726;0.439165;-0.004255;0.440458;-0.003908
0.363476;-0.000067;0.000068;0.000609;0.000125;-0.000024;-0.000013;-0.000318;-0.000564;0.000253;0.000119;0.000093;0.000929;3.534203;32.085732;-1.930585;4.787043;47.154685;0.603314;0.032715;0.439162;-0.004256;0.440480;-0.003887
0.363576;-0.000057;0.000067;0.000615;0.000115;-0.000020;-0.000008;-0.000325;-0.000568;0.000254;0.000115;0.000103;0.000923;3.534203;32.089539;-1.926770;4.783228;47.307098;0.603908;0.032794;0.439165;-0.004255;0.440483;-0.003872
0.363676;-0.000080;0.000078;0.000598;0.000150;-0.000021;-0.000003;-0.000328;-0.000566;0.000243;0.000121;0.000059;0.000933;3.534203;32.089539;-1.926770;4.787043;46.137338;0.606229;0.028240;0.439164;-0.004255;0.440447;-0.003874
0.363776;-0.000103;0.000090;0.000581;0.000186;-0.000020;0.000005;-0.000334;-0.000565;0.000231;0.000127;0.000016;0.000943;3.530388;32.089539;-1.930585;4.787043;45.022737;0.608817;0.023063;0.439164;-0.004255;0.440417;-0.003882
0.363876;-0.000127;0.000102;0.000566;0.000222;-0.000019;0.000014;-0.000343;-0.000565;0.000217;0.000135;-0.000028;0.000953;3.530388;32.089539;-1.926770;4.787043;43.921201;0.611836;0.017236;0.439164;-0.004254;0.440389;-0.003893
0.363976;-0.000150;0.000114;0.000550;0.000259;-0.000015;0.000026;-0.000353;-0.000567;0.000203;0.000141;-0.000072;0.000964;3.530388;32.085732;-1.930585;4.787043;42.808244;0.615308;0.010660;0.439162;-0.004255;0.440361;-0.003910
0.364076;-0.000154;0.000120;0.000550;0.000273;-0.000006;0.000042;-0.000369;-0.000575;0.000194;0.000143;-0.000087;0.000965;3.534203;32.089539;-1.930585;4.783228;42.698041;0.617230;0.006291;0.439165;-0.004256;0.440367;-0.003922
