#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1]
0.067918;0.005436;0.004851;0.005076;0.005969;0.007165;0.008985;0.010310;0.009764;0.008459;0.003128;0.006560;0.006347;0.757111;34.836121;-0.717515;4.642084;3181.116943;3196.570630;0.449377;0.004728;0.461052;0.002113
0.068018;0.005337;0.004719;0.005015;0.005860;0.007121;0.008959;0.010265;0.009726;0.008405;0.003093;0.006455;0.006206;6.807204;29.140791;-5.386691;12.954290;3144.795898;3161.956769;0.448922;0.004877;0.469974;0.000773
0.068118;0.005288;0.004592;0.004968;0.005828;0.007039;0.008841;0.010096;0.009497;0.008282;0.003063;0.006336;0.006154;0.833405;25.593130;-1.755109;13.213690;3099.230957;3116.069455;0.448990;0.004735;0.472399;0.001973
0.068218;0.005361;0.004736;0.004989;0.005863;0.007007;0.008750;0.009973;0.009499;0.008290;0.003067;0.006423;0.006274;9.778845;22.926670;0.167493;-0.542075;3110.770020;3125.685033;0.449704;0.004655;0.465336;0.001095
0.068318;0.005300;0.004743;0.004940;0.005871;0.006967;0.008687;0.009912;0.009445;0.008215;0.003056;0.006381;0.006246;0.371828;22.991520;0.629070;10.070380;3092.145020;3107.483804;0.449710;0.004591;0.472054;0.002329
0.068418;0.005176;0.004614;0.004888;0.005886;0.006945;0.008673;0.009919;0.009415;0.008135;0.003006;0.006194;0.006180;0.051394;20.511971;2.097724;13.133580;3061.198975;3078.901239;0.449136;0.004497;0.475585;0.002553
0.068518;0.005080;0.004535;0.004790;0.005844;0.006846;0.008542;0.009818;0.009305;0.008048;0.002973;0.006073;0.006123;-8.573613;31.067209;-1.163833;14.506860;3019.367920;3037.859616;0.449036;0.004556;0.469736;0.003223
0.068618;0.005065;0.004505;0.004761;0.005789;0.006788;0.008461;0.009752;0.009266;0.008034;0.002954;0.006038;0.006100;5.678057;31.269390;1.205088;2.677521;3001.252930;3019.763125;0.449107;0.004659;0.462073;0.001738
0.068718;0.005000;0.004401;0.004646;0.005602;0.006627;0.008269;0.009586;0.009177;0.008013;0.002909;0.006080;0.006030;3.648643;31.830139;5.160918;-2.136614;2955.594971;2974.049220;0.449321;0.005204;0.458649;0.002486
0.068818;0.004985;0.004342;0.004615;0.005532;0.006568;0.008184;0.009498;0.009048;0.007922;0.002881;0.006040;0.005954;2.756007;32.188721;2.147315;1.243198;2926.383057;2944.044436;0.449381;0.005170;0.460573;0.002221
0.068918;0.004936;0.004277;0.004592;0.005444;0.006514;0.008110;0.009430;0.009031;0.007892;0.002845;0.006030;0.005883;2.817042;28.755510;2.326606;5.717826;2903.502930;2921.253405;0.449310;0.005340;0.465610;0.002236
0.069018;0.004916;0.004187;0.004516;0.005326;0.006433;0.008021;0.009356;0.008947;0.007866;0.002831;0.006011;0.005801;1.325499;27.633989;1.033427;8.372848;2872.862061;2891.096553;0.449298;0.005629;0.468016;0.002260
0.069118;0.004869;0.004178;0.004491;0.005306;0.006389;0.007915;0.009221;0.008784;0.007681;0.002798;0.006000;0.005773;3.824119;32.146759;4.527680;-9.460813;2842.795898;2859.712834;0.449558;0.005367;0.453782;0.002385
0.069218;0.004808;0.004103;0.004394;0.005286;0.006352;0.007911;0.009281;0.008929;0.007813;0.002779;0.005917;0.005750;4.529836;31.238871;0.915172;8.025711;2836.340088;2856.588908;0.449054;0.005847;0.465499;0.001845
0.069318;0.004765;0.004069;0.004332;0.005286;0.006304;0.007828;0.009163;0.008814;0.007718;0.002762;0.005867;0.005744;6.688949;31.807261;-1.514784;5.401207;2810.073975;2830.351820;0.449185;0.005761;0.463465;0.001271
0.069418;0.004839;0.004223;0.004419;0.005402;0.006364;0.007878;0.009207;0.008902;0.007800;0.002804;0.005902;0.005839;-3.076649;29.819811;6.381618;-4.848856;2846.803955;2866.560113;0.449477;0.005517;0.458202;0.003479
0.069519;0.004811;0.004258;0.004454;0.005490;0.006407;0.007900;0.009167;0.008885;0.007762;0.002791;0.005881;0.005899;-2.843953;30.495001;3.566379;3.284056;2852.139893;2871.486093;0.449543;0.005197;0.462952;0.003098
0.069619;0.004858;0.004283;0.004461;0.005476;0.006394;0.007874;0.009095;0.008793;0.007702;0.002797;0.005892;0.005874;7.402295;34.195251;-0.698441;-2.197649;2845.262939;2863.416638;0.449806;0.005032;0.457104;0.001284
0.069719;0.004842;0.004227;0.004458;0.005446;0.006413;0.007911;0.009116;0.008903;0.007804;0.002776;0.005928;0.005864;5.117298;32.738041;1.956581;1.006688;2851.482910;2870.726524;0.449574;0.005320;0.460073;0.001902
0.069819;0.004886;0.004232;0.004470;0.005397;0.006390;0.007878;0.009000;0.008741;0.007679;0.002766;0.005947;0.005843;5.334735;33.344570;-1.087539;4.760340;2835.672119;2852.870821;0.449942;0.005070;0.462077;0.001494
0.069919;0.004916;0.004219;0.004484;0.005366;0.006386;0.007861;0.008962;0.008758;0.007734;0.002760;0.006022;0.005854;4.487875;29.613810;-0.187273;5.481316;2839.855957;2856.547407;0.450118;0.005230;0.464913;0.001712
0.070019;0.004882;0.004123;0.004455;0.005308;0.006378;0.007876;0.009013;0.008872;0.007845;0.002757;0.005999;0.005768;6.650802;32.905891;0.522259;-1.549152;2835.771973;2854.680476;0.449646;0.005646;0.458338;0.001531
0.070119;0.004863;0.004128;0.004434;0.005312;0.006371;0.007860;0.009029;0.008870;0.007802;0.002737;0.005983;0.005788;3.091699;28.274860;0.297192;6.648610;2831.620117;2850.853426;0.449629;0.005606;0.466509;0.001948
0.070219;0.004892;0.004217;0.004460;0.005385;0.006384;0.007841;0.009015;0.008828;0.007781;0.002761;0.006029;0.005859;1.176726;30.498819;0.350598;3.787595;2843.251953;2861.534328;0.449992;0.005394;0.463270;0.002194
0.070319;0.004832;0.004215;0.004431;0.005410;0.006350;0.007754;0.008935;0.008718;0.007638;0.002726;0.005968;0.005857;5.994676;33.253021;0.079755;-2.491380;2819.605957;2837.479483;0.450094;0.005123;0.457517;0.001557
0.070419;0.004798;0.004200;0.004385;0.005428;0.006328;0.007730;0.008966;0.008793;0.007699;0.002741;0.005960;0.005895;4.350546;32.360390;0.590923;-1.915362;2821.479004;2841.003311;0.450002;0.005382;0.458452;0.001827
0.070519;0.004829;0.004270;0.004403;0.005493;0.006338;0.007721;0.008991;0.008812;0.007713;0.002740;0.005954;0.005960;5.388141;35.560909;2.959844;0.564184;2833.457031;2852.702057;0.450170;0.005233;0.457993;0.001993
0.070619;0.004858;0.004263;0.004417;0.005509;0.006367;0.007749;0.009028;0.008837;0.007761;0.002757;0.005968;0.005948;7.726544;33.821411;-2.151837;3.623563;2842.385986;2862.000294;0.450103;0.005265;0.461050;0.001062
0.070719;0.004810;0.004139;0.004345;0.005403;0.006319;0.007723;0.009049;0.008937;0.007878;0.002729;0.005968;0.005900;-2.454855;27.485220;3.070470;9.494366;2829.945068;2851.750639;0.449744;0.005875;0.468825;0.002987
0.070819;0.004932;0.004261;0.004464;0.005454;0.006382;0.007742;0.009007;0.008837;0.007825;0.002755;0.006074;0.005944;3.755455;33.672642;2.429602;-0.496299;2851.915039;2870.379325;0.450355;0.005389;0.458520;0.002131
0.070919;0.004951;0.004254;0.004499;0.005431;0.006403;0.007772;0.009053;0.008985;0.007959;0.002749;0.006161;0.005989;2.321132;26.760429;0.907542;7.224627;2871.955078;2890.953954;0.450330;0.005703;0.467841;0.002120
0.071019;0.004996;0.004225;0.004503;0.005407;0.006416;0.007783;0.009034;0.008914;0.007930;0.002743;0.006147;0.005931;6.723281;32.993629;-0.408525;0.384894;2865.497070;2884.060281;0.450322;0.005595;0.459514;0.001405
0.071119;0.005062;0.004262;0.004500;0.005406;0.006394;0.007739;0.008958;0.008901;0.007969;0.002756;0.006239;0.005994;1.603971;34.221951;1.765847;0.861730;2872.321045;2889.930207;0.450790;0.005695;0.459035;0.002317
0.071219;0.005015;0.004238;0.004464;0.005449;0.006402;0.007777;0.008999;0.008961;0.007975;0.002747;0.006134;0.005959;-1.299005;23.933741;2.437232;10.337410;2868.267090;2887.676894;0.450376;0.005666;0.471624;0.002764
0.071319;0.005034;0.004277;0.004450;0.005502;0.006408;0.007779;0.008953;0.008908;0.007907;0.002755;0.006106;0.005981;4.514577;30.823071;0.869395;7.964676;2866.194092;2885.269511;0.450524;0.005423;0.465725;0.001841
0.071419;0.005050;0.004346;0.004492;0.005595;0.006456;0.007830;0.008975;0.009014;0.007992;0.002774;0.006110;0.006069;-4.636856;29.129351;3.520603;6.564686;2890.864990;2910.249441;0.450567;0.005347;0.465912;0.003316
0.071519;0.005026;0.004338;0.004452;0.005610;0.006425;0.007805;0.008910;0.008962;0.007966;0.002761;0.006074;0.006079;2.126584;28.896650;2.219795;5.996298;2879.431885;2898.870246;0.450626;0.005306;0.465698;0.002308
0.071619;0.005037;0.004326;0.004462;0.005629;0.006448;0.007831;0.008910;0.008951;0.007947;0.002754;0.006061;0.006074;-0.284299;24.345730;1.929878;10.444220;2880.242920;2899.690188;0.450575;0.005190;0.471430;0.002574
0.071719;0.005048;0.004324;0.004465;0.005581;0.006424;0.007795;0.008854;0.008895;0.007902;0.002742;0.006094;0.006021;4.690053;31.376200;1.487375;5.477501;2869.898926;2888.556031;0.450711;0.005174;0.463788;0.001896
0.071819;0.005005;0.004213;0.004411;0.005484;0.006372;0.007751;0.008863;0.008996;0.007995;0.002731;0.006144;0.005988;-7.089700;25.760981;6.782160;6.354879;2860.538086;2881.003283;0.450511;0.005773;0.467924;0.004031
0.071919;0.005089;0.004254;0.004452;0.005468;0.006367;0.007721;0.008829;0.008920;0.008006;0.002749;0.006210;0.006011;-0.455959;28.557140;2.997991;6.686757;2866.769043;2885.827234;0.450926;0.005705;0.466354;0.002729
0.072019;0.005150;0.004292;0.004466;0.005422;0.006332;0.007662;0.008793;0.008925;0.008036;0.002758;0.006320;0.006016;-4.167650;29.610001;4.592530;3.371794;2871.351074;2889.522725;0.451311;0.005873;0.463572;0.003392
0.072119;0.005091;0.004211;0.004402;0.005402;0.006325;0.007680;0.008860;0.009012;0.008107;0.002740;0.006230;0.005979;2.561458;32.577820;2.254127;8.319443;2863.516113;2884.404989;0.450802;0.006152;0.464833;0.002258
0.072219;0.005059;0.004222;0.004385;0.005433;0.006298;0.007601;0.008781;0.008916;0.007994;0.002731;0.006207;0.006003;7.264966;33.581089;0.938060;0.350562;2848.169922;2868.486737;0.451031;0.005943;0.459118;0.001506
0.072319;0.004987;0.004171;0.004311;0.005420;0.006247;0.007542;0.008758;0.008905;0.007960;0.002707;0.006130;0.005988;5.067707;32.615971;-0.870102;6.751606;2827.008057;2848.856249;0.450858;0.006064;0.463810;0.001555
0.072419;0.005072;0.004267;0.004357;0.005510;0.006273;0.007532;0.008753;0.008914;0.008000;0.002751;0.006198;0.006106;2.778895;28.553329;1.803994;1.887880;2851.489990;2872.455330;0.451335;0.005922;0.463300;0.002175
0.072519;0.005032;0.004295;0.004344;0.005542;0.006250;0.007486;0.008709;0.008898;0.007954;0.002733;0.006146;0.006115;6.433365;32.211609;0.331524;1.906954;2842.541016;2863.655719;0.451376;0.005790;0.460982;0.001534
0.072619;0.005105;0.004314;0.004389;0.005572;0.006276;0.007522;0.008776;0.009013;0.008106;0.002752;0.006174;0.006147;-0.387295;31.692820;1.636147;2.021394;2866.774902;2888.599323;0.451364;0.005941;0.461385;0.002550
0.072719;0.005066;0.004248;0.004362;0.005515;0.006273;0.007544;0.008794;0.009090;0.008138;0.002729;0.006189;0.006107;0.741852;28.133711;1.189829;8.487288;2861.933105;2885.097462;0.451083;0.006206;0.467771;0.002353
0.072819;0.005134;0.004260;0.004386;0.005491;0.006272;0.007522;0.008724;0.008930;0.008047;0.002723;0.006253;0.006094;-1.424890;30.586559;2.036690;3.230650;2855.459961;2876.522249;0.451482;0.005965;0.462860;0.002730
0.072919;0.005199;0.004293;0.004445;0.005498;0.006315;0.007572;0.008773;0.009070;0.008209;0.002753;0.006336;0.006135;0.837219;29.999100;4.459015;-0.793844;2884.965088;2906.166068;0.451533;0.006179;0.460671;0.002750
0.073019;0.005219;0.004272;0.004453;0.005462;0.006320;0.007570;0.008739;0.009029;0.008195;0.002724;0.006354;0.006129;3.843193;28.389299;0.377301;6.446431;2880.530029;2901.124083;0.451611;0.006146;0.466308;0.001864
0.073119;0.005233;0.004291;0.004478;0.005536;0.006392;0.007658;0.008827;0.009070;0.008204;0.002733;0.006353;0.006114;2.653010;30.483561;-0.603074;7.922715;2896.564941;2917.519021;0.451369;0.005959;0.465914;0.001890
0.073219;0.005255;0.004363;0.004490;0.005594;0.006394;0.007638;0.008799;0.009061;0.008175;0.002753;0.006369;0.006180;2.385982;28.930981;1.342416;7.575578;2904.542969;2924.634250;0.451646;0.005802;0.466682;0.002166
0.073320;0.005230;0.004410;0.004469;0.005640;0.006400;0.007625;0.008785;0.009017;0.008116;0.002733;0.006325;0.006198;4.632833;30.906990;0.342968;5.229546;2900.039063;2919.855561;0.451676;0.005577;0.463929;0.001761
0.073420;0.005225;0.004404;0.004483;0.005709;0.006420;0.007635;0.008850;0.009097;0.008211;0.002741;0.006313;0.006271;3.702049;33.779449;2.563116;0.194159;2914.948975;2935.836030;0.451586;0.005661;0.458892;0.002154
0.073520;0.005188;0.004389;0.004429;0.005721;0.006389;0.007585;0.008847;0.009104;0.008206;0.002733;0.006280;0.006286;-3.614520;31.910250;1.582742;7.907456;2906.443115;2928.065530;0.451548;0.005759;0.464996;0.002946
0.073620;0.005217;0.004409;0.004430;0.005705;0.006370;0.007572;0.008890;0.009265;0.008355;0.002746;0.006331;0.006323;-3.164387;26.317921;4.779449;8.918348;2923.079102;2945.705546;0.451564;0.006141;0.469202;0.003290
0.073720;0.005300;0.004455;0.004483;0.005724;0.006416;0.007598;0.008869;0.009172;0.008291;0.002774;0.006449;0.006336;1.535307;27.073231;0.892283;6.728718;2934.928955;2955.610042;0.451938;0.005898;0.467326;0.002216
0.073820;0.005348;0.004424;0.004502;0.005667;0.006385;0.007567;0.008851;0.009189;0.008360;0.002767;0.006477;0.006327;-0.845057;28.877581;3.398533;2.524933;2935.038086;2955.511588;0.452052;0.006096;0.463499;0.002827
0.073920;0.005372;0.004419;0.004511;0.005644;0.006400;0.007587;0.008867;0.009199;0.008350;0.002740;0.006510;0.006310;3.263360;31.650850;3.089543;2.593597;2937.146973;2957.292540;0.452032;0.006078;0.461776;0.002275
0.074020;0.005415;0.004426;0.004551;0.005621;0.006410;0.007585;0.008834;0.009180;0.008358;0.002777;0.006542;0.006304;-5.334944;30.174570;2.650854;9.627880;2941.352051;2960.852691;0.452202;0.006075;0.467197;0.003295
0.074120;0.005327;0.004370;0.004495;0.005592;0.006380;0.007555;0.008821;0.009258;0.008413;0.002731;0.006485;0.006299;4.045371;26.157709;1.941322;5.427910;2929.112061;2950.156632;0.451920;0.006335;0.467080;0.002034
0.074220;0.005388;0.004467;0.004533;0.005676;0.006405;0.007547;0.008781;0.009206;0.008397;0.002749;0.006496;0.006375;1.703153;30.495001;2.483008;1.220310;2942.070068;2961.595544;0.452300;0.006022;0.461638;0.002394
0.074320;0.005408;0.004494;0.004505;0.005677;0.006352;0.007466;0.008697;0.009169;0.008401;0.002762;0.006481;0.006404;7.017012;32.074280;1.411081;-1.469044;2934.549072;2953.674038;0.452605;0.006068;0.458919;0.001596
0.074420;0.005348;0.004469;0.004448;0.005702;0.006356;0.007475;0.008682;0.009133;0.008296;0.002724;0.006412;0.006373;4.133109;32.787628;1.086832;0.060645;2918.365967;2938.230080;0.452386;0.005894;0.459439;0.001916
0.074520;0.005324;0.004490;0.004460;0.005776;0.006385;0.007490;0.008656;0.009115;0.008269;0.002727;0.006383;0.006384;1.153838;28.438890;2.067207;4.558161;2919.915039;2939.805012;0.452361;0.005674;0.465073;0.002411
0.074620;0.005284;0.004412;0.004412;0.005744;0.006383;0.007501;0.008637;0.009067;0.008200;0.002688;0.006305;0.006300;-4.640671;28.496111;2.227424;9.467663;2898.490967;2919.284913;0.452052;0.005615;0.468164;0.003155
0.074720;0.005309;0.004401;0.004433;0.005699;0.006370;0.007468;0.008549;0.009036;0.008252;0.002686;0.006359;0.006311;3.770714;32.543491;0.274304;2.574524;2896.821045;2916.964849;0.452311;0.005728;0.461195;0.001860
0.074820;0.005317;0.004391;0.004440;0.005654;0.006359;0.007462;0.008485;0.009022;0.008239;0.002658;0.006363;0.006299;4.064445;31.769110;-1.705518;8.369033;2890.010010;2909.722477;0.452393;0.005724;0.465380;0.001576
0.074920;0.005336;0.004354;0.004422;0.005600;0.006342;0.007449;0.008455;0.008994;0.008235;0.002654;0.006371;0.006250;-1.321893;26.218740;0.972392;8.765760;2881.230957;2900.865569;0.452398;0.005822;0.469168;0.002584
0.075020;0.005402;0.004400;0.004477;0.005597;0.006365;0.007452;0.008425;0.008953;0.008234;0.002672;0.006443;0.006261;3.793602;29.556589;0.247601;1.861178;2891.228027;2909.381822;0.452703;0.005699;0.462644;0.001854
0.075120;0.005302;0.004288;0.004386;0.005530;0.006280;0.007347;0.008350;0.008937;0.008193;0.002614;0.006387;0.006248;2.248653;32.131500;-0.065203;7.766313;2858.429932;2877.599771;0.452590;0.005985;0.464765;0.002008
0.075220;0.005288;0.004312;0.004368;0.005570;0.006272;0.007323;0.008368;0.008920;0.008162;0.002616;0.006329;0.006262;-4.396531;29.793100;1.956581;8.555953;2855.422119;2874.742159;0.452568;0.005872;0.466757;0.003091
0.075320;0.005304;0.004366;0.004386;0.005649;0.006308;0.007342;0.008429;0.008988;0.008224;0.002648;0.006353;0.006304;0.661744;25.257441;1.186014;9.326520;2874.993896;2894.673122;0.452565;0.005851;0.470137;0.002362
0.075420;0.005280;0.004419;0.004355;0.005652;0.006246;0.007224;0.008311;0.008879;0.008105;0.002626;0.006339;0.006354;5.811571;29.880840;0.087384;6.602833;2856.518066;2874.804262;0.453018;0.005673;0.465457;0.001581
0.075520;0.005261;0.004373;0.004313;0.005659;0.006198;0.007160;0.008302;0.008928;0.008171;0.002630;0.006297;0.006373;2.054104;28.229080;-0.290269;6.034445;2850.423096;2869.889105;0.452974;0.005933;0.466147;0.002004
0.075620;0.005261;0.004379;0.004306;0.005656;0.006213;0.007182;0.008339;0.008933;0.008148;0.002629;0.006295;0.006335;8.287303;31.536409;-3.246652;5.500389;2850.323975;2870.200936;0.452846;0.005893;0.463701;0.000855
0.075720;0.005217;0.004304;0.004280;0.005576;0.006167;0.007110;0.008237;0.008890;0.008115;0.002584;0.006286;0.006309;5.201221;26.935900;-2.128948;7.007190;2827.138916;2846.953632;0.452903;0.006033;0.467591;0.001381
0.075820;0.005224;0.004224;0.004234;0.005493;0.006123;0.007066;0.008196;0.008867;0.008132;0.002577;0.006297;0.006245;2.370723;30.819250;-0.595444;10.078010;2811.258057;2831.485173;0.452881;0.006317;0.467073;0.001926
0.075920;0.005296;0.004314;0.004334;0.005501;0.006163;0.007104;0.008223;0.008930;0.008195;0.002594;0.006428;0.006310;-0.696285;28.393110;0.373486;9.440960;2840.374023;2859.242528;0.453197;0.006275;0.468213;0.002431
0.076020;0.005317;0.004266;0.004281;0.005421;0.006118;0.007026;0.008108;0.008846;0.008205;0.002590;0.006484;0.006284;4.323843;30.716261;-1.736036;8.616988;2823.711914;2841.873396;0.453492;0.006516;0.466208;0.001539
0.076120;0.005254;0.004217;0.004246;0.005436;0.006148;0.007079;0.008160;0.008841;0.008109;0.002553;0.006379;0.006191;-0.639064;32.413792;-1.457564;9.666027;2809.620117;2828.877762;0.452959;0.006314;0.465795;0.002195
0.076220;0.005332;0.004359;0.004327;0.005549;0.006206;0.007101;0.008116;0.008805;0.008140;0.002602;0.006454;0.006347;2.508052;31.280830;0.091199;6.721088;2839.999023;2857.167681;0.453554;0.005968;0.464641;0.001995
0.076320;0.005312;0.004361;0.004319;0.005604;0.006215;0.007103;0.008118;0.008867;0.008194;0.002596;0.006394;0.006376;5.525469;27.450880;-1.110427;6.591389;2843.771973;2861.802206;0.453419;0.005967;0.466998;0.001467
0.076420;0.005306;0.004385;0.004300;0.005653;0.006224;0.007117;0.008104;0.008838;0.008139;0.002596;0.006344;0.006342;0.959289;30.102091;-1.934399;9.349408;2839.410889;2857.521904;0.453347;0.005750;0.467066;0.001935
0.076520;0.005365;0.004501;0.004357;0.005773;0.006314;0.007214;0.008177;0.008917;0.008197;0.002641;0.006416;0.006432;5.155445;29.999100;-2.342571;7.773942;2876.935059;2894.775371;0.453449;0.005543;0.466128;0.001360
0.076620;0.005329;0.004424;0.004327;0.005751;0.006296;0.007195;0.008178;0.008975;0.008239;0.002618;0.006348;0.006405;7.455701;30.235609;-3.506051;8.498733;2866.955078;2886.272325;0.453176;0.005729;0.466439;0.000927
0.076720;0.005380;0.004424;0.004363;0.005722;0.006296;0.007164;0.008121;0.008896;0.008203;0.002616;0.006434;0.006428;3.248101;31.238871;-1.427046;5.206658;2866.849121;2884.756662;0.453545;0.005666;0.463703;0.001712
0.076820;0.005497;0.004559;0.004448;0.005747;0.006346;0.007205;0.008172;0.008957;0.008250;0.002638;0.006626;0.006525;2.653010;32.032318;-0.736588;8.132523;2904.693115;2920.708172;0.454023;0.005604;0.465061;0.001873
0.076920;0.005431;0.004451;0.004428;0.005699;0.006340;0.007193;0.008170;0.008963;0.008263;0.002610;0.006582;0.006472;0.741852;27.344070;1.147867;8.830610;2889.247070;2906.385295;0.453706;0.005770;0.468492;0.002348
0.077020;0.005534;0.004466;0.004444;0.005661;0.006322;0.007165;0.008185;0.009005;0.008325;0.002642;0.006684;0.006498;3.801231;30.792549;-1.598707;9.406628;2902.622070;2919.155663;0.454012;0.006004;0.466663;0.001622
0.077120;0.005572;0.004522;0.004491;0.005740;0.006384;0.007227;0.008271;0.009094;0.008412;0.002670;0.006730;0.006538;2.546199;27.332630;1.189829;10.379370;2930.602051;2947.217144;0.453954;0.005958;0.469486;0.002127
0.077221;0.005594;0.004607;0.004456;0.005739;0.006313;0.007096;0.008135;0.008980;0.008323;0.002670;0.006800;0.006628;5.193592;22.732121;-0.309343;8.628432;2920.676025;2935.131092;0.454682;0.005886;0.471301;0.001609
0.077321;0.005488;0.004501;0.004422;0.005760;0.006299;0.007110;0.008216;0.009117;0.008412;0.002632;0.006595;0.006605;0.108614;29.445959;1.716256;11.855660;2910.205078;2927.944118;0.453948;0.006073;0.469080;0.002498
0.077421;0.005534;0.004581;0.004403;0.005813;0.006315;0.007114;0.008224;0.009089;0.008404;0.002666;0.006626;0.006609;1.897702;28.244341;3.085728;3.226835;2919.314941;2936.545813;0.454123;0.005952;0.464349;0.002445
0.077521;0.005465;0.004568;0.004425;0.005901;0.006365;0.007174;0.008292;0.009152;0.008387;0.002633;0.006505;0.006631;-0.070676;28.278669;1.300455;8.544509;2922.705078;2941.260940;0.453686;0.005699;0.467715;0.002468
0.077621;0.005496;0.004590;0.004393;0.005830;0.006275;0.007033;0.008127;0.009026;0.008349;0.002635;0.006563;0.006625;7.066603;27.450880;-2.495158;7.415361;2902.781006;2919.638684;0.454296;0.005801;0.467523;0.001102
0.077721;0.005484;0.004508;0.004372;0.005777;0.006254;0.007006;0.008079;0.008973;0.008303;0.002599;0.006541;0.006589;-3.553485;26.119560;2.059577;13.007690;2884.806885;2901.828207;0.454256;0.005839;0.471933;0.002998
0.077821;0.005619;0.004629;0.004436;0.005781;0.006283;0.007018;0.008059;0.008978;0.008373;0.002652;0.006703;0.006605;1.069915;27.748430;-1.057021;10.684550;2912.229004;2927.219405;0.454766;0.005821;0.469416;0.002031
0.077921;0.005542;0.004515;0.004471;0.005785;0.006331;0.007082;0.008094;0.009036;0.008374;0.002590;0.006616;0.006564;-3.851031;28.618179;0.251416;14.842560;2905.596924;2921.877506;0.454207;0.005746;0.471510;0.002810
0.078021;0.005582;0.004562;0.004498;0.005738;0.006306;0.007010;0.007935;0.008858;0.008243;0.002582;0.006686;0.006567;5.914567;29.014910;-2.769816;10.436590;2891.606934;2905.017355;0.454829;0.005479;0.468451;0.001211
0.078121;0.005588;0.004529;0.004429;0.005696;0.006248;0.006957;0.007864;0.008824;0.008228;0.002578;0.006661;0.006533;3.755455;27.328810;-0.553483;11.714510;2874.699951;2888.226463;0.454918;0.005632;0.470339;0.001758
0.078221;0.005457;0.004433;0.004353;0.005697;0.006221;0.006949;0.007842;0.008823;0.008175;0.002514;0.006497;0.006487;3.923301;24.608940;-0.885361;8.094376;2846.094971;2861.422503;0.454415;0.005620;0.469765;0.001696
0.078321;0.005531;0.004551;0.004390;0.005767;0.006234;0.006931;0.007811;0.008825;0.008235;0.002574;0.006572;0.006570;8.767953;30.742960;-4.532201;5.343987;2868.455078;2882.499981;0.454885;0.005546;0.464106;0.000634
0.078421;0.005524;0.004568;0.004396;0.005822;0.006237;0.006912;0.007822;0.008873;0.008264;0.002588;0.006500;0.006600;9.935247;26.546801;-4.295691;6.122183;2872.425049;2887.036492;0.454820;0.005496;0.467275;0.000518
0.078521;0.005409;0.004492;0.004303;0.005805;0.006177;0.006824;0.007753;0.008759;0.008093;0.002513;0.006379;0.006554;5.201221;25.204029;-3.227578;9.261670;2831.184082;2846.295560;0.454670;0.005347;0.470130;0.001243
0.078621;0.005424;0.004470;0.004248;0.005743;0.006119;0.006763;0.007742;0.008791;0.008154;0.002525;0.006407;0.006545;-0.169858;28.557140;-0.641221;9.727062;2825.335938;2841.229164;0.454767;0.005728;0.468291;0.002238
0.078721;0.005434;0.004468;0.004325;0.005783;0.006201;0.006864;0.007877;0.008923;0.008245;0.002536;0.006462;0.006541;0.043765;28.370220;1.014353;7.419176;2852.830078;2869.679429;0.454416;0.005755;0.466940;0.002418
0.078821;0.005533;0.004524;0.004351;0.005731;0.006162;0.006777;0.007777;0.008879;0.008312;0.002559;0.006632;0.006633;4.880787;28.446520;-2.277721;8.830610;2863.097900;2877.856583;0.455193;0.005971;0.467790;0.001402
0.078921;0.005496;0.004460;0.004335;0.005677;0.006149;0.006756;0.007755;0.008816;0.008205;0.002529;0.006559;0.006513;10.473120;27.141899;-6.645538;7.220813;2838.907959;2853.726203;0.454962;0.005858;0.467596;0.000157
0.079021;0.005496;0.004402;0.004321;0.005622;0.006127;0.006729;0.007745;0.008835;0.008253;0.002511;0.006620;0.006524;1.958737;24.132111;0.079755;9.799541;2836.201904;2851.219564;0.455011;0.006139;0.471155;0.002062
0.079121;0.005522;0.004431;0.004332;0.005665;0.006160;0.006768;0.007786;0.008845;0.008235;0.002513;0.006602;0.006524;-5.663007;24.719570;4.596344;12.073090;2843.995117;2858.861335;0.454936;0.005966;0.472229;0.003579
0.079221;0.005523;0.004504;0.004364;0.005739;0.006202;0.006809;0.007843;0.008962;0.008357;0.002542;0.006636;0.006604;2.511867;29.411631;-1.522413;9.181561;2870.920898;2886.195154;0.454909;0.006029;0.467399;0.001793
0.079321;0.005536;0.004563;0.004386;0.005807;0.006206;0.006768;0.007780;0.008895;0.008295;0.002539;0.006644;0.006682;11.445860;27.752239;-6.756164;7.075854;2873.003906;2886.849629;0.455269;0.005742;0.467115;0.000022
0.079421;0.005506;0.004574;0.004336;0.005809;0.006152;0.006683;0.007689;0.008775;0.008168;0.002514;0.006605;0.006716;-5.537122;25.490141;3.440494;12.382080;2851.454102;2864.534074;0.455572;0.005573;0.471935;0.003419
