#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_current_request (float64)[1]
0.057805;-0.000375;-0.000841;-0.000306;-0.000574;-0.000511;0.000107;0.000642;-0.000339;-0.000200;0.001701;0.000691;0.000266;0.184908;0.111024;-0.194902;0.224677;12.355140;0.425298;-0.002682;0.135672
0.057905;-0.000377;-0.000828;-0.000306;-0.000578;-0.000517;0.000105;0.000652;-0.000353;-0.000202;0.001713;0.000701;0.000265;0.139132;0.107210;-0.175829;0.251380;12.548360;0.425281;-0.002649;0.167642
0.058005;-0.000367;-0.000813;-0.000307;-0.000578;-0.000521;0.000102;0.000654;-0.000371;-0.000219;0.001712;0.000702;0.000267;0.123873;0.099580;-0.175829;0.316229;11.689390;0.425233;-0.002639;0.188507
0.058105;-0.000370;-0.000799;-0.000301;-0.000580;-0.000523;0.000103;0.000654;-0.000380;-0.000226;0.001731;0.000713;0.000265;0.127688;0.111024;-0.137682;0.300971;12.251110;0.425248;-0.002610;0.199650
0.058205;-0.000332;-0.000770;-0.000279;-0.000582;-0.000529;0.000131;0.000622;-0.000408;-0.000244;0.001732;0.000701;0.000245;0.120058;0.107210;-0.149126;0.255194;12.476290;0.425262;-0.002600;0.209460
0.058305;-0.000283;-0.000727;-0.000246;-0.000575;-0.000505;0.000167;0.000603;-0.000406;-0.000285;0.001778;0.000680;0.000184;0.139132;0.114839;-0.042315;0.171271;16.483549;0.425327;-0.002523;0.223021
0.058405;-0.000292;-0.000704;-0.000226;-0.000575;-0.000477;0.000208;0.000572;-0.000409;-0.000277;0.001816;0.000684;0.000139;0.097170;0.107210;-0.065203;0.171271;19.594431;0.425326;-0.002465;0.223658
0.058505;-0.000329;-0.000697;-0.000210;-0.000578;-0.000446;0.000247;0.000556;-0.000395;-0.000267;0.001867;0.000700;0.000101;0.081911;0.103395;-0.034685;0.114051;23.410360;0.425348;-0.002382;0.221172
0.058605;-0.000380;-0.000697;-0.000200;-0.000583;-0.000419;0.000287;0.000538;-0.000383;-0.000248;0.001904;0.000718;0.000069;0.078097;0.095765;-0.057574;0.102607;25.835831;0.425327;-0.002327;0.212476
0.058705;-0.000442;-0.000700;-0.000199;-0.000585;-0.000389;0.000307;0.000541;-0.000362;-0.000228;0.001947;0.000741;0.000046;0.085726;0.072877;-0.088091;0.114051;27.910370;0.425274;-0.002263;0.203629
0.058805;-0.000504;-0.000707;-0.000203;-0.000585;-0.000361;0.000320;0.000549;-0.000344;-0.000203;0.001985;0.000764;0.000023;0.100985;0.023286;-0.187273;0.094978;28.762409;0.425207;-0.002226;0.188123
0.058905;-0.000556;-0.000713;-0.000212;-0.000589;-0.000344;0.000319;0.000561;-0.000337;-0.000182;0.001999;0.000780;0.000007;0.200167;-0.106413;-0.339860;0.075904;26.902840;0.425097;-0.002267;0.177348
0.059005;-0.000582;-0.000726;-0.000233;-0.000588;-0.000336;0.000315;0.000576;-0.000333;-0.000194;0.001987;0.000782;0.000010;0.100985;0.053804;-0.023241;0.171271;23.180799;0.425088;-0.002153;0.152752
0.059105;-0.000589;-0.000738;-0.000255;-0.000584;-0.000333;0.000309;0.000584;-0.000329;-0.000216;0.001975;0.000778;0.000027;-2.046684;0.336091;0.419262;0.487890;19.788931;0.425040;-0.001394;0.097045
0.059205;-0.000594;-0.000745;-0.000266;-0.000588;-0.000338;0.000320;0.000579;-0.000332;-0.000207;0.001959;0.000781;0.000041;-3.419971;0.305573;0.766399;0.739660;18.009380;0.424867;-0.000871;0.063445
0.059305;-0.000597;-0.000744;-0.000268;-0.000591;-0.000331;0.000335;0.000590;-0.000318;-0.000199;0.001967;0.000784;0.000041;-7.009592;0.645080;1.651406;1.617038;19.605881;0.424538;0.000536;0
0.059405;-0.000599;-0.000740;-0.000267;-0.000589;-0.000320;0.000352;0.000603;-0.000305;-0.000179;0.001964;0.000787;0.000045;-8.657537;1.148619;3.554935;3.558713;22.293051;0.423738;0.001689;0
0.059505;-0.000598;-0.000731;-0.000259;-0.000579;-0.000298;0.000378;0.000632;-0.000275;-0.000145;0.001975;0.000798;0.000052;-15.001360;2.178584;7.793052;8.151596;29.561150;0.421800;0.005031;0
0.059605;-0.000574;-0.000701;-0.000230;-0.000545;-0.000247;0.000438;0.000686;-0.000218;-0.000091;0.002002;0.000815;0.000062;-22.768061;4.032522;13.705820;16.162439;46.344921;0.418432;0.009463;0
0.059705;-0.000548;-0.000654;-0.000186;-0.000477;-0.000153;0.000541;0.000796;-0.000093;0.000027;0.002063;0.000861;0.000102;-37.733082;5.051044;20.743910;28.136740;78.711739;0.412580;0.016421;0
0.059805;-0.000495;-0.000586;-0.000115;-0.000363;-0.000006;0.000692;0.000956;0.000101;0.000188;0.002155;0.000922;0.000153;-46.342831;-4.153796;23.303570;35.945400;127.731003;0.403993;0.019853;0
0.059905;-0.000433;-0.000487;-0.000044;-0.000265;0.000190;0.000929;0.001200;0.000378;0.000400;0.002280;0.001021;0.000231;-37.263870;-5.900922;3.867739;36.757931;193.821396;0.402968;0.011445;0
0.060005;-0.000334;-0.000369;0.000051;-0.000149;0.000380;0.001196;0.001517;0.000961;0.000764;0.002468;0.001137;0.000327;-24.583851;1.884854;-17.433470;38.173180;286.700714;0.406488;0.001647;0
0.060106;-0.000233;-0.000277;0.000135;-0.000040;0.000507;0.001429;0.001843;0.001554;0.001328;0.002770;0.001302;0.000442;-22.340820;2.636347;-21.305380;37.635311;388.443695;0.407581;0.000067;0
0.060206;-0.000128;-0.000208;0.000204;0.000049;0.000598;0.001585;0.002026;0.001899;0.001871;0.003163;0.001511;0.000571;-17.858561;-2.093865;-13.695080;33.580299;474.514191;0.407802;0.001212;0
0.060306;0.000058;-0.000070;0.000324;0.000193;0.000757;0.001817;0.002271;0.002161;0.002233;0.003678;0.001877;0.000822;-10.503840;-18.500830;-10.109270;32.802101;585.200012;0.401729;0.000627;0
0.060406;0.000385;0.000208;0.000550;0.000423;0.000998;0.002068;0.002470;0.002283;0.002371;0.004068;0.002324;0.001223;-10.236820;-12.393520;-5.592684;27.118219;712.282410;0.408627;0.002003;0
0.060506;0.000839;0.000603;0.000843;0.000698;0.001258;0.002314;0.002684;0.002393;0.002468;0.004286;0.002726;0.001720;-8.283697;-3.291676;-7.061338;20.453960;851.476624;0.417455;0.001266;0
0.060606;0.001376;0.001065;0.001167;0.000999;0.001549;0.002598;0.003004;0.002675;0.002716;0.004573;0.003125;0.002265;-9.267886;-5.160873;-7.973049;21.724251;1020.578979;0.418403;0.001466;0
0.060706;0.001771;0.001389;0.001394;0.001236;0.001792;0.002852;0.003315;0.002985;0.003002;0.004816;0.003398;0.002660;-9.637911;-5.706373;-9.415000;22.956400;1156.604004;0.419359;0.001352;0
0.060806;0.002173;0.001728;0.001653;0.001522;0.002106;0.003206;0.003714;0.003426;0.003397;0.005151;0.003702;0.003034;-4.793258;-8.796269;-7.980678;21.014721;1317.375000;0.420537;0.000775;0
0.060906;0.002454;0.001998;0.001884;0.001800;0.002419;0.003575;0.004129;0.003894;0.003820;0.005473;0.003933;0.003301;-3.805254;-8.086738;-7.313108;17.436541;1463.296997;0.423308;0.000830;0
0.061006;0.002657;0.002203;0.002082;0.002063;0.002730;0.003961;0.004540;0.004336;0.004183;0.005706;0.004093;0.003488;-10.511470;-7.888374;0.068311;17.669241;1589.625000;0.424104;0.003726;0
0.061106;0.002899;0.002443;0.002305;0.002342;0.003044;0.004330;0.004943;0.004834;0.004669;0.006106;0.004364;0.003728;-13.631890;-12.561370;2.509711;20.255600;1738.431030;0.422656;0.004920;0
0.061206;0.002976;0.002591;0.002511;0.002609;0.003374;0.004747;0.005376;0.005260;0.004974;0.006348;0.004543;0.003802;-11.045530;-7.308542;2.547858;17.852341;1854.276001;0.425750;0.004171;0
0.061306;0.003200;0.002848;0.002765;0.002894;0.003698;0.005132;0.005775;0.005697;0.005371;0.006675;0.004793;0.004027;-15.855850;-13.083980;3.692264;19.252331;1997.145020;0.424503;0.005181;0
0.061406;0.003342;0.002970;0.002899;0.003070;0.003915;0.005409;0.006047;0.006059;0.005728;0.006937;0.004993;0.004167;-16.325060;-15.983140;2.761480;21.873020;2096.843018;0.423469;0.005138;0
0.061506;0.003417;0.003069;0.003042;0.003273;0.004173;0.005732;0.006350;0.006322;0.005854;0.006974;0.005048;0.004222;-7.837379;-15.037100;2.910253;16.810940;2170.988037;0.425664;0.003326;0.002903
0.061606;0.003681;0.003317;0.003263;0.003515;0.004447;0.006060;0.006668;0.006719;0.006243;0.007326;0.005331;0.004478;-5.430311;-9.971193;3.532047;14.022400;2306.368896;0.429032;0.003114;0.027933
0.061706;0.003833;0.003492;0.003455;0.003760;0.004721;0.006362;0.006940;0.006973;0.006431;0.007446;0.005456;0.004614;-16.340309;-0.640469;5.691159;14.152100;2399.539063;0.432242;0.004967;0
0.061806;0.004019;0.003674;0.003639;0.003989;0.004977;0.006651;0.007219;0.007273;0.006733;0.007728;0.005676;0.004801;-20.814939;-0.846462;5.767453;16.109030;2508.254883;0.432412;0.005575;0
0.061906;0.004096;0.003717;0.003711;0.004126;0.005153;0.006866;0.007431;0.007463;0.006871;0.007796;0.005725;0.004850;-23.721741;0.896850;4.710785;17.715019;2560.628906;0.432648;0.005637;0
0.062006;0.004290;0.003870;0.003844;0.004285;0.005318;0.007037;0.007603;0.007719;0.007175;0.008080;0.005938;0.005062;-20.605129;-1.643732;5.138030;14.281800;2650.728027;0.433569;0.005344;0
0.062106;0.004397;0.003966;0.003939;0.004425;0.005471;0.007190;0.007740;0.007838;0.007288;0.008146;0.006040;0.005190;-18.610050;-1.834466;6.991968;11.962470;2704.569092;0.434521;0.005206;0
0.062206;0.004545;0.004118;0.004091;0.004605;0.005677;0.007418;0.007981;0.008088;0.007485;0.008301;0.006187;0.005353;-10.675510;-8.430059;3.993624;15.052360;2789.010010;0.432815;0.003571;0.024304
0.062306;0.004561;0.004144;0.004150;0.004708;0.005812;0.007588;0.008175;0.008234;0.007519;0.008247;0.006172;0.005339;-3.019429;2.415095;2.433417;2.524933;2819.632080;0.438232;0.002044;0.054256
0.062406;0.004650;0.004226;0.004236;0.004816;0.005929;0.007695;0.008314;0.008374;0.007690;0.008376;0.006293;0.005457;-3.103352;1.835263;0.575664;0.228492;2873.413086;0.438913;0.001872;0.032020
0.062506;0.004685;0.004224;0.004240;0.004847;0.005961;0.007734;0.008388;0.008456;0.007776;0.008408;0.006358;0.005498;-3.481006;-0.838833;4.779449;2.406678;2893.008057;0.437856;0.002572;0
0.062606;0.004834;0.004359;0.004329;0.004930;0.006022;0.007767;0.008445;0.008587;0.007981;0.008596;0.006545;0.005665;-20.830200;-0.312406;7.663352;10.852390;2950.271973;0.436624;0.005455;0
0.062706;0.004858;0.004363;0.004347;0.004990;0.006089;0.007845;0.008539;0.008659;0.007962;0.008519;0.006539;0.005676;-18.442209;0.255982;8.090597;8.815351;2963.116943;0.437199;0.005069;0
0.062806;0.004961;0.004444;0.004400;0.005061;0.006145;0.007890;0.008604;0.008811;0.008151;0.008666;0.006642;0.005772;-18.339211;-4.584855;11.878580;10.490000;3006.242920;0.436109;0.005661;0
0.062906;0.004978;0.004446;0.004418;0.005112;0.006189;0.007921;0.008632;0.008842;0.008168;0.008622;0.006629;0.005786;-23.790400;-0.247556;11.787030;12.176090;3013.427002;0.436704;0.006250;0
0.063006;0.005046;0.004497;0.004476;0.005185;0.006261;0.008005;0.008756;0.009007;0.008279;0.008649;0.006624;0.005840;-21.287960;-1.807763;12.710180;9.379926;3045.988037;0.437083;0.005985;0
0.063106;0.005004;0.004444;0.004426;0.005173;0.006248;0.007942;0.008633;0.008878;0.008186;0.008553;0.006600;0.005790;-9.874421;0.805297;5.504240;6.362508;3017.881104;0.438185;0.003625;0
0.063206;0.005024;0.004437;0.004462;0.005214;0.006289;0.007987;0.008671;0.008937;0.008203;0.008521;0.006550;0.005812;-12.529440;-2.460075;6.526576;7.796830;3026.468018;0.437199;0.003977;0
0.063306;0.005065;0.004437;0.004421;0.005159;0.006209;0.007867;0.008488;0.008808;0.008190;0.008553;0.006617;0.005830;-19.693420;1.163878;9.742356;5.458427;3009.885986;0.438618;0.005487;0
0.063406;0.005049;0.004416;0.004432;0.005177;0.006232;0.007898;0.008484;0.008800;0.008119;0.008415;0.006533;0.005800;-19.819309;2.151882;8.365254;10.264930;3000.447021;0.437718;0.005169;0
0.063506;0.005065;0.004419;0.004423;0.005162;0.006204;0.007857;0.008406;0.008758;0.008050;0.008325;0.006483;0.005794;-12.147970;2.464686;7.632835;6.164145;2986.591064;0.438678;0.004069;0
0.063606;0.005000;0.004318;0.004342;0.005100;0.006144;0.007782;0.008294;0.008657;0.007973;0.008183;0.006378;0.005705;-8.569798;4.444509;4.191988;3.905850;2946.082031;0.439323;0.003129;0
0.063706;0.005012;0.004288;0.004301;0.005070;0.006095;0.007678;0.008187;0.008615;0.007986;0.008179;0.006356;0.005706;0.684632;0.957885;0.217084;5.004479;2930.490967;0.438312;0.001531;0
0.063806;0.004908;0.004200;0.004231;0.005020;0.006047;0.007619;0.008145;0.008511;0.007832;0.007990;0.006247;0.005600;-12.605740;2.903375;1.544595;7.056781;2887.456055;0.437951;0.003266;0
0.063906;0.004907;0.004181;0.004201;0.005007;0.006021;0.007557;0.008072;0.008439;0.007738;0.007902;0.006200;0.005589;-14.417710;-1.281336;3.337498;7.796830;2867.242920;0.436822;0.003691;0
0.064006;0.004774;0.004008;0.004048;0.004880;0.005880;0.007388;0.007940;0.008367;0.007701;0.007783;0.006109;0.005464;-17.454201;-1.086787;-0.564927;16.097589;2808.539063;0.434378;0.003759;0
0.064106;0.004792;0.004023;0.004028;0.004846;0.005808;0.007259;0.007823;0.008289;0.007673;0.007756;0.006141;0.005493;-16.187731;-2.910208;2.071022;15.407130;2793.433105;0.434191;0.004121;0
0.064206;0.004716;0.003910;0.003921;0.004738;0.005675;0.007105;0.007699;0.008221;0.007635;0.007654;0.006037;0.005401;-7.623756;-2.578330;2.574560;8.311813;2745.918945;0.435534;0.003150;0
0.064306;0.004690;0.003876;0.003879;0.004686;0.005600;0.007010;0.007619;0.008172;0.007573;0.007578;0.005989;0.005354;-13.601370;-5.965772;4.024141;13.015320;2720.103027;0.433441;0.004247;0
0.064406;0.004597;0.003772;0.003780;0.004576;0.005464;0.006837;0.007470;0.008078;0.007501;0.007444;0.005859;0.005244;-17.164289;-5.057877;3.436679;19.370590;2666.645996;0.431641;0.004781;0
0.064506;0.004518;0.003701;0.003733;0.004532;0.005410;0.006751;0.007359;0.007915;0.007303;0.007252;0.005694;0.005134;-24.824181;2.849969;3.963106;22.792360;2618.084961;0.432415;0.005781;0
0.064606;0.004529;0.003652;0.003640;0.004411;0.005250;0.006520;0.007105;0.007769;0.007246;0.007233;0.005763;0.005161;-22.478149;-1.056270;5.630125;17.417471;2580.184082;0.432789;0.006083;0
0.064706;0.004417;0.003569;0.003585;0.004366;0.005199;0.006431;0.007010;0.007649;0.007154;0.007057;0.005622;0.005043;-18.888531;-2.135826;3.158207;21.022350;2535.566895;0.431188;0.005083;0
0.064806;0.004494;0.003650;0.003632;0.004393;0.005189;0.006343;0.006902;0.007572;0.007132;0.007104;0.005697;0.005119;-21.986050;-0.201780;1.334787;22.090460;2541.778076;0.431793;0.005354;0
0.064906;0.004377;0.003577;0.003584;0.004352;0.005143;0.006267;0.006820;0.007422;0.006953;0.006888;0.005510;0.004979;-23.443260;-1.845910;4.050844;19.874130;2490.133057;0.431529;0.005757;0
0.065006;0.004311;0.003505;0.003507;0.004282;0.005054;0.006125;0.006654;0.007294;0.006872;0.006785;0.005447;0.004924;-25.667219;-6.385387;6.320583;21.586920;2447.329102;0.429604;0.006542;0
0.065106;0.004219;0.003348;0.003344;0.004127;0.004871;0.005878;0.006339;0.007058;0.006758;0.006696;0.005409;0.004851;-19.456909;-7.838783;7.316216;19.717730;2375.680908;0.429278;0.006030;0
0.065206;0.004114;0.003267;0.003303;0.004101;0.004847;0.005829;0.006212;0.006839;0.006497;0.006420;0.005225;0.004730;-8.176886;-15.910660;3.554935;20.473030;2319.906006;0.426414;0.003240;0.045471
0.065306;0.004129;0.003297;0.003309;0.004095;0.004835;0.005798;0.006118;0.006783;0.006484;0.006439;0.005243;0.004734;-3.076649;-12.954280;1.224161;18.237631;2316.260010;0.427976;0.002005;0.088678
0.065406;0.004122;0.003236;0.003210;0.003987;0.004706;0.005632;0.005908;0.006665;0.006488;0.006437;0.005299;0.004754;-12.388300;-7.346688;2.715704;17.653980;2285.437012;0.429643;0.004120;0.026415
0.065506;0.004062;0.003190;0.003199;0.003990;0.004710;0.005629;0.005910;0.006728;0.006548;0.006450;0.005249;0.004696;-16.817150;-13.728660;5.473722;20.804911;2281.071045;0.426730;0.005346;0
0.065606;0.004010;0.003134;0.003136;0.003933;0.004648;0.005560;0.005847;0.006627;0.006390;0.006273;0.005161;0.004645;-19.041109;-8.426245;6.236660;21.712811;2244.593994;0.427670;0.005786;0
0.065706;0.003998;0.003125;0.003134;0.003949;0.004652;0.005527;0.005833;0.006633;0.006421;0.006266;0.005176;0.004653;-2.813436;-14.529740;3.078099;17.756981;2244.625977;0.427052;0.002548;0.050199
0.065806;0.003963;0.003063;0.003057;0.003891;0.004585;0.005453;0.005774;0.006624;0.006394;0.006226;0.005135;0.004615;-4.953475;-8.651311;1.666665;18.672501;2221.072021;0.428237;0.002738;0.027197
0.065906;0.003971;0.003073;0.003059;0.003902;0.004580;0.005424;0.005759;0.006660;0.006452;0.006252;0.005164;0.004633;-14.394820;-16.070881;6.412135;21.594549;2225.706055;0.425290;0.005255;0
0.066006;0.003915;0.003021;0.003013;0.003871;0.004542;0.005380;0.005753;0.006668;0.006432;0.006187;0.005086;0.004572;-19.971901;-9.395175;8.704762;21.384741;2205.334961;0.426986;0.006608;0
0.066106;0.003935;0.003008;0.003000;0.003875;0.004544;0.005357;0.005720;0.006679;0.006477;0.006179;0.005110;0.004577;-23.569151;-10.379360;8.357625;23.360750;2205.811035;0.426137;0.007243;0
0.066206;0.003963;0.003022;0.002990;0.003859;0.004508;0.005274;0.005635;0.006616;0.006447;0.006207;0.005169;0.004638;-18.930490;-11.649660;8.494954;22.601629;2201.174072;0.426140;0.006615;0
0.066306;0.003906;0.002983;0.002986;0.003870;0.004529;0.005294;0.005640;0.006576;0.006355;0.006071;0.005066;0.004563;-16.954479;-14.007130;7.556541;24.413610;2183.362061;0.424685;0.005903;0
0.066406;0.003926;0.002958;0.002949;0.003840;0.004505;0.005267;0.005615;0.006552;0.006338;0.006022;0.005082;0.004580;-10.648800;-10.829500;5.340208;21.079571;2176.468018;0.426557;0.004489;0
0.066506;0.003967;0.002977;0.002957;0.003848;0.004501;0.005241;0.005588;0.006621;0.006510;0.006179;0.005161;0.004618;-18.999149;-14.873070;7.354363;23.147129;2195.784912;0.424945;0.006502;0
0.066606;0.003940;0.002953;0.002951;0.003855;0.004512;0.005265;0.005627;0.006644;0.006497;0.006130;0.005128;0.004582;-20.978979;-10.367920;8.555989;21.434340;2192.562012;0.426623;0.007001;0
0.066706;0.004009;0.002999;0.002969;0.003885;0.004528;0.005252;0.005607;0.006645;0.006574;0.006195;0.005219;0.004665;-16.355570;-15.101950;8.933643;23.250130;2210.769043;0.425013;0.006393;0
0.066806;0.003978;0.002987;0.002965;0.003905;0.004548;0.005269;0.005636;0.006651;0.006530;0.006094;0.005155;0.004616;-19.693420;-12.023490;10.959240;20.587469;2202.767090;0.426540;0.007171;0
0.066906;0.003990;0.002985;0.002963;0.003932;0.004576;0.005295;0.005651;0.006689;0.006576;0.006117;0.005153;0.004610;-21.349001;-12.450740;9.547808;24.085541;2209.031006;0.425419;0.007182;0
0.067006;0.003975;0.002967;0.002934;0.003926;0.004556;0.005257;0.005575;0.006625;0.006529;0.006068;0.005140;0.004604;-19.800240;-9.048038;8.536916;21.350410;2194.420898;0.427155;0.006740;0
0.067106;0.003998;0.003002;0.002963;0.003980;0.004606;0.005299;0.005630;0.006672;0.006579;0.006083;0.005161;0.004632;-9.176333;-8.506353;5.542387;19.706280;2211.195068;0.427934;0.004360;0
0.067206;0.003991;0.002965;0.002922;0.003949;0.004556;0.005226;0.005574;0.006669;0.006623;0.006114;0.005204;0.004658;-19.628571;-13.618030;9.704210;22.674110;2204.363037;0.425545;0.007042;0
0.067306;0.004015;0.002985;0.002927;0.003957;0.004551;0.005206;0.005605;0.006697;0.006637;0.006121;0.005223;0.004690;-23.542440;-10.509060;7.819755;24.142759;2210.722900;0.426094;0.007459;0
0.067406;0.004065;0.003014;0.002929;0.003955;0.004535;0.005175;0.005594;0.006693;0.006596;0.006105;0.005244;0.004725;-22.569700;-14.564080;11.100390;23.963470;2212.456055;0.425095;0.007891;0
0.067506;0.004011;0.002983;0.002932;0.003970;0.004552;0.005190;0.005643;0.006704;0.006556;0.005995;0.005147;0.004657;-21.032379;-9.315067;5.717862;22.773291;2201.851074;0.426732;0.006548;0
0.067606;0.004097;0.003029;0.002948;0.003975;0.004541;0.005164;0.005635;0.006744;0.006636;0.006088;0.005255;0.004753;-22.733730;-10.650210;9.280780;22.449039;2222.302002;0.426741;0.007634;0
0.067706;0.004037;0.002989;0.002953;0.004010;0.004587;0.005209;0.005698;0.006783;0.006649;0.006043;0.005190;0.004688;-8.958897;-10.181000;4.962554;19.351521;2220.416016;0.427575;0.004418;0
0.067806;0.004033;0.002935;0.002884;0.003954;0.004513;0.005113;0.005617;0.006776;0.006697;0.006075;0.005200;0.004686;-23.073240;-10.619690;9.376147;23.097540;2205.476074;0.426225;0.007780;0
0.067906;0.004078;0.002985;0.002917;0.003999;0.004559;0.005150;0.005657;0.006809;0.006721;0.006052;0.005242;0.004732;-26.186020;-7.384835;10.345080;23.131870;2221.927002;0.427341;0.008465;0
0.068006;0.004020;0.002913;0.002869;0.003979;0.004534;0.005116;0.005625;0.006769;0.006660;0.005994;0.005151;0.004659;-20.486879;-11.695430;7.567985;24.920959;2197.229004;0.425283;0.006948;0
0.068106;0.004041;0.002904;0.002855;0.003979;0.004519;0.005082;0.005560;0.006729;0.006697;0.006047;0.005230;0.004709;-20.250370;-10.127590;8.639913;23.143311;2199.037109;0.426376;0.007223;0
0.068206;0.004063;0.002928;0.002879;0.004011;0.004544;0.005122;0.005577;0.006755;0.006704;0.006029;0.005229;0.004717;-17.446581;-10.070370;8.437734;20.995649;2207.025879;0.427104;0.006656;0
0.068306;0.004136;0.002992;0.002918;0.004052;0.004577;0.005167;0.005595;0.006811;0.006770;0.006046;0.005304;0.004795;-19.208960;-8.231696;7.426842;21.869209;2230.990967;0.427670;0.006830;0
0.068406;0.004067;0.002900;0.002862;0.004027;0.004561;0.005179;0.005586;0.006838;0.006775;0.005978;0.005193;0.004686;-24.595301;-11.558100;8.655171;24.066469;2210.385986;0.425667;0.007888;0
0.068506;0.004152;0.002969;0.002915;0.004084;0.004615;0.005237;0.005605;0.006872;0.006821;0.006035;0.005272;0.004771;-23.836170;-8.636052;8.533101;23.582001;2238.393066;0.427001;0.007730;0
0.068606;0.004120;0.002962;0.002922;0.004100;0.004634;0.005280;0.005630;0.006909;0.006769;0.005979;0.005210;0.004722;-20.551729;-10.234410;8.823017;22.182011;2234.633057;0.426830;0.007071;0
0.068706;0.004168;0.003033;0.002977;0.004172;0.004711;0.005363;0.005715;0.006981;0.006810;0.005968;0.005211;0.004752;-19.773529;-8.185920;9.440996;21.518259;2259.371094;0.427806;0.006890;0
0.068806;0.004128;0.002971;0.002931;0.004149;0.004675;0.005307;0.005636;0.006924;0.006729;0.005914;0.005171;0.004720;-27.650860;-8.899266;9.421923;24.615780;2235.905029;0.426536;0.008203;0
0.068906;0.004062;0.002896;0.002876;0.004117;0.004635;0.005254;0.005594;0.006908;0.006742;0.005860;0.005122;0.004669;-22.893950;-6.877482;8.224112;23.128059;2214.549072;0.427255;0.007261;0
0.069006;0.004103;0.002931;0.002890;0.004135;0.004635;0.005238;0.005630;0.006941;0.006746;0.005883;0.005167;0.004723;-22.623100;-4.771775;7.773978;21.735689;2224.928955;0.428418;0.007192;0
0.069106;0.004108;0.002933;0.002906;0.004166;0.004662;0.005239;0.005662;0.006963;0.006790;0.005890;0.005179;0.004745;-23.096121;-5.328719;7.236107;21.903540;2232.758057;0.428265;0.007183;0
0.069206;0.004166;0.002953;0.002899;0.004148;0.004623;0.005167;0.005601;0.006949;0.006825;0.005988;0.005277;0.004819;-24.202379;-6.953776;7.815940;22.529150;2238.836914;0.427837;0.007689;0
0.069306;0.004034;0.002851;0.002850;0.004115;0.004599;0.005162;0.005647;0.006944;0.006720;0.005811;0.005099;0.004660;-19.170811;-13.003870;6.435023;23.002171;2202.688965;0.425352;0.006404;0
0.069406;0.004139;0.002899;0.002874;0.004137;0.004615;0.005178;0.005674;0.007024;0.006891;0.005960;0.005240;0.004770;-17.671640;-14.594590;9.215930;20.999460;2237.187988;0.425826;0.006854;0
0.069506;0.004107;0.002855;0.002846;0.004118;0.004595;0.005160;0.005673;0.007013;0.006833;0.005868;0.005183;0.004724;-16.958290;-9.826235;7.281884;20.789650;2221.549072;0.427053;0.006369;0
0.069606;0.004089;0.002838;0.002832;0.004104;0.004578;0.005147;0.005686;0.007029;0.006829;0.005806;0.005143;0.004698;-20.071079;-5.744520;8.544545;19.485029;2214.532959;0.428480;0.007104;0
0.069706;0.004137;0.002894;0.002851;0.004126;0.004585;0.005132;0.005676;0.007037;0.006831;0.005815;0.005143;0.004720;-27.441050;-3.326009;7.888419;22.571110;2221.972900;0.428445;0.008233;0
0.069806;0.004080;0.002809;0.002789;0.004087;0.004534;0.005049;0.005576;0.006951;0.006807;0.005799;0.005143;0.004692;-30.622499;-5.961957;10.169600;24.764561;2197.144043;0.426854;0.009285;0
0.069906;0.004114;0.002862;0.002833;0.004148;0.004604;0.005127;0.005652;0.007055;0.006893;0.005853;0.005178;0.004714;-20.155001;-7.133066;6.785975;22.834330;2223.491943;0.427240;0.006872;0
0.070006;0.004112;0.002839;0.002806;0.004139;0.004593;0.005101;0.005585;0.006985;0.006850;0.005831;0.005200;0.004731;-21.913570;-8.040961;7.587059;23.574381;2213.395020;0.426776;0.007318;0
0.070106;0.004041;0.002796;0.002774;0.004129;0.004585;0.005098;0.005578;0.007016;0.006808;0.005743;0.005084;0.004642;-18.938120;-12.214230;7.613761;23.395081;2193.895996;0.425295;0.006695;0
0.070206;0.004088;0.002821;0.002793;0.004157;0.004624;0.005171;0.005625;0.007050;0.006781;0.005746;0.005110;0.004684;-21.997499;-10.280180;9.387590;21.281750;2207.514893;0.426613;0.007438;0
0.070306;0.004061;0.002787;0.002766;0.004134;0.004601;0.005154;0.005587;0.007049;0.006791;0.005701;0.005051;0.004633;-20.616579;-10.337400;7.117852;22.388010;2194.446045;0.426094;0.006810;0
0.070406;0.004081;0.002812;0.002791;0.004162;0.004630;0.005181;0.005612;0.007069;0.006782;0.005717;0.005091;0.004665;-16.096180;-12.408780;9.349444;17.394581;2205.747070;0.427071;0.006392;0
0.070506;0.004080;0.002810;0.002800;0.004179;0.004658;0.005237;0.005695;0.007149;0.006804;0.005678;0.005040;0.004648;-22.703211;-3.367970;6.469356;20.137341;2212.745117;0.428817;0.006935;0
