#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.200639;0.006329;0.005234;0.005682;0.006674;0.007858;0.009841;0.011288;0.011247;0.009931;0.003336;0.007436;0.007379;-6.734934;37.571251;8.926014;-6.348028;3593.360733;0.449137;-0.002124;0.447630;0.002075;0.447512;0.003018
0.200739;0.006261;0.005247;0.005664;0.006734;0.007981;0.010089;0.011528;0.011462;0.010207;0.003294;0.007385;0.007311;-2.191642;34.721680;6.381618;-2.415086;3629.426364;0.448338;-0.002414;0.444175;-0.000049;0.445880;0.002214
0.200839;0.006394;0.005478;0.005906;0.007071;0.008379;0.010610;0.012047;0.011845;0.010414;0.003387;0.007520;0.007518;-3.786181;36.957081;10.799020;-5.604165;3762.254982;0.448190;-0.003100;0.446939;0.001752;0.446675;0.002260
0.200939;0.005987;0.005025;0.005410;0.006578;0.007725;0.009805;0.011191;0.011082;0.009726;0.003209;0.007032;0.007125;6.475327;31.250311;-2.315868;3.799038;3502.131954;0.448188;-0.002647;0.439239;-0.005253;0.444078;0.000088
0.201039;0.006163;0.005290;0.005627;0.006842;0.008004;0.010138;0.011541;0.011556;0.010048;0.003292;0.007254;0.007336;-3.355121;39.314560;4.279725;-2.140429;3626.699472;0.448228;-0.002792;0.446375;-0.000330;0.446540;0.001759
0.201139;0.006299;0.005417;0.005746;0.006989;0.008155;0.010313;0.011709;0.011695;0.010151;0.003396;0.007380;0.007491;-3.610705;41.050240;5.443205;-3.208541;3690.956522;0.448460;-0.002837;0.447803;0.000095;0.447174;0.001835
0.201239;0.006085;0.005156;0.005508;0.006674;0.007850;0.009995;0.011289;0.011201;0.009917;0.003249;0.007138;0.007206;1.031768;40.256790;-0.290269;0.014869;3555.636238;0.448302;-0.002698;0.445757;-0.003014;0.446401;0.000875
0.201339;0.006309;0.005378;0.005786;0.006922;0.008225;0.010466;0.011756;0.011606;0.010227;0.003342;0.007410;0.007387;-6.963815;36.220852;10.478590;-1.831439;3693.819907;0.448269;-0.003038;0.444641;0.002609;0.446044;0.002522
0.201439;0.006192;0.005182;0.005600;0.006646;0.007878;0.009976;0.011274;0.011292;0.009794;0.003304;0.007268;0.007255;-0.532253;40.256790;1.803994;-3.322982;3570.937019;0.448632;-0.002559;0.447458;-0.001918;0.447154;0.001348
0.201539;0.006114;0.005110;0.005576;0.006601;0.007963;0.010172;0.011523;0.011414;0.009912;0.003235;0.007209;0.007146;4.484060;35.187069;0.327710;2.029024;3583.234472;0.447821;-0.002868;0.442147;-0.003864;0.444864;0.000592
0.201639;0.006409;0.005450;0.005887;0.006905;0.008313;0.010556;0.011881;0.011840;0.010399;0.003367;0.007614;0.007451;-6.097881;34.187618;4.748932;3.890591;3742.809299;0.448249;-0.002784;0.440689;0.000632;0.444808;0.002200
0.201739;0.006082;0.005072;0.005483;0.006525;0.007786;0.009905;0.011259;0.011263;0.009866;0.003233;0.007222;0.007162;-7.570350;38.646992;5.359282;0.541296;3539.672433;0.448168;-0.002371;0.444668;0.001256;0.445884;0.002592
0.201839;0.006015;0.005084;0.005515;0.006672;0.008026;0.010347;0.011777;0.011631;0.010107;0.003232;0.007158;0.007120;7.654065;33.706970;0.827434;3.245909;3610.733556;0.447026;-0.003019;0.440773;-0.004664;0.443912;0.000293
0.201939;0.006342;0.005493;0.005834;0.007010;0.008337;0.010589;0.012078;0.012012;0.010341;0.003404;0.007520;0.007545;-10.198670;43.834961;2.330420;-0.740439;3759.639069;0.447983;-0.002940;0.447965;0.001136;0.446820;0.002169
0.202039;0.006102;0.005208;0.005469;0.006617;0.007688;0.009720;0.011086;0.011072;0.009785;0.003250;0.007220;0.007317;3.011591;32.604530;5.092254;2.963622;3527.083193;0.448973;-0.002191;0.440355;-0.001995;0.444994;0.001526
0.202139;0.006334;0.005486;0.005693;0.006824;0.007893;0.009915;0.011329;0.011413;0.010080;0.003369;0.007518;0.007573;-8.840641;43.236061;5.134215;-1.942065;3639.746721;0.449405;-0.002013;0.448272;0.001570;0.447937;0.002904
0.202239;0.006328;0.005382;0.005584;0.006602;0.007589;0.009465;0.010814;0.010987;0.009759;0.003369;0.007479;0.007542;-13.536520;41.599560;7.312401;2.624115;3541.390276;0.450297;-0.001386;0.445111;0.003630;0.447478;0.003954
0.202339;0.006409;0.005482;0.005711;0.006678;0.007762;0.009693;0.011017;0.011114;0.010030;0.003355;0.007605;0.007559;1.394164;31.818701;7.205590;0.720586;3600.375059;0.450133;-0.001571;0.441098;-0.000877;0.446088;0.002458
0.202439;0.006612;0.005690;0.005985;0.006963;0.008230;0.010335;0.011840;0.011879;0.010395;0.003480;0.007834;0.007743;-8.325658;44.082920;2.154945;-2.468492;3778.453333;0.449293;-0.002134;0.448972;0.000522;0.448024;0.002637
0.202540;0.006242;0.005234;0.005563;0.006481;0.007716;0.009780;0.011209;0.011236;0.009896;0.003281;0.007422;0.007282;-4.678818;42.209911;5.679715;-7.427585;3558.536569;0.448906;-0.001852;0.450544;0.000486;0.448326;0.002727
0.202640;0.006381;0.005399;0.005740;0.006674;0.007978;0.010109;0.011479;0.011497;0.010221;0.003333;0.007612;0.007413;3.747825;31.830139;6.267177;-1.827624;3655.721545;0.448863;-0.002052;0.442402;-0.001863;0.445667;0.001940
0.202740;0.006170;0.005168;0.005457;0.006405;0.007557;0.009565;0.010898;0.011023;0.009808;0.003260;0.007324;0.007225;-0.581844;37.155449;1.395822;2.070985;3500.790000;0.449151;-0.001611;0.443129;-0.002026;0.445972;0.001970
0.202840;0.006211;0.005292;0.005563;0.006579;0.007772;0.009869;0.011224;0.011323;0.009946;0.003278;0.007375;0.007300;-4.327867;38.959789;8.166891;-3.193282;3573.710037;0.448809;-0.002064;0.446731;0.001126;0.447014;0.002782
0.202940;0.006431;0.005603;0.005860;0.006977;0.008251;0.010460;0.011901;0.011969;0.010328;0.003423;0.007614;0.007596;-1.775841;36.369621;7.094964;-1.949695;3755.996613;0.448543;-0.002601;0.444777;0.000040;0.446295;0.002112
0.203040;0.006098;0.005236;0.005444;0.006569;0.007661;0.009741;0.011114;0.011220;0.009763;0.003258;0.007196;0.007279;-6.982889;39.379410;7.186517;-3.429793;3528.848277;0.448771;-0.002151;0.447065;0.001628;0.447135;0.002787
0.203140;0.006263;0.005443;0.005636;0.006770;0.007900;0.010016;0.011339;0.011401;0.010130;0.003330;0.007447;0.007459;1.298796;28.843241;5.157103;2.353272;3628.392311;0.448998;-0.002171;0.438749;-0.001462;0.444635;0.001848
0.203240;0.006495;0.005673;0.005897;0.007015;0.008267;0.010456;0.011830;0.011881;0.010450;0.003441;0.007742;0.007682;0.863922;25.852530;5.855191;8.018082;3772.286708;0.448920;-0.002390;0.434339;-0.001122;0.443514;0.001927
0.203340;0.006192;0.005287;0.005523;0.006537;0.007695;0.009753;0.011110;0.011239;0.009934;0.003264;0.007390;0.007327;-2.088645;43.293282;4.756561;-4.509349;3554.974606;0.449001;-0.001828;0.449609;-0.000567;0.448080;0.002364
0.203440;0.006376;0.005468;0.005743;0.006734;0.008014;0.010189;0.011727;0.011758;0.010232;0.003377;0.007619;0.007497;-5.659192;39.745621;6.309139;-5.520241;3690.703023;0.448573;-0.002083;0.448317;0.000968;0.447336;0.002802
0.203540;0.006627;0.005701;0.005998;0.006968;0.008396;0.010625;0.012117;0.012193;0.010640;0.003479;0.007944;0.007717;-6.525126;35.965271;0.857951;6.293844;3833.721283;0.448604;-0.002207;0.440371;-0.000406;0.445071;0.002416
0.203640;0.006399;0.005383;0.005670;0.006588;0.007852;0.009928;0.011416;0.011576;0.010074;0.003379;0.007639;0.007480;-6.380168;41.118912;2.936955;-2.666856;3638.112711;0.449011;-0.001620;0.447562;0.000174;0.447378;0.002839
0.203740;0.006452;0.005520;0.005770;0.006743;0.008022;0.010158;0.011735;0.011834;0.010271;0.003395;0.007712;0.007581;-3.839587;38.185410;5.260100;3.211577;3708.561811;0.448781;-0.001872;0.443072;0.000109;0.445868;0.002720
0.203840;0.006641;0.005806;0.006009;0.007059;0.008370;0.010556;0.012028;0.012179;0.010593;0.003497;0.007943;0.007847;-9.702761;46.764641;1.491189;-3.441237;3838.490506;0.449022;-0.002156;0.450834;0.000736;0.448327;0.002727
0.203940;0.006369;0.005467;0.005621;0.006664;0.007766;0.009798;0.011293;0.011478;0.010042;0.003358;0.007586;0.007574;-3.892992;37.769611;7.655723;-2.636338;3623.740651;0.449400;-0.001541;0.445840;0.000843;0.447141;0.003053
0.204040;0.006512;0.005698;0.005808;0.006916;0.008042;0.010133;0.011594;0.011768;0.010356;0.003429;0.007751;0.007758;-1.970390;40.115650;4.439942;-3.769300;3730.932500;0.449437;-0.001814;0.447613;-0.000697;0.447752;0.002458
0.204140;0.006659;0.005898;0.006021;0.007219;0.008496;0.010782;0.012243;0.012294;0.010784;0.003538;0.007924;0.007915;0.188723;43.983742;-4.043921;-1.148610;3886.999570;0.448781;-0.002396;0.448249;-0.003887;0.447489;0.001260
0.204240;0.006323;0.005443;0.005602;0.006690;0.007855;0.009992;0.011523;0.011611;0.010158;0.003339;0.007543;0.007495;0.589265;36.819759;5.973446;-2.014544;3645.500101;0.448758;-0.001830;0.445039;-0.001005;0.446465;0.002288
0.204340;0.006503;0.005617;0.005826;0.006901;0.008192;0.010448;0.011937;0.011894;0.010462;0.003419;0.007743;0.007615;-2.390006;39.436630;1.323343;-1.278310;3761.748977;0.448619;-0.002229;0.445998;-0.001505;0.446691;0.001972
0.204440;0.006604;0.005682;0.005909;0.006946;0.008308;0.010560;0.011968;0.012009;0.010559;0.003464;0.007881;0.007700;-6.918039;42.103100;1.086832;-1.247792;3801.936479;0.448777;-0.002166;0.447341;-0.000219;0.447187;0.002415
0.204540;0.006444;0.005466;0.005701;0.006612;0.007899;0.010022;0.011381;0.011603;0.010195;0.003340;0.007689;0.007493;-5.380720;39.654072;2.967473;0.251380;3656.056958;0.449111;-0.001657;0.445329;-0.000117;0.446748;0.002765
0.204640;0.006633;0.005709;0.005944;0.006891;0.008278;0.010502;0.011772;0.011875;0.010572;0.003421;0.007942;0.007684;-7.871711;39.108570;0.182752;6.175589;3787.595519;0.449141;-0.002050;0.442032;-0.000205;0.445885;0.002552
0.204740;0.006417;0.005454;0.005681;0.006675;0.007935;0.010083;0.011440;0.011609;0.010134;0.003380;0.007629;0.007528;-7.650459;40.596291;3.120060;-0.751883;3660.654725;0.449021;-0.001834;0.446320;0.000609;0.447042;0.002802
0.204840;0.006360;0.005483;0.005681;0.006730;0.007983;0.010177;0.011554;0.011636;0.010231;0.003332;0.007599;0.007504;-9.431917;48.790241;3.211613;-8.613953;3672.594878;0.448763;-0.002060;0.454502;0.001171;0.449412;0.002855
0.204940;0.006552;0.005734;0.005878;0.007000;0.008264;0.010485;0.011927;0.011987;0.010523;0.003441;0.007849;0.007769;-6.654826;44.090549;4.695526;-4.425426;3794.907606;0.448931;-0.002156;0.449973;0.000783;0.448080;0.002695
0.205040;0.006433;0.005580;0.005694;0.006892;0.008112;0.010351;0.011826;0.011976;0.010403;0.003445;0.007663;0.007677;-4.564377;41.031170;2.631781;-1.942065;3741.974187;0.448517;-0.002009;0.447148;-0.000462;0.447008;0.002360
0.205140;0.006353;0.005494;0.005578;0.006714;0.007854;0.010025;0.011501;0.011793;0.010287;0.003369;0.007594;0.007583;3.442650;27.855240;3.181095;7.838792;3667.729069;0.448717;-0.001570;0.435451;-0.002697;0.443457;0.001983
0.205240;0.006603;0.005745;0.005833;0.006927;0.008130;0.010330;0.011866;0.012079;0.010588;0.003464;0.007894;0.007780;0.345125;43.415352;4.680267;-10.445000;3788.306629;0.448993;-0.001669;0.452696;-0.001319;0.448871;0.002483
0.205340;0.006343;0.005341;0.005464;0.006496;0.007671;0.009810;0.011298;0.011567;0.010216;0.003368;0.007609;0.007447;-8.310400;44.433868;1.487375;-1.587299;3608.698693;0.448747;-0.001073;0.448702;0.000318;0.447608;0.003254
0.205440;0.006506;0.005522;0.005636;0.006558;0.007744;0.009828;0.011328;0.011733;0.010364;0.003398;0.007839;0.007576;-4.354569;35.995781;10.108570;-4.574199;3663.298233;0.449260;-0.000846;0.445924;0.001716;0.447012;0.003975
0.205540;0.006789;0.005817;0.005937;0.006820;0.008111;0.010258;0.011693;0.012050;0.010734;0.003511;0.008160;0.007842;-5.659192;40.882401;3.253575;1.159275;3807.110594;0.449586;-0.001072;0.445492;0.000053;0.447165;0.003422
0.205640;0.006363;0.005295;0.005462;0.006340;0.007574;0.009708;0.011248;0.011633;0.010229;0.003330;0.007644;0.007368;-2.885915;41.897099;2.250312;-3.670118;3591.725286;0.448643;-0.000758;0.448470;-0.001079;0.447405;0.003124
0.205740;0.006478;0.005483;0.005587;0.006504;0.007691;0.009798;0.011224;0.011629;0.010361;0.003377;0.007797;0.007524;-4.438492;33.157661;8.159262;2.990325;3640.839612;0.449251;-0.000788;0.440623;0.001157;0.445318;0.003835
0.205840;0.006798;0.005874;0.005897;0.006868;0.008037;0.010162;0.011618;0.012008;0.010738;0.003544;0.008170;0.007895;-6.902780;40.851879;5.622495;-3.200912;3802.697048;0.449834;-0.000884;0.447699;0.001135;0.447992;0.003817
0.205940;0.006426;0.005445;0.005457;0.006471;0.007513;0.009563;0.010984;0.011426;0.010193;0.003376;0.007655;0.007516;-8.428655;40.752701;3.295536;-0.523002;3585.142393;0.449562;-0.000592;0.446283;0.000895;0.447369;0.003761
0.206040;0.006513;0.005621;0.005581;0.006646;0.007697;0.009772;0.011159;0.011709;0.010359;0.003417;0.007780;0.007666;-6.860818;42.270939;1.422525;0.766362;3659.012493;0.449613;-0.000773;0.446400;-0.000136;0.447465;0.003372
0.206140;0.006761;0.005903;0.005854;0.006948;0.008063;0.010211;0.011535;0.012071;0.010751;0.003534;0.008078;0.007919;-6.464091;40.394119;1.865029;1.575076;3803.396235;0.449785;-0.001035;0.445032;-0.000122;0.447247;0.003297
0.206240;0.006563;0.005577;0.005568;0.006609;0.007669;0.009751;0.011089;0.011592;0.010321;0.003469;0.007821;0.007649;-9.496767;40.703110;2.399085;0.533667;3649.561560;0.449778;-0.000625;0.445720;0.000947;0.447377;0.003750
0.206340;0.006580;0.005631;0.005663;0.006669;0.007863;0.010031;0.011380;0.011984;0.010466;0.003440;0.007846;0.007632;-10.267330;42.679119;5.683530;-3.025436;3708.213602;0.449159;-0.001015;0.448540;0.002162;0.447806;0.003974
0.206440;0.006839;0.005879;0.005917;0.006875;0.008136;0.010353;0.011686;0.012126;0.010877;0.003520;0.008209;0.007866;-2.344229;32.730412;4.268281;4.531458;3828.966364;0.449567;-0.001007;0.439620;-0.000637;0.445533;0.003278
0.206540;0.006527;0.005442;0.005511;0.006373;0.007541;0.009609;0.011054;0.011678;0.010214;0.003392;0.007806;0.007500;-2.309897;31.555490;6.885156;4.069881;3609.358088;0.449421;-0.000350;0.439257;0.000137;0.444954;0.003780
0.206640;0.006646;0.005618;0.005687;0.006555;0.007782;0.009900;0.011261;0.011803;0.010568;0.003436;0.008002;0.007622;-6.548014;39.791401;2.139686;2.441010;3696.287380;0.449510;-0.000545;0.444283;-0.000015;0.446676;0.003717
0.206740;0.006816;0.005860;0.005892;0.006854;0.008125;0.010335;0.011778;0.012322;0.010895;0.003549;0.008218;0.007868;-5.830853;34.416500;9.845353;1.300419;3837.841394;0.449275;-0.000873;0.442126;0.002079;0.446028;0.004171
0.206840;0.006451;0.005447;0.005438;0.006389;0.007454;0.009501;0.011011;0.011692;0.010265;0.003371;0.007752;0.007516;-3.801440;40.287300;6.251918;-3.956220;3595.294610;0.449342;-0.000186;0.447796;0.000394;0.447653;0.003980
0.206940;0.006523;0.005615;0.005574;0.006612;0.007721;0.009839;0.011332;0.011961;0.010564;0.003438;0.007873;0.007645;-2.767660;28.709730;4.783264;9.742321;3689.241760;0.449123;-0.000536;0.434916;-0.000355;0.443568;0.003585
0.207040;0.006756;0.005904;0.005822;0.006947;0.008075;0.010292;0.011826;0.012370;0.010963;0.003558;0.008131;0.007927;-8.543096;43.659489;4.726044;-2.331163;3840.163789;0.449168;-0.000849;0.448686;0.001358;0.447808;0.003949
0.207140;0.006400;0.005446;0.005414;0.006556;0.007618;0.009770;0.011430;0.012116;0.010344;0.003463;0.007639;0.007560;-8.329473;43.648041;5.797971;-6.874455;3652.565565;0.448426;-0.000618;0.450995;0.001615;0.448104;0.004033
0.207240;0.006521;0.005582;0.005506;0.006542;0.007596;0.009713;0.011230;0.011830;0.010566;0.003422;0.007864;0.007618;-1.707177;30.014351;6.255733;5.767417;3661.686938;0.449237;-0.000257;0.437607;-0.000232;0.444405;0.003792
0.207340;0.006744;0.005798;0.005744;0.006738;0.007917;0.010097;0.011559;0.012118;0.010899;0.003502;0.008145;0.007814;-1.737694;36.907490;2.799627;1.163090;3781.823997;0.449365;-0.000467;0.443465;-0.001259;0.446409;0.003494
0.207440;0.006357;0.005295;0.005307;0.006242;0.007376;0.009488;0.010948;0.011652;0.010335;0.003324;0.007666;0.007343;-2.363303;36.308590;2.551672;1.922213;3558.216778;0.448758;-0.000042;0.442773;-0.001145;0.445589;0.003586
0.207540;0.006567;0.005526;0.005520;0.006377;0.007539;0.009610;0.011033;0.011771;0.010548;0.003399;0.007963;0.007532;-3.011800;38.807209;1.720070;3.028472;3638.096163;0.449418;0.000080;0.443483;-0.001200;0.446284;0.003785
0.207640;0.006835;0.005815;0.005806;0.006669;0.007902;0.010025;0.011367;0.012148;0.010862;0.003522;0.008265;0.007821;-7.680976;33.954929;6.621943;6.000113;3780.333420;0.449744;-0.000199;0.439496;0.001668;0.445490;0.004577
0.207741;0.006931;0.005935;0.005880;0.006822;0.008017;0.010131;0.011464;0.012288;0.010918;0.003596;0.008346;0.007963;-3.488636;39.188671;1.933693;1.094426;3829.267468;0.449953;-0.000283;0.444662;-0.000993;0.447209;0.003732
0.207841;0.006576;0.005592;0.005518;0.006480;0.007575;0.009654;0.010954;0.011765;0.010517;0.003400;0.007913;0.007607;-6.849374;42.450230;3.100987;-1.526264;3644.572624;0.449644;-0.000096;0.447660;0.000364;0.447830;0.004090
0.207941;0.006640;0.005729;0.005660;0.006739;0.007919;0.010145;0.011426;0.012177;0.010752;0.003465;0.007950;0.007710;-5.487531;36.922749;7.003412;1.292789;3752.178795;0.449056;-0.000801;0.443407;0.001125;0.446207;0.003878
0.208041;0.006503;0.005549;0.005436;0.006554;0.007579;0.009728;0.011100;0.011853;0.010457;0.003447;0.007790;0.007604;-8.012854;36.712940;-0.328416;6.251882;3646.428956;0.449219;-0.000307;0.440773;-0.000315;0.445414;0.003635
0.208141;0.006407;0.005497;0.005376;0.006481;0.007516;0.009653;0.010961;0.011778;0.010448;0.003357;0.007703;0.007526;-0.986201;36.510769;0.800731;4.870965;3611.521181;0.449100;-0.000310;0.441374;-0.002083;0.445462;0.003091
0.208241;0.006637;0.005733;0.005643;0.006727;0.007874;0.010106;0.011479;0.012172;0.010925;0.003465;0.008027;0.007730;-2.782918;40.146160;2.997991;-4.951853;3760.163422;0.448981;-0.000518;0.448231;-0.000886;0.447541;0.003539
0.208341;0.006314;0.005289;0.005227;0.006222;0.007281;0.009365;0.010755;0.011612;0.010311;0.003316;0.007635;0.007337;-6.334392;35.698238;9.269336;-1.457600;3532.087552;0.448888;0.000190;0.444184;0.002058;0.446139;0.004770
0.208441;0.006555;0.005526;0.005446;0.006346;0.007419;0.009443;0.010790;0.011648;0.010539;0.003403;0.007985;0.007568;-0.188931;32.394718;3.982180;4.058437;3610.148199;0.449778;0.000472;0.439690;-0.001368;0.445293;0.003954
0.208541;0.006811;0.005804;0.005725;0.006605;0.007803;0.009881;0.011266;0.012144;0.010987;0.003529;0.008329;0.007824;-3.126240;37.853531;1.830696;1.201237;3767.513598;0.449742;0.000283;0.443928;-0.001133;0.446753;0.004136
0.208641;0.006858;0.005851;0.005813;0.006758;0.008031;0.010236;0.011712;0.012389;0.011128;0.003556;0.008363;0.007875;-7.959448;36.308590;11.909100;-2.281572;3840.176672;0.449207;-0.000235;0.444915;0.003336;0.446729;0.005084
0.208741;0.006492;0.005472;0.005409;0.006346;0.007481;0.009585;0.011090;0.011929;0.010649;0.003368;0.007913;0.007518;-4.091356;40.542889;1.384378;1.147831;3632.981140;0.448925;0.000266;0.445325;-0.000977;0.446542;0.004021
0.208841;0.006688;0.005726;0.005600;0.006590;0.007691;0.009776;0.011287;0.012122;0.010860;0.003480;0.008163;0.007765;-9.790498;44.853489;2.776739;-0.645072;3730.233699;0.449440;0.000209;0.448435;0.001148;0.447880;0.004700
0.208941;0.006657;0.005679;0.005504;0.006536;0.007519;0.009505;0.010983;0.011915;0.010696;0.003513;0.008100;0.007793;-7.562721;33.466640;11.703110;-0.622183;3677.631684;0.449909;0.000591;0.442621;0.003155;0.446445;0.005471
0.209041;0.006582;0.005656;0.005435;0.006493;0.007418;0.009381;0.010829;0.011775;0.010587;0.003435;0.007993;0.007744;-2.126792;32.490089;5.801785;5.527092;3635.917087;0.450029;0.000573;0.438991;-0.000242;0.445337;0.004374
0.209141;0.006836;0.005943;0.005705;0.006795;0.007779;0.009803;0.011312;0.012281;0.010973;0.003568;0.008290;0.008028;-9.115298;32.253571;9.849168;2.647003;3791.159451;0.450036;0.000315;0.440338;0.003065;0.446006;0.005319
0.209241;0.006636;0.005631;0.005416;0.006408;0.007306;0.009177;0.010616;0.011724;0.010475;0.003477;0.008023;0.007776;-6.433574;41.706371;2.368567;-1.034170;3610.128942;0.450453;0.001004;0.447030;0.000019;0.448156;0.004702
0.209341;0.006770;0.005785;0.005599;0.006560;0.007593;0.009576;0.010981;0.012052;0.010794;0.003500;0.008224;0.007870;-6.624308;39.902020;3.760928;2.414307;3712.891597;0.450148;0.000640;0.444353;0.000494;0.447160;0.004785
0.209441;0.006930;0.005935;0.005800;0.006778;0.007956;0.010073;0.011527;0.012444;0.011155;0.003559;0.008397;0.007981;-5.224318;41.439339;2.418158;1.315677;3838.816398;0.449649;0.000114;0.445696;-0.000328;0.447269;0.004327
0.209541;0.006589;0.005485;0.005391;0.006256;0.007338;0.009344;0.010705;0.011660;0.010537;0.003371;0.007998;0.007548;-5.968182;33.939671;11.554330;3.409940;3592.848682;0.449802;0.000763;0.440808;0.002633;0.445643;0.005467
0.209641;0.006297;0.005144;0.005021;0.005789;0.006700;0.008462;0.009685;0.010919;0.009973;0.003232;0.007686;0.007247;-3.591632;38.643181;2.219795;-0.561149;3356.436154;0.450583;0.001892;0.445228;-0.000877;0.447403;0.004750
0.209741;0.006463;0.005399;0.005227;0.006052;0.006958;0.008751;0.010005;0.011285;0.010224;0.003334;0.007911;0.007482;-1.806359;34.767448;1.250864;3.577787;3470.819645;0.450717;0.001613;0.441144;-0.001702;0.446174;0.004461
0.209841;0.006480;0.005506;0.005374;0.006376;0.007458;0.009554;0.010962;0.011957;0.010718;0.003404;0.007898;0.007533;-11.892390;38.395222;2.055763;5.649162;3631.731508;0.448997;0.000415;0.441937;0.001562;0.445550;0.004928
0.209941;0.006671;0.005755;0.005567;0.006625;0.007679;0.009757;0.011213;0.012213;0.010957;0.003488;0.008167;0.007801;-4.861923;36.499321;5.973446;-0.557334;3735.807106;0.449416;0.000355;0.444134;0.000629;0.446583;0.004661
0.210041;0.006851;0.005988;0.005744;0.006902;0.007953;0.010090;0.011684;0.012624;0.011189;0.003604;0.008353;0.008031;-8.379064;43.770111;3.287907;-0.896841;3857.385163;0.449357;0.000058;0.448011;0.000878;0.447736;0.004579
0.210141;0.006902;0.006009;0.005777;0.006949;0.007989;0.010098;0.011744;0.012685;0.011254;0.003656;0.008402;0.008106;-5.739301;33.916779;9.681322;-0.236900;3879.090781;0.449421;0.000147;0.442654;0.002003;0.446331;0.004946
0.210241;0.006667;0.005715;0.005499;0.006558;0.007548;0.009556;0.011073;0.012155;0.010936;0.003473;0.008141;0.007813;-8.009039;42.259499;2.357123;1.983248;3706.268401;0.449575;0.000718;0.445774;0.000488;0.447170;0.004854
0.210341;0.006820;0.005871;0.005675;0.006697;0.007788;0.009848;0.011353;0.012413;0.011118;0.003546;0.008340;0.007955;-7.459724;41.832249;6.282436;-2.090838;3795.481459;0.449602;0.000499;0.447632;0.001500;0.447758;0.005099
0.210441;0.006685;0.005599;0.005444;0.006416;0.007476;0.009451;0.010968;0.012100;0.010760;0.003494;0.008144;0.007747;-4.587265;34.572910;6.179439;1.834475;3673.175083;0.449597;0.000944;0.441933;0.000608;0.445979;0.005012
0.210541;0.006711;0.005642;0.005502;0.006402;0.007504;0.009505;0.011045;0.012095;0.010959;0.003452;0.008251;0.007707;-5.132765;33.859558;8.868793;2.555451;3692.260317;0.449531;0.000994;0.441203;0.001578;0.445676;0.005467
0.210641;0.006938;0.005899;0.005731;0.006630;0.007772;0.009792;0.011308;0.012314;0.011200;0.003553;0.008539;0.007953;-3.725146;37.475880;3.596896;3.543454;3803.452028;0.449955;0.000828;0.442542;-0.000424;0.446503;0.004860
0.210741;0.007157;0.006165;0.005955;0.006930;0.008070;0.010140;0.011628;0.012725;0.011491;0.003675;0.008752;0.008235;-5.193800;39.539631;-0.072832;4.745081;3931.714293;0.450124;0.000577;0.442981;-0.001084;0.446914;0.004615
0.210841;0.006721;0.005674;0.005454;0.006455;0.007458;0.009385;0.010874;0.012104;0.010812;0.003502;0.008175;0.007830;-15.123430;43.506901;9.002308;-2.834702;3679.350601;0.449907;0.001107;0.448865;0.004611;0.448349;0.006361
0.210941;0.006799;0.005830;0.005568;0.006632;0.007630;0.009627;0.011050;0.012201;0.011046;0.003509;0.008293;0.007917;-6.872262;34.664459;5.965817;5.443169;3744.008834;0.449954;0.000814;0.440141;0.001229;0.445792;0.005196
0.211041;0.007089;0.006211;0.005894;0.007045;0.008061;0.010103;0.011643;0.012711;0.011398;0.003691;0.008622;0.008281;-4.358384;37.708580;3.791445;0.651922;3925.020603;0.450151;0.000380;0.444134;-0.000176;0.447295;0.004596
0.211141;0.006700;0.005734;0.005425;0.006523;0.007413;0.009326;0.010684;0.011899;0.010858;0.003462;0.008149;0.007861;-5.445570;31.822519;8.170706;1.769625;3663.410280;0.450307;0.001118;0.440565;0.001462;0.446060;0.005345
0.211241;0.006849;0.005886;0.005619;0.006688;0.007674;0.009620;0.011031;0.012308;0.010960;0.003543;0.008320;0.007987;-12.243340;39.661701;11.745070;-4.211804;3758.924452;0.450172;0.000763;0.447607;0.004570;0.448177;0.006118
0.211341;0.007011;0.006053;0.005824;0.006918;0.008058;0.010156;0.011552;0.012669;0.011338;0.003597;0.008522;0.008100;-10.770870;38.082420;9.814836;-1.652149;3887.957586;0.449733;0.000208;0.445498;0.003551;0.447322;0.005490
0.211441;0.006695;0.005622;0.005412;0.006363;0.007360;0.009220;0.010491;0.011823;0.010685;0.003418;0.008161;0.007748;-6.631938;38.574509;5.900967;2.357087;3623.109802;0.450397;0.001247;0.443706;0.001137;0.447019;0.005341
0.211541;0.006944;0.005877;0.005647;0.006521;0.007560;0.009384;0.010641;0.011979;0.010999;0.003522;0.008551;0.007988;-7.371986;36.896049;7.140740;1.800143;3724.965477;0.451013;0.001447;0.443135;0.001731;0.447347;0.005818
