#timeI (float64)[1];PositionZ (float64)[1];vertical_reference (float64)[1];vertical_current_request (float64)[1]
0.616856;0.085000;-0.004000;26.693517
0.616956;0.085000;-0.004000;26.693516
0.617056;0.085000;-0.004000;26.693515
0.617156;0.085000;-0.004000;26.693513
0.617256;0.085000;-0.004000;26.693512
0.617356;0.085000;-0.004000;26.693511
0.617456;0.085000;-0.004000;26.693509
0.617556;0.085000;-0.004000;26.693508
0.617656;0.085000;-0.004000;26.693507
0.617756;0.085000;-0.004000;26.693505
0.617856;0.085000;-0.004000;26.693504
0.617956;0.085000;-0.004000;26.693503
0.618056;0.085000;-0.004000;26.693501
0.618156;0.085000;-0.004000;26.693500
0.618256;0.085000;-0.004000;26.693499
0.618356;0.085000;-0.004000;26.693497
0.618456;0.085000;-0.004000;26.693496
0.618556;0.085000;-0.004000;26.693495
0.618656;0.085000;-0.004000;26.693493
0.618756;0.085000;-0.004000;26.693492
0.618856;0.085000;-0.004000;26.693491
0.618956;0.085000;-0.004000;26.693489
0.619056;0.085000;-0.004000;26.693488
0.619156;0.085000;-0.004000;26.693487
0.619256;0.085000;-0.004000;26.693485
0.619356;0.085000;-0.004000;26.693484
0.619456;0.085000;-0.004000;26.693483
0.619556;0.085000;-0.004000;26.693481
0.619656;0.085000;-0.004000;26.693480
0.619756;0.085000;-0.004000;26.693479
0.619856;0.085000;-0.004000;26.693477
0.619956;0.085000;-0.004000;26.693476
0.620056;0.085000;-0.004000;26.693475
0.620156;0.085000;-0.004000;26.693473
0.620256;0.085000;-0.004000;26.693472
0.620356;0.085000;-0.004000;26.693471
0.620456;0.085000;-0.004000;26.693469
0.620556;0.085000;-0.004000;26.693468
0.620656;0.085000;-0.004000;26.693467
0.620756;0.085000;-0.004000;26.693465
0.620856;0.085000;-0.004000;26.693464
0.620956;0.085000;-0.004000;26.693463
0.621056;0.085000;-0.004000;26.693461
0.621156;0.085000;-0.004000;26.693460
0.621256;0.085000;-0.004000;26.693459
0.621356;0.085000;-0.004000;26.693457
0.621456;0.085000;-0.004000;26.693456
0.621556;0.085000;-0.004000;26.693455
0.621656;0.085000;-0.004000;26.693453
0.621756;0.085000;-0.004000;26.693452
0.621856;0.085000;-0.004000;26.693451
0.621956;0.085000;-0.004000;26.693449
0.622056;0.085000;-0.004000;26.693448
0.622156;0.085000;-0.004000;26.693447
0.622256;0.085000;-0.004000;26.693445
0.622356;0.085000;-0.004000;26.693444
0.622456;0.085000;-0.004000;26.693443
0.622556;0.085000;-0.004000;26.693441
0.622656;0.085000;-0.004000;26.693440
0.622756;0.085000;-0.004000;26.693439
0.622856;0.085000;-0.004000;26.693437
0.622956;0.085000;-0.004000;26.693436
0.623056;0.085000;-0.004000;26.693435
0.623156;0.085000;-0.004000;26.693433
0.623256;0.085000;-0.004000;26.693432
0.623356;0.085000;-0.004000;26.693431
0.623456;0.085000;-0.004000;26.693429
0.623556;0.085000;-0.004000;26.693428
0.623656;0.085000;-0.004000;26.693427
0.623756;0.085000;-0.004000;26.693425
0.623856;0.085000;-0.004000;26.693424
0.623956;0.085000;-0.004000;26.693423
0.624056;0.085000;-0.004000;26.693421
0.624156;0.085000;-0.004000;26.693420
0.624256;0.085000;-0.004000;26.693419
0.624356;0.085000;-0.004000;26.693417
0.624456;0.085000;-0.004000;26.693416
0.624556;0.085000;-0.004000;26.693415
0.624656;0.085000;-0.004000;26.693413
0.624756;0.085000;-0.004000;26.693412
0.624856;0.085000;-0.004000;26.693411
0.624956;0.085000;-0.004000;26.693409
0.625056;0.085000;-0.004000;26.693408
0.625156;0.085000;-0.004000;26.693407
0.625256;0.085000;-0.004000;26.693405
0.625356;0.085000;-0.004000;26.693404
0.625456;0.085000;-0.004000;26.693403
0.625556;0.085000;-0.004000;26.693401
0.625656;0.085000;-0.004000;26.693400
0.625756;0.085000;-0.004000;26.693399
0.625856;0.085000;-0.004000;26.693397
0.625956;0.085000;-0.004000;26.693396
0.626056;0.085000;-0.004000;26.693395
0.626156;0.085000;-0.004000;26.693393
0.626256;0.085000;-0.004000;26.693392
0.626356;0.085000;-0.004000;26.693391
0.626456;0.085000;-0.004000;26.693389
0.626556;0.085000;-0.004000;26.693388
0.626656;0.085000;-0.004000;26.693386
0.626757;0.085000;-0.004000;26.693385
0.626857;0.085000;-0.004000;26.693384
0.626957;0.085000;-0.004000;26.693382
0.627057;0.085000;-0.004000;26.693381
0.627157;0.085000;-0.004000;26.693380
0.627257;0.085000;-0.004000;26.693378
0.627357;0.085000;-0.004000;26.693377
0.627457;0.085000;-0.004000;26.693376
0.627557;0.085000;-0.004000;26.693374
0.627657;0.085000;-0.004000;26.693373
0.627757;0.085000;-0.004000;26.693372
0.627857;0.085000;-0.004000;26.693370
0.627957;0.085000;-0.004000;26.693369
0.628057;0.085000;-0.004000;26.693368
0.628157;0.085000;-0.004000;26.693366
0.628257;0.085000;-0.004000;26.693365
0.628357;0.085000;-0.004000;26.693364
0.628457;0.085000;-0.004000;26.693362
0.628557;0.085000;-0.004000;26.693361
0.628657;0.085000;-0.004000;26.693360
0.628757;0.085000;-0.004000;26.693358
0.628857;0.085000;-0.004000;26.693357
0.628957;0.085000;-0.004000;26.693356
0.629057;0.085000;-0.004000;26.693354
0.629157;0.085000;-0.004000;26.693353
0.629257;0.085000;-0.004000;26.693352
0.629357;0.085000;-0.004000;26.693350
0.629457;0.085000;-0.004000;26.693349
0.629557;0.085000;-0.004000;26.693348
0.629657;0.085000;-0.004000;26.693346
0.629757;0.085000;-0.004000;26.693345
0.629857;0.085000;-0.004000;26.693344
0.629957;0.085000;-0.004000;26.693342
0.630057;0.085000;-0.004000;26.693341
0.630157;0.085000;-0.004000;26.693340
0.630257;0.085000;-0.004000;26.693338
0.630357;0.085000;-0.004000;26.693337
0.630457;0.085000;-0.004000;26.693336
0.630557;0.085000;-0.004000;26.693334
0.630657;0.085000;-0.004000;26.693333
0.630757;0.085000;-0.004000;26.693332
0.630857;0.085000;-0.004000;26.693330
0.630957;0.085000;-0.004000;26.693329
0.631057;0.085000;-0.004000;26.693328
0.631157;0.085000;-0.004000;26.693326
0.631257;0.085000;-0.004000;26.693325
0.631357;0.085000;-0.004000;26.693324
0.631457;0.085000;-0.004000;26.693322
0.631557;0.085000;-0.004000;26.693321
0.631657;0.085000;-0.004000;26.693320
0.631757;0.085000;-0.004000;26.693318
0.631857;0.085000;-0.004000;26.693317
0.631957;0.085000;-0.004000;26.693316
0.632057;0.085000;-0.004000;26.693314
0.632157;0.085000;-0.004000;26.693313
0.632257;0.085000;-0.004000;26.693312
0.632357;0.085000;-0.004000;26.693310
0.632457;0.085000;-0.004000;26.693309
0.632557;0.085000;-0.004000;26.693308
0.632657;0.085000;-0.004000;26.693306
0.632757;0.085000;-0.004000;26.693305
0.632857;0.085000;-0.004000;26.693304
0.632957;0.085000;-0.004000;26.693302
0.633057;0.085000;-0.004000;26.693301
0.633157;0.085000;-0.004000;26.693300
0.633257;0.085000;-0.004000;26.693298
0.633357;0.085000;-0.004000;26.693297
0.633457;0.085000;-0.004000;26.693296
0.633557;0.085000;-0.004000;26.693294
0.633657;0.085000;-0.004000;26.693293
0.633757;0.085000;-0.004000;26.693292
0.633857;0.085000;-0.004000;26.693290
0.633957;0.085000;-0.004000;26.693289
0.634057;0.085000;-0.004000;26.693288
0.634157;0.085000;-0.004000;26.693286
0.634257;0.085000;-0.004000;26.693285
0.634357;0.085000;-0.004000;26.693284
0.634457;0.085000;-0.004000;26.693282
0.634557;0.085000;-0.004000;26.693281
0.634657;0.085000;-0.004000;26.693280
0.634757;0.085000;-0.004000;26.693278
0.634857;0.085000;-0.004000;26.693277
0.634957;0.085000;-0.004000;26.693276
0.635057;0.085000;-0.004000;26.693274
0.635157;0.085000;-0.004000;26.693273
0.635257;0.085000;-0.004000;26.693272
0.635357;0.085000;-0.004000;26.693270
0.635457;0.085000;-0.004000;26.693269
0.635557;0.085000;-0.004000;26.693268
0.635657;0.085000;-0.004000;26.693266
0.635757;0.085000;-0.004000;26.693265
0.635857;0.085000;-0.004000;26.693264
0.635957;0.085000;-0.004000;26.693262
0.636057;0.085000;-0.004000;26.693261
0.636157;0.085000;-0.004000;26.693260
0.636257;0.085000;-0.004000;26.693258
0.636357;0.085000;-0.004000;26.693257
0.636457;0.085000;-0.004000;26.693256
0.636557;0.085000;-0.004000;26.693254
0.636657;0.085000;-0.004000;26.693253
0.636757;0.085000;-0.004000;26.693252
0.636857;0.085000;-0.004000;26.693250
0.636957;0.085000;-0.004000;26.693249
0.637057;0.085000;-0.004000;26.693248
0.637157;0.085000;-0.004000;26.693246
0.637257;0.085000;-0.004000;26.693245
0.637357;0.085000;-0.004000;26.693244
0.637457;0.085000;-0.004000;26.693242
0.637557;0.085000;-0.004000;26.693241
0.637657;0.085000;-0.004000;26.693240
0.637757;0.085000;-0.004000;26.693238
0.637858;0.085000;-0.004000;26.693237
0.637958;0.085000;-0.004000;26.693236
0.638058;0.085000;-0.004000;26.693234
0.638158;0.085000;-0.004000;26.693233
0.638258;0.085000;-0.004000;26.693232
0.638358;0.085000;-0.004000;26.693230
0.638458;0.085000;-0.004000;26.693229
0.638558;0.085000;-0.004000;26.693228
0.638658;0.085000;-0.004000;26.693226
0.638758;0.085000;-0.004000;26.693225
0.638858;0.085000;-0.004000;26.693224
0.638958;0.085000;-0.004000;26.693222
0.639058;0.085000;-0.004000;26.693221
0.639158;0.085000;-0.004000;26.693220
0.639258;0.085000;-0.004000;26.693218
0.639358;0.085000;-0.004000;26.693217
0.639458;0.085000;-0.004000;26.693216
0.639558;0.085000;-0.004000;26.693214
0.639658;0.085000;-0.004000;26.693213
0.639758;0.085000;-0.004000;26.693212
0.639858;0.085000;-0.004000;26.693210
0.639958;0.085000;-0.004000;26.693209
0.640058;0.085000;-0.004000;26.693208
0.640158;0.085000;-0.004000;26.693206
0.640258;0.085000;-0.004000;26.693205
0.640358;0.085000;-0.004000;26.693204
0.640458;0.085000;-0.004000;26.693202
0.640558;0.085000;-0.004000;26.693201
0.640658;0.085000;-0.004000;26.693200
0.640758;0.085000;-0.004000;26.693198
0.640858;0.085000;-0.004000;26.693197
0.640958;0.085000;-0.004000;26.693196
0.641058;0.085000;-0.004000;26.693194
0.641158;0.085000;-0.004000;26.693193
0.641258;0.085000;-0.004000;26.693192
0.641358;0.085000;-0.004000;26.693190
0.641458;0.085000;-0.004000;26.693189
0.641558;0.085000;-0.004000;26.693188
0.641658;0.085000;-0.004000;26.693186
0.641758;0.085000;-0.004000;26.693185
0.641858;0.085000;-0.004000;26.693184
0.641958;0.085000;-0.004000;26.693182
0.642058;0.085000;-0.004000;26.693181
0.642158;0.085000;-0.004000;26.693180
0.642258;0.085000;-0.004000;26.693178
0.642358;0.085000;-0.004000;26.693177
0.642458;0.085000;-0.004000;26.693176
0.642558;0.085000;-0.004000;26.693174
0.642658;0.085000;-0.004000;26.693173
0.642758;0.085000;-0.004000;26.693172
0.642858;0.085000;-0.004000;26.693170
0.642958;0.085000;-0.004000;26.693169
0.643058;0.085000;-0.004000;26.693168
0.643158;0.085000;-0.004000;26.693166
0.643258;0.085000;-0.004000;26.693165
0.643358;0.085000;-0.004000;26.693164
0.643458;0.085000;-0.004000;26.693162
0.643558;0.085000;-0.004000;26.693161
0.643658;0.085000;-0.004000;26.693160
0.643758;0.085000;-0.004000;26.693158
0.643858;0.085000;-0.004000;26.693157
0.643958;0.085000;-0.004000;26.693156
0.644058;0.085000;-0.004000;26.693154
0.644158;0.085000;-0.004000;26.693153
0.644258;0.085000;-0.004000;26.693152
0.644358;0.085000;-0.004000;26.693150
0.644458;0.085000;-0.004000;26.693149
0.644558;0.085000;-0.004000;26.693148
0.644658;0.085000;-0.004000;26.693146
0.644758;0.085000;-0.004000;26.693145
0.644858;0.085000;-0.004000;26.693144
0.644958;0.085000;-0.004000;26.693142
0.645058;0.085000;-0.004000;26.693141
0.645158;0.085000;-0.004000;26.693140
0.645258;0.085000;-0.004000;26.693138
0.645358;0.085000;-0.004000;26.693137
0.645458;0.085000;-0.004000;26.693136
0.645558;0.085000;-0.004000;26.693134
0.645658;0.085000;-0.004000;26.693133
0.645758;0.085000;-0.004000;26.693132
0.645858;0.085000;-0.004000;26.693130
0.645958;0.085000;-0.004000;26.693129
0.646058;0.085000;-0.004000;26.693128
0.646158;0.085000;-0.004000;26.693126
0.646258;0.085000;-0.004000;26.693125
0.646358;0.085000;-0.004000;26.693124
0.646458;0.085000;-0.004000;26.693122
0.646558;0.085000;-0.004000;26.693121
0.646658;0.085000;-0.004000;26.693119
0.646758;0.085000;-0.004000;26.693118
0.646858;0.085000;-0.004000;26.693117
0.646958;0.085000;-0.004000;26.693115
0.647058;0.085000;-0.004000;26.693114
0.647158;0.085000;-0.004000;26.693113
0.647258;0.085000;-0.004000;26.693111
0.647358;0.085000;-0.004000;26.693110
0.647458;0.085000;-0.004000;26.693109
0.647558;0.085000;-0.004000;26.693107
0.647658;0.085000;-0.004000;26.693106
0.647758;0.085000;-0.004000;26.693105
0.647858;0.085000;-0.004000;26.693103
0.647958;0.085000;-0.004000;26.693102
0.648058;0.085000;-0.004000;26.693101
0.648158;0.085000;-0.004000;26.693099
0.648258;0.085000;-0.004000;26.693098
0.648358;0.085000;-0.004000;26.693097
0.648458;0.085000;-0.004000;26.693095
0.648558;0.085000;-0.004000;26.693094
0.648658;0.085000;-0.004000;26.693093
0.648758;0.085000;-0.004000;26.693091
0.648858;0.085000;-0.004000;26.693090
0.648959;0.085000;-0.004000;26.693089
0.649059;0.085000;-0.004000;26.693087
0.649159;0.085000;-0.004000;26.693086
0.649259;0.085000;-0.004000;26.693085
0.649359;0.085000;-0.004000;26.693083
0.649459;0.085000;-0.004000;26.693082
0.649559;0.085000;-0.004000;26.693081
0.649659;0.085000;-0.004000;26.693079
0.649759;0.085000;-0.004000;26.693078
0.649859;0.085000;-0.004000;26.693077
0.649959;0.085000;-0.004000;26.693075
0.650059;0.085000;-0.004000;26.693074
0.650159;0.085000;-0.004000;26.693073
0.650259;0.085000;-0.004000;26.693071
0.650359;0.085000;-0.004000;26.693070
0.650459;0.085000;-0.004000;26.693069
0.650559;0.085000;-0.004000;26.693067
0.650659;0.085000;-0.004000;26.693066
0.650759;0.085000;-0.004000;26.693065
0.650859;0.085000;-0.004000;26.693063
0.650959;0.085000;-0.004000;26.693062
0.651059;0.085000;-0.004000;26.693061
0.651159;0.085000;-0.004000;26.693059
0.651259;0.085000;-0.004000;26.693058
0.651359;0.085000;-0.004000;26.693057
0.651459;0.085000;-0.004000;26.693055
0.651559;0.085000;-0.004000;26.693054
0.651659;0.085000;-0.004000;26.693053
0.651759;0.085000;-0.004000;26.693051
0.651859;0.085000;-0.004000;26.693050
0.651959;0.085000;-0.004000;26.693049
0.652059;0.085000;-0.004000;26.693047
0.652159;0.085000;-0.004000;26.693046
0.652259;0.085000;-0.004000;26.693045
0.652359;0.085000;-0.004000;26.693043
0.652459;0.085000;-0.004000;26.693042
0.652559;0.085000;-0.004000;26.693041
0.652659;0.085000;-0.004000;26.693039
0.652759;0.085000;-0.004000;26.693038
0.652859;0.085000;-0.004000;26.693037
0.652959;0.085000;-0.004000;26.693035
0.653059;0.085000;-0.004000;26.693034
0.653159;0.085000;-0.004000;26.693033
0.653259;0.085000;-0.004000;26.693031
0.653359;0.085000;-0.004000;26.693030
0.653459;0.085000;-0.004000;26.693029
0.653559;0.085000;-0.004000;26.693027
0.653659;0.085000;-0.004000;26.693026
0.653759;0.085000;-0.004000;26.693025
0.653859;0.085000;-0.004000;26.693023
0.653959;0.085000;-0.004000;26.693022
0.654059;0.085000;-0.004000;26.693021
0.654159;0.085000;-0.004000;26.693019
0.654259;0.085000;-0.004000;26.693018
0.654359;0.085000;-0.004000;26.693017
0.654459;0.085000;-0.004000;26.693015
0.654559;0.085000;-0.004000;26.693014
0.654659;0.085000;-0.004000;26.693013
0.654759;0.085000;-0.004000;26.693011
0.654859;0.085000;-0.004000;26.693010
0.654959;0.085000;-0.004000;26.693009
0.655059;0.085000;-0.004000;26.693007
0.655159;0.085000;-0.004000;26.693006
0.655259;0.085000;-0.004000;26.693005
0.655359;0.085000;-0.004000;26.693003
0.655459;0.085000;-0.004000;26.693002
0.655559;0.085000;-0.004000;26.693001
0.655659;0.085000;-0.004000;26.692999
0.655759;0.085000;-0.004000;26.692998
0.655859;0.085000;-0.004000;26.692997
0.655959;0.085000;-0.004000;26.692995
0.656059;0.085000;-0.004000;26.692994
0.656159;0.085000;-0.004000;26.692993
0.656259;0.085000;-0.004000;26.692991
0.656359;0.085000;-0.004000;26.692990
0.656459;0.085000;-0.004000;26.692989
0.656559;0.085000;-0.004000;26.692987
0.656659;0.085000;-0.004000;26.692986
0.656759;0.085000;-0.004000;26.692985
0.656859;0.085000;-0.004000;26.692983
0.656959;0.085000;-0.004000;26.692982
0.657059;0.085000;-0.004000;26.692981
0.657159;0.085000;-0.004000;26.692979
0.657259;0.085000;-0.004000;26.692978
0.657359;0.085000;-0.004000;26.692977
0.657459;0.085000;-0.004000;26.692975
0.657559;0.085000;-0.004000;26.692974
0.657659;0.085000;-0.004000;26.692973
0.657759;0.085000;-0.004000;26.692971
0.657859;0.085000;-0.004000;26.692970
0.657959;0.085000;-0.004000;26.692969
0.658059;0.085000;-0.004000;26.692967
0.658159;0.085000;-0.004000;26.692966
0.658259;0.085000;-0.004000;26.692965
0.658359;0.085000;-0.004000;26.692963
0.658459;0.085000;-0.004000;26.692962
0.658559;0.085000;-0.004000;26.692961
0.658659;0.085000;-0.004000;26.692959
0.658759;0.085000;-0.004000;26.692958
0.658859;0.085000;-0.004000;26.692957
0.658959;0.085000;-0.004000;26.692955
0.659059;0.085000;-0.004000;26.692954
0.659159;0.085000;-0.004000;26.692953
0.659259;0.085000;-0.004000;26.692951
0.659359;0.085000;-0.004000;26.692950
0.659459;0.085000;-0.004000;26.692949
0.659559;0.085000;-0.004000;26.692947
0.659659;0.085000;-0.004000;26.692946
0.659759;0.085000;-0.004000;26.692945
0.659859;0.085000;-0.004000;26.692943
0.659959;0.085000;-0.004000;26.692942
0.660060;0.085000;-0.004000;26.692941
0.660160;0.085000;-0.004000;26.692939
0.660260;0.085000;-0.004000;26.692938
0.660360;0.085000;-0.004000;26.692937
0.660460;0.085000;-0.004000;26.692935
0.660560;0.085000;-0.004000;26.692934
0.660660;0.085000;-0.004000;26.692933
0.660760;0.085000;-0.004000;26.692931
0.660860;0.085000;-0.004000;26.692930
0.660960;0.085000;-0.004000;26.692929
0.661060;0.085000;-0.004000;26.692927
0.661160;0.085000;-0.004000;26.692926
0.661260;0.085000;-0.004000;26.692925
0.661360;0.085000;-0.004000;26.692923
0.661460;0.085000;-0.004000;26.692922
0.661560;0.085000;-0.004000;26.692921
0.661660;0.085000;-0.004000;26.692919
0.661760;0.085000;-0.004000;26.692918
0.661860;0.085000;-0.004000;26.692917
0.661960;0.085000;-0.004000;26.692915
0.662060;0.085000;-0.004000;26.692914
0.662160;0.085000;-0.004000;26.692913
0.662260;0.085000;-0.004000;26.692911
0.662360;0.085000;-0.004000;26.692910
0.662460;0.085000;-0.004000;26.692909
0.662560;0.085000;-0.004000;26.692907
0.662660;0.085000;-0.004000;26.692906
0.662760;0.085000;-0.004000;26.692905
0.662860;0.085000;-0.004000;26.692903
0.662960;0.085000;-0.004000;26.692902
0.663060;0.085000;-0.004000;26.692901
0.663160;0.085000;-0.004000;26.692899
0.663260;0.085000;-0.004000;26.692898
0.663360;0.085000;-0.004000;26.692897
0.663460;0.085000;-0.004000;26.692895
0.663560;0.085000;-0.004000;26.692894
0.663660;0.085000;-0.004000;26.692893
0.663760;0.085000;-0.004000;26.692891
0.663860;0.085000;-0.004000;26.692890
0.663960;0.085000;-0.004000;26.692889
0.664060;0.085000;-0.004000;26.692887
0.664160;0.085000;-0.004000;26.692886
0.664260;0.085000;-0.004000;26.692885
0.664360;0.085000;-0.004000;26.692883
0.664460;0.085000;-0.004000;26.692882
0.664560;0.085000;-0.004000;26.692881
0.664660;0.085000;-0.004000;26.692879
0.664760;0.085000;-0.004000;26.692878
0.664860;0.085000;-0.004000;26.692877
0.664960;0.085000;-0.004000;26.692875
0.665060;0.085000;-0.004000;26.692874
0.665160;0.085000;-0.004000;26.692873
0.665260;0.085000;-0.004000;26.692871
0.665360;0.085000;-0.004000;26.692870
0.665460;0.085000;-0.004000;26.692869
0.665560;0.085000;-0.004000;26.692867
0.665660;0.085000;-0.004000;26.692866
0.665760;0.085000;-0.004000;26.692865
0.665860;0.085000;-0.004000;26.692863
0.665960;0.085000;-0.004000;26.692862
0.666060;0.085000;-0.004000;26.692861
0.666160;0.085000;-0.004000;26.692859
0.666260;0.085000;-0.004000;26.692858
0.666360;0.085000;-0.004000;26.692857
0.666460;0.085000;-0.004000;26.692855
0.666560;0.085000;-0.004000;26.692854
0.666660;0.085000;-0.004000;26.692852
0.666760;0.085000;-0.004000;26.692851
0.666860;0.085000;-0.004000;26.692850
0.666960;0.085000;-0.004000;26.692848
0.667060;0.085000;-0.004000;26.692847
0.667160;0.085000;-0.004000;26.692846
0.667260;0.085000;-0.004000;26.692844
0.667360;0.085000;-0.004000;26.692843
0.667460;0.085000;-0.004000;26.692842
0.667560;0.085000;-0.004000;26.692840
0.667660;0.085000;-0.004000;26.692839
0.667760;0.085000;-0.004000;26.692838
0.667860;0.085000;-0.004000;26.692836
0.667960;0.085000;-0.004000;26.692835
0.668060;0.085000;-0.004000;26.692834
0.668160;0.085000;-0.004000;26.692832
0.668260;0.085000;-0.004000;26.692831
0.668360;0.085000;-0.004000;26.692830
0.668460;0.085000;-0.004000;26.692828
0.668560;0.085000;-0.004000;26.692827
0.668660;0.085000;-0.004000;26.692826
0.668760;0.085000;-0.004000;26.692824
0.668860;0.085000;-0.004000;26.692823
0.668960;0.085000;-0.004000;26.692822
0.669060;0.085000;-0.004000;26.692820
0.669160;0.085000;-0.004000;26.692819
0.669260;0.085000;-0.004000;26.692818
0.669360;0.085000;-0.004000;26.692816
0.669460;0.085000;-0.004000;26.692815
0.669560;0.085000;-0.004000;26.692814
0.669660;0.085000;-0.004000;26.692812
0.669760;0.085000;-0.004000;26.692811
0.669860;0.085000;-0.004000;26.692810
0.669960;0.085000;-0.004000;26.692808
0.670060;0.085000;-0.004000;26.692807
0.670160;0.085000;-0.004000;26.692806
0.670260;0.085000;-0.004000;26.692804
0.670360;0.085000;-0.004000;26.692803
0.670460;0.085000;-0.004000;26.692802
0.670560;0.085000;-0.004000;26.692800
0.670660;0.085000;-0.004000;26.692799
0.670760;0.085000;-0.004000;26.692798
0.670860;0.085000;-0.004000;26.692796
0.670960;0.085000;-0.004000;26.692795
0.671060;0.085000;-0.004000;26.692794
0.671161;0.085000;-0.004000;26.692792
0.671261;0.085000;-0.004000;26.692791
0.671361;0.085000;-0.004000;26.692790
0.671461;0.085000;-0.004000;26.692788
0.671561;0.085000;-0.004000;26.692787
0.671661;0.085000;-0.004000;26.692786
0.671761;0.085000;-0.004000;26.692784
0.671861;0.085000;-0.004000;26.692783
0.671961;0.085000;-0.004000;26.692782
0.672061;0.085000;-0.004000;26.692780
0.672161;0.085000;-0.004000;26.692779
0.672261;0.085000;-0.004000;26.692778
0.672361;0.085000;-0.004000;26.692776
0.672461;0.085000;-0.004000;26.692775
0.672561;0.085000;-0.004000;26.692774
0.672661;0.085000;-0.004000;26.692772
0.672761;0.085000;-0.004000;26.692771
0.672861;0.085000;-0.004000;26.692770
0.672961;0.085000;-0.004000;26.692768
0.673061;0.085000;-0.004000;26.692767
0.673161;0.085000;-0.004000;26.692766
0.673261;0.085000;-0.004000;26.692764
0.673361;0.085000;-0.004000;26.692763
0.673461;0.085000;-0.004000;26.692762
0.673561;0.085000;-0.004000;26.692760
0.673661;0.085000;-0.004000;26.692759
0.673761;0.085000;-0.004000;26.692758
0.673861;0.085000;-0.004000;26.692756
0.673961;0.085000;-0.004000;26.692755
0.674061;0.085000;-0.004000;26.692754
0.674161;0.085000;-0.004000;26.692752
0.674261;0.085000;-0.004000;26.692751
0.674361;0.085000;-0.004000;26.692750
0.674461;0.085000;-0.004000;26.692748
0.674561;0.085000;-0.004000;26.692747
0.674661;0.085000;-0.004000;26.692746
0.674761;0.085000;-0.004000;26.692744
0.674861;0.085000;-0.004000;26.692743
0.674961;0.085000;-0.004000;26.692742
0.675061;0.085000;-0.004000;26.692740
0.675161;0.085000;-0.004000;26.692739
0.675261;0.085000;-0.004000;26.692738
0.675361;0.085000;-0.004000;26.692736
0.675461;0.085000;-0.004000;26.692735
0.675561;0.085000;-0.004000;26.692734
0.675661;0.085000;-0.004000;26.692732
0.675761;0.085000;-0.004000;26.692731
0.675861;0.085000;-0.004000;26.692730
0.675961;0.085000;-0.004000;26.692728
0.676061;0.085000;-0.004000;26.692727
0.676161;0.085000;-0.004000;26.692726
0.676261;0.085000;-0.004000;26.692724
0.676361;0.085000;-0.004000;26.692723
0.676461;0.085000;-0.004000;26.692722
0.676561;0.085000;-0.004000;26.692720
0.676661;0.085000;-0.004000;26.692719
0.676761;0.085000;-0.004000;26.692718
0.676861;0.085000;-0.004000;26.692716
0.676961;0.085000;-0.004000;26.692715
0.677061;0.085000;-0.004000;26.692714
0.677161;0.085000;-0.004000;26.692712
0.677261;0.085000;-0.004000;26.692711
0.677361;0.085000;-0.004000;26.692710
0.677461;0.085000;-0.004000;26.692708
0.677561;0.085000;-0.004000;26.692707
0.677661;0.085000;-0.004000;26.692706
0.677761;0.085000;-0.004000;26.692704
0.677861;0.085000;-0.004000;26.692703
0.677961;0.085000;-0.004000;26.692702
0.678061;0.085000;-0.004000;26.692700
0.678161;0.085000;-0.004000;26.692699
0.678261;0.085000;-0.004000;26.692698
0.678361;0.085000;-0.004000;26.692696
0.678461;0.085000;-0.004000;26.692695
0.678561;0.085000;-0.004000;26.692694
0.678661;0.085000;-0.004000;26.692692
0.678761;0.085000;-0.004000;26.692691
0.678861;0.085000;-0.004000;26.692690
0.678961;0.085000;-0.004000;26.692688
0.679061;0.085000;-0.004000;26.692687
0.679161;0.085000;-0.004000;26.692686
0.679261;0.085000;-0.004000;26.692684
0.679361;0.085000;-0.004000;26.692683
0.679461;0.085000;-0.004000;26.692682
0.679561;0.085000;-0.004000;26.692680
0.679661;0.085000;-0.004000;26.692679
0.679761;0.085000;-0.004000;26.692678
0.679861;0.085000;-0.004000;26.692676
0.679961;0.085000;-0.004000;26.692675
0.680061;0.085000;-0.004000;26.692674
0.680161;0.085000;-0.004000;26.692672
0.680261;0.085000;-0.004000;26.692671
0.680361;0.085000;-0.004000;26.692670
0.680461;0.085000;-0.004000;26.692668
0.680561;0.085000;-0.004000;26.692667
0.680661;0.085000;-0.004000;26.692666
0.680761;0.085000;-0.004000;26.692664
0.680861;0.085000;-0.004000;26.692663
0.680961;0.085000;-0.004000;26.692662
0.681061;0.085000;-0.004000;26.692660
0.681161;0.085000;-0.004000;26.692659
0.681261;0.085000;-0.004000;26.692658
0.681361;0.085000;-0.004000;26.692656
0.681461;0.085000;-0.004000;26.692655
0.681561;0.085000;-0.004000;26.692654
0.681661;0.085000;-0.004000;26.692652
0.681761;0.085000;-0.004000;26.692651
0.681861;0.085000;-0.004000;26.692650
0.681961;0.085000;-0.004000;26.692648
0.682061;0.085000;-0.004000;26.692647
0.682161;0.085000;-0.004000;26.692646
0.682262;0.085000;-0.004000;26.692644
0.682362;0.085000;-0.004000;26.692643
0.682462;0.085000;-0.004000;26.692642
0.682562;0.085000;-0.004000;26.692640
0.682662;0.085000;-0.004000;26.692639
0.682762;0.085000;-0.004000;26.692638
0.682862;0.085000;-0.004000;26.692636
0.682962;0.085000;-0.004000;26.692635
0.683062;0.085000;-0.004000;26.692634
0.683162;0.085000;-0.004000;26.692632
