#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_current_request (float64)[1]
0.272025;0.007165;0.006311;0.006194;0.007678;0.009105;0.011047;0.012175;0.011674;0.009851;0.009490;0.008408;0.008267;0.677002;6.790541;8.872608;-15.716900;4148.145996;0.447505;0.000944;0
0.272125;0.007057;0.006169;0.006033;0.007467;0.008810;0.010644;0.011800;0.011312;0.009548;0.009341;0.008282;0.008182;-1.756768;9.113685;9.460070;-16.830790;4044.547119;0.448257;0.001396;0
0.272225;0.007126;0.006306;0.006192;0.007667;0.009074;0.010997;0.012241;0.011648;0.009822;0.009481;0.008422;0.008270;-0.669582;8.793251;7.682426;-14.118550;4143.018066;0.447544;0.001000;0
0.272325;0.007109;0.006296;0.006185;0.007670;0.009070;0.010965;0.012286;0.011626;0.009741;0.009496;0.008410;0.008280;1.684080;11.062990;3.020879;-17.624241;4138.504883;0.448292;0.000418;0
0.272425;0.007160;0.006379;0.006291;0.007761;0.009167;0.011028;0.012368;0.011666;0.009836;0.009511;0.008489;0.008330;4.258994;7.824321;4.645935;-15.354500;4172.549805;0.447665;0.000297;0
0.272525;0.007003;0.006186;0.006076;0.007472;0.008742;0.010432;0.011768;0.011098;0.009402;0.009209;0.008290;0.008190;5.185962;7.809062;1.456857;-14.278760;4016.775879;0.448034;0.000264;0
0.272625;0.007177;0.006439;0.006362;0.007817;0.009199;0.011010;0.012425;0.011632;0.009830;0.009534;0.008541;0.008388;-3.271198;9.575262;2.055763;-11.814470;4188.223145;0.447582;0.000638;0
0.272725;0.007316;0.006606;0.006593;0.008143;0.009649;0.011596;0.013131;0.012207;0.010159;0.009848;0.008734;0.008574;1.069915;8.282084;7.873160;-15.163770;4347.349121;0.447359;0.000394;0
0.272825;0.007205;0.006473;0.006455;0.007953;0.009378;0.011224;0.012728;0.011838;0.009885;0.009601;0.008572;0.008456;1.977811;6.424331;6.827936;-13.050430;4241.892090;0.447111;0.000360;0
0.272925;0.007122;0.006367;0.006336;0.007799;0.009162;0.010944;0.012392;0.011529;0.009657;0.009478;0.008474;0.008370;-0.837428;11.341460;4.253023;-15.869490;4160.958008;0.448353;0.000493;0
0.273025;0.007251;0.006559;0.006546;0.008028;0.009459;0.011313;0.012770;0.011878;0.009942;0.009698;0.008650;0.008497;2.153286;8.900063;5.942929;-16.422621;4274.624023;0.447958;0.000227;0
0.273125;0.007207;0.006495;0.006472;0.007979;0.009411;0.011303;0.012747;0.011852;0.009883;0.009703;0.008611;0.008447;-3.358936;13.485320;7.102593;-17.826420;4254.904785;0.448626;0.000715;0
0.273225;0.007262;0.006597;0.006569;0.008070;0.009533;0.011469;0.012839;0.011951;0.010051;0.009752;0.008696;0.008483;4.037742;7.908244;5.290617;-14.179580;4300.012207;0.447433;-0.000024;0
0.273325;0.007373;0.006724;0.006705;0.008231;0.009715;0.011691;0.013055;0.012139;0.010150;0.009939;0.008822;0.008612;-5.437941;12.646080;7.819755;-16.147961;4372.744141;0.448320;0.000740;0
0.273425;0.007413;0.006778;0.006742;0.008226;0.009668;0.011599;0.012932;0.012048;0.010135;0.009913;0.008852;0.008644;0.348939;9.201423;4.439942;-14.263500;4366.771973;0.447892;0.000139;0
0.273525;0.007203;0.006509;0.006448;0.007886;0.009224;0.011040;0.012327;0.011512;0.009683;0.009583;0.008601;0.008442;2.618678;10.074990;5.897152;-18.143040;4194.562012;0.448794;0.000306;0
0.273625;0.007467;0.006828;0.006762;0.008213;0.009590;0.011473;0.012780;0.011944;0.010093;0.009939;0.008914;0.008696;-1.062495;9.106055;4.687897;-13.038990;4358.993164;0.448050;0.000414;0
0.273725;0.007311;0.006628;0.006531;0.007910;0.009190;0.010924;0.012205;0.011449;0.009772;0.009679;0.008740;0.008539;3.209955;11.276610;3.078099;-14.492380;4213.268066;0.448874;0.000309;0
0.273825;0.007561;0.006919;0.006829;0.008257;0.009602;0.011438;0.012797;0.011996;0.010168;0.010068;0.009040;0.008812;1.737485;9.140388;2.071022;-12.401940;4390.022949;0.448173;0.000191;0
0.273925;0.007339;0.006633;0.006533;0.007909;0.009189;0.010980;0.012319;0.011575;0.009847;0.009778;0.008784;0.008564;2.080807;10.616670;4.924407;-22.232380;4233.325195;0.449638;0.000638;0
0.274025;0.007460;0.006836;0.006771;0.008231;0.009666;0.011631;0.013039;0.012201;0.010303;0.010070;0.008985;0.008708;-0.326260;11.120210;6.385432;-16.563761;4400.812012;0.448368;0.000600;0
0.274125;0.007270;0.006605;0.006535;0.007931;0.009315;0.011184;0.012622;0.011842;0.009966;0.009803;0.008759;0.008492;4.815938;8.102793;3.963106;-15.808450;4262.500000;0.447944;0.000226;0.012010
0.274225;0.007476;0.006834;0.006764;0.008197;0.009652;0.011643;0.013098;0.012259;0.010343;0.010130;0.009018;0.008699;-0.852687;10.746370;3.345127;-11.993760;4407.270996;0.447645;0.000504;0.022175
0.274325;0.007202;0.006529;0.006483;0.007901;0.009328;0.011273;0.012759;0.011907;0.009993;0.009775;0.008710;0.008396;1.008880;9.884252;4.111879;-12.672780;4256.163086;0.447422;0.000446;0.050480
0.274425;0.007331;0.006680;0.006640;0.008078;0.009549;0.011552;0.013076;0.012194;0.010225;0.010015;0.008864;0.008541;3.225213;7.164380;8.369069;-16.998631;4351.025879;0.447534;0.000530;0.072277
0.274525;0.007258;0.006592;0.006524;0.007905;0.009274;0.011162;0.012644;0.011784;0.009968;0.009820;0.008764;0.008458;-1.581292;9.205237;4.806152;-11.940360;4253.576172;0.447563;0.000802;0.085292
0.274625;0.007491;0.006897;0.006842;0.008284;0.009741;0.011689;0.013239;0.012303;0.010401;0.010189;0.009051;0.008726;2.874262;9.960546;5.202879;-17.620430;4433.990234;0.448250;0.000269;0.118577
0.274725;0.007260;0.006628;0.006564;0.007958;0.009378;0.011220;0.012716;0.011833;0.010028;0.009847;0.008782;0.008491;2.397426;7.500072;4.294984;-11.997580;4274.078125;0.447330;0.000381;0.133854
0.274825;0.007185;0.006546;0.006493;0.007911;0.009299;0.011125;0.012636;0.011712;0.009873;0.009776;0.008686;0.008421;2.897150;9.334937;4.958739;-18.127781;4233.208008;0.448344;0.000314;0.140296
0.274925;0.007193;0.006571;0.006547;0.007982;0.009495;0.011424;0.012923;0.011996;0.010083;0.009839;0.008727;0.008404;-1.150232;10.979070;9.765244;-16.151770;4288.945801;0.447864;0.000837;0.123698
0.275025;0.007407;0.006850;0.006855;0.008387;0.009999;0.012102;0.013647;0.012597;0.010544;0.010198;0.009017;0.008636;6.917830;10.017770;2.921697;-18.036230;4481.819824;0.447644;-0.000591;0.163010
0.275125;0.007222;0.006636;0.006606;0.008063;0.009544;0.011495;0.012922;0.011984;0.010089;0.009841;0.008780;0.008448;1.462828;10.670080;5.233397;-15.903820;4307.142090;0.447910;0.000202;0.129674
0.275225;0.007410;0.006852;0.006797;0.008246;0.009735;0.011698;0.013114;0.012229;0.010296;0.010123;0.008994;0.008648;3.236657;7.866282;6.980524;-16.678200;4405.220215;0.447842;0.000238;0.114217
0.275325;0.007309;0.006755;0.006667;0.008051;0.009473;0.011346;0.012719;0.011909;0.010092;0.009922;0.008881;0.008533;-0.593288;9.575262;3.745669;-12.867330;4311.012207;0.447825;0.000482;0.094888
0.275425;0.007235;0.006629;0.006497;0.007808;0.009090;0.010768;0.012109;0.011388;0.009723;0.009759;0.008771;0.008469;-1.958946;11.078250;0.239972;-11.494040;4183.207031;0.448499;0.000668;0.060322
0.275525;0.007403;0.006854;0.006745;0.008089;0.009453;0.011201;0.012586;0.011826;0.010102;0.009996;0.008986;0.008643;1.111877;9.312049;2.017616;-10.910390;4322.914062;0.447975;0.000401;0.051836
0.275625;0.007324;0.006756;0.006665;0.008055;0.009474;0.011272;0.012701;0.011908;0.010099;0.010004;0.008914;0.008576;1.058471;12.604120;3.131505;-19.092899;4314.820801;0.449091;0.000407;0.025104
0.275725;0.007342;0.006787;0.006703;0.008086;0.009516;0.011319;0.012704;0.011939;0.010184;0.009965;0.008947;0.008582;1.394164;9.010689;4.085176;-14.007920;4327.821777;0.447974;0.000458;0
0.275825;0.007236;0.006646;0.006528;0.007840;0.009145;0.010797;0.012143;0.011482;0.009832;0.009751;0.008795;0.008484;-1.264673;10.193240;3.528232;-13.222090;4199.762207;0.448513;0.000902;0
0.275925;0.007415;0.006878;0.006766;0.008110;0.009510;0.011245;0.012615;0.011918;0.010225;0.010048;0.009044;0.008666;-4.282090;8.594888;1.571298;-6.683721;4344.056152;0.447271;0.000848;0
0.276025;0.007211;0.006655;0.006529;0.007814;0.009143;0.010804;0.012096;0.011489;0.009888;0.009754;0.008814;0.008445;-2.416708;13.748530;0.663402;-12.256980;4198.291016;0.448797;0.000831;0
0.276125;0.007389;0.006890;0.006786;0.008111;0.009511;0.011225;0.012533;0.011913;0.010211;0.010034;0.009052;0.008644;2.267727;8.476632;3.326054;-11.219380;4339.295898;0.447873;0.000485;0
0.276225;0.007227;0.006674;0.006540;0.007802;0.009136;0.010756;0.011965;0.011431;0.009880;0.009750;0.008843;0.008445;2.790339;8.247751;4.199617;-14.553420;4192.127930;0.448549;0.000753;0
0.276325;0.007497;0.007016;0.006860;0.008118;0.009478;0.011097;0.012302;0.011806;0.010214;0.010106;0.009167;0.008719;-0.269040;11.810670;0.182752;-11.036280;4345.852051;0.448755;0.000614;0
0.276425;0.007348;0.006835;0.006648;0.007869;0.009144;0.010632;0.011779;0.011349;0.009853;0.009818;0.008954;0.008573;-1.878838;10.254280;3.005620;-12.379050;4209.659180;0.449102;0.001107;0
0.276525;0.007567;0.007097;0.006928;0.008207;0.009611;0.011190;0.012368;0.011908;0.010321;0.010175;0.009233;0.008783;-1.215082;9.346381;0.693920;-8.404144;4385.004883;0.448153;0.000667;0
0.276625;0.007348;0.006837;0.006651;0.007878;0.009154;0.010618;0.011715;0.011323;0.009887;0.009793;0.008968;0.008550;3.637199;9.437933;1.052500;-12.943620;4206.771973;0.449103;0.000558;0
0.276725;0.007582;0.007133;0.006938;0.008233;0.009602;0.011136;0.012230;0.011793;0.010308;0.010134;0.009247;0.008801;-6.486979;10.879880;-1.152389;-6.389990;4376.817871;0.448316;0.000911;0
0.276825;0.007387;0.006855;0.006666;0.007890;0.009141;0.010550;0.011612;0.011256;0.009856;0.009792;0.008972;0.008585;1.024139;10.219940;1.636147;-9.010679;4201.749023;0.448913;0.000821;0
0.276925;0.007544;0.007037;0.006864;0.008175;0.009555;0.011111;0.012178;0.011750;0.010285;0.010084;0.009195;0.008726;3.854637;9.514227;-7.816647;-5.840675;4351.057129;0.447963;-0.000337;0
0.277025;0.007492;0.006970;0.006737;0.007965;0.009208;0.010591;0.011603;0.011294;0.009947;0.009910;0.009097;0.008680;0.657929;8.205790;-0.698441;-8.758910;4238.952148;0.448836;0.000730;0
0.277125;0.007593;0.007099;0.006874;0.008152;0.009493;0.011030;0.012137;0.011789;0.010338;0.010162;0.009262;0.008776;2.691157;10.261910;-4.810673;-7.686984;4359.106934;0.448414;0.000193;0
0.277225;0.007369;0.006820;0.006583;0.007810;0.009063;0.010443;0.011552;0.011287;0.009933;0.009820;0.009003;0.008522;0.593079;8.930580;2.940770;-9.971981;4186.390137;0.448776;0.001207;0
0.277325;0.007627;0.007156;0.006921;0.008161;0.009453;0.010849;0.012015;0.011706;0.010305;0.010171;0.009320;0.008829;1.954923;12.077700;-1.079910;-10.753990;4353.744141;0.449331;0.000668;0
0.277425;0.007546;0.007027;0.006729;0.007942;0.009108;0.010331;0.011454;0.011228;0.009979;0.009936;0.009204;0.008759;0.562562;8.991615;-0.362749;-11.326190;4230.924805;0.449603;0.001130;0
0.277525;0.007809;0.007336;0.007026;0.008252;0.009463;0.010705;0.011842;0.011630;0.010386;0.010281;0.009520;0.009031;-3.240681;11.352910;-3.174173;-6.626501;4387.574219;0.449333;0.001151;0
0.277625;0.007581;0.007050;0.006717;0.007902;0.009022;0.010152;0.011291;0.011151;0.009992;0.009926;0.009233;0.008792;-1.550775;8.549111;2.364753;-8.037934;4214.959961;0.449381;0.001729;0
0.277725;0.007822;0.007348;0.007030;0.008269;0.009475;0.010671;0.011812;0.011656;0.010402;0.010265;0.009514;0.009043;-2.912618;9.800328;-2.640116;-3.883741;4388.410156;0.448824;0.001187;0
0.277825;0.007646;0.007102;0.006753;0.007943;0.009033;0.010090;0.011209;0.011117;0.010003;0.009941;0.009289;0.008863;-0.917537;7.313153;4.249208;-11.974690;4223.534180;0.449962;0.001885;0
0.277925;0.007840;0.007319;0.006974;0.008193;0.009357;0.010521;0.011641;0.011578;0.010408;0.010254;0.009532;0.009037;-6.670084;12.871150;-1.232497;-6.496801;4363.850098;0.449693;0.001820;0.009273
0.278025;0.007643;0.007110;0.006787;0.007957;0.009056;0.010172;0.011303;0.011281;0.010060;0.009970;0.009263;0.008841;6.803390;3.956228;-4.284246;-6.000892;4239.854980;0.448569;0.000653;0.068577
0.278125;0.007871;0.007394;0.007049;0.008255;0.009393;0.010522;0.011548;0.011556;0.010389;0.010250;0.009561;0.009084;-0.917537;8.022685;2.326606;-5.768196;4374.337891;0.449188;0.001587;0.061729
0.278225;0.007616;0.007096;0.006713;0.007871;0.008923;0.009956;0.010916;0.011006;0.009977;0.009862;0.009256;0.008812;-0.127896;8.766548;3.455753;-10.204680;4186.991211;0.450131;0.001918;0.063803
0.278325;0.007968;0.007517;0.007112;0.008287;0.009381;0.010465;0.011425;0.011547;0.010427;0.010312;0.009657;0.009165;-6.193248;12.581230;-0.599259;-8.690246;4391.666992;0.450464;0.001899;0.078756
0.278425;0.007754;0.007230;0.006803;0.007927;0.008896;0.009817;0.010662;0.010894;0.009944;0.009905;0.009370;0.008943;-3.236866;5.638505;5.008330;-8.922942;4196.670898;0.450190;0.002412;0.072932
0.278525;0.007943;0.007449;0.007031;0.008214;0.009259;0.010257;0.011125;0.011360;0.010335;0.010191;0.009619;0.009143;-1.581292;10.849370;-1.880994;-9.701138;4341.521973;0.450649;0.001616;0.100333
0.278625;0.007871;0.007334;0.006881;0.007998;0.008936;0.009785;0.010628;0.010927;0.009986;0.009975;0.009475;0.009065;-9.000858;11.085880;2.780553;-6.893528;4226.386230;0.450902;0.002764;0.066796
0.278725;0.007957;0.007449;0.007026;0.008201;0.009191;0.010106;0.010998;0.011279;0.010283;0.010160;0.009630;0.009191;-4.983993;10.479340;-0.130053;-8.343109;4325.533203;0.450661;0.002131;0.081366
0.278825;0.007744;0.007198;0.006756;0.007890;0.008799;0.009618;0.010520;0.010843;0.009943;0.009843;0.009366;0.008980;-3.629779;10.689150;2.868291;-8.995421;4172.736816;0.450999;0.002528;0.059888
0.278925;0.007898;0.007381;0.006950;0.008161;0.009145;0.010057;0.011007;0.011304;0.010333;0.010120;0.009595;0.009146;3.824119;2.857599;-1.789441;0.224677;4309.704102;0.448428;0.001455;0.082999
0.279025;0.007633;0.007037;0.006598;0.007752;0.008625;0.009428;0.010385;0.010751;0.009836;0.009666;0.009261;0.008846;-0.208005;7.717510;5.088439;-12.516380;4106.542969;0.450945;0.002611;0.031029
0.279125;0.007943;0.007430;0.006984;0.008175;0.009129;0.009997;0.010954;0.011267;0.010359;0.010103;0.009629;0.009161;-3.591632;3.631980;4.562012;-8.312592;4312.453125;0.449758;0.002551;0.011626
0.279225;0.007705;0.007115;0.006627;0.007765;0.008591;0.009335;0.010311;0.010687;0.009863;0.009697;0.009338;0.008902;-3.831957;10.212310;4.478089;-11.413930;4113.017090;0.451402;0.002984;0
0.279325;0.007806;0.007275;0.006848;0.008078;0.009042;0.009973;0.011047;0.011322;0.010294;0.010048;0.009487;0.009040;3.278619;7.187268;1.182200;-9.357816;4274.870117;0.449947;0.001786;0
0.279425;0.007776;0.007207;0.006714;0.007857;0.008654;0.009361;0.010355;0.010744;0.009913;0.009759;0.009401;0.008979;-1.459222;5.108264;4.035585;-5.772011;4144.161133;0.450153;0.002736;0
0.279525;0.007878;0.007350;0.006863;0.008105;0.008955;0.009745;0.010801;0.011135;0.010228;0.009932;0.009546;0.009106;-5.048842;12.188320;2.334235;-12.459160;4254.958008;0.451501;0.002643;0
0.279625;0.007777;0.007171;0.006656;0.007838;0.008578;0.009227;0.010224;0.010621;0.009845;0.009651;0.009361;0.008993;0.242128;3.689200;0.327710;-7.343662;4115.073242;0.450384;0.002408;0
0.279725;0.007922;0.007363;0.006856;0.008096;0.008895;0.009612;0.010629;0.010998;0.010182;0.009871;0.009555;0.009157;-5.636304;7.767101;7.476433;-14.114730;4237.600098;0.451471;0.003174;0
0.279825;0.007796;0.007174;0.006637;0.007840;0.008527;0.009124;0.010071;0.010508;0.009787;0.009593;0.009329;0.009018;-0.364407;1.362242;4.478089;-6.805791;4095.770996;0.450280;0.002796;0
0.279925;0.007969;0.007413;0.006918;0.008187;0.008975;0.009697;0.010628;0.011041;0.010205;0.009841;0.009566;0.009166;-1.653771;13.199210;4.825225;-14.347430;4256.821777;0.452242;0.002524;0
0.280025;0.008188;0.007647;0.007138;0.008468;0.009315;0.010122;0.011059;0.011482;0.010571;0.010213;0.009836;0.009412;-8.470616;7.477184;4.962554;-11.082060;4404.582031;0.450890;0.002910;0
0.280125;0.008066;0.007476;0.006962;0.008266;0.009066;0.009795;0.010597;0.011069;0.010297;0.009895;0.009649;0.009248;-2.908803;3.548057;7.007226;-4.642863;4288.194824;0.449901;0.002747;0
0.280225;0.008104;0.007468;0.006878;0.008093;0.008767;0.009370;0.010116;0.010724;0.010015;0.009837;0.009622;0.009282;-5.247206;1.724637;2.067207;-1.823810;4210.766113;0.450075;0.002929;0
0.280325;0.008130;0.007517;0.006968;0.008237;0.008983;0.009709;0.010451;0.011055;0.010267;0.009904;0.009696;0.009285;2.401241;1.850521;6.576167;-9.689694;4282.544922;0.450574;0.002500;0
0.280425;0.008080;0.007412;0.006846;0.008146;0.008867;0.009557;0.010297;0.010947;0.010159;0.009868;0.009622;0.009255;-11.259150;9.113685;6.850824;-7.889162;4237.664063;0.451342;0.003659;0
0.280525;0.008174;0.007518;0.006950;0.008232;0.008943;0.009632;0.010362;0.011038;0.010276;0.009938;0.009717;0.009341;-7.215584;5.318072;6.400691;-7.393252;4279.988770;0.450866;0.003343;0
0.280625;0.008166;0.007500;0.006956;0.008289;0.009020;0.009704;0.010432;0.011106;0.010303;0.009949;0.009732;0.009371;-1.482110;1.182951;7.415398;-6.431952;4295.050781;0.450114;0.002905;0
0.280725;0.008133;0.007446;0.006905;0.008238;0.008955;0.009657;0.010358;0.011078;0.010346;0.009853;0.009688;0.009308;-0.589473;1.232542;10.818100;-9.411222;4273.123047;0.450420;0.003188;0
0.280825;0.008275;0.007579;0.007019;0.008395;0.009117;0.009832;0.010560;0.011303;0.010493;0.010058;0.009846;0.009492;-2.241233;1.026549;4.542939;-1.652149;4350.559082;0.449407;0.002813;0
0.280925;0.008060;0.007318;0.006744;0.008117;0.008817;0.009512;0.010225;0.011014;0.010263;0.009744;0.009611;0.009249;-7.146920;8.583444;7.766349;-7.114780;4221.833984;0.451014;0.003631;0
0.281025;0.008394;0.007727;0.007142;0.008553;0.009309;0.010076;0.010802;0.011588;0.010722;0.010229;0.009993;0.009606;-6.288616;8.152384;5.721677;-7.625948;4433.837891;0.450908;0.003136;0
0.281125;0.008107;0.007361;0.006772;0.008126;0.008781;0.009431;0.010114;0.010969;0.010214;0.009723;0.009644;0.009304;-2.275565;4.074484;6.805048;-5.371469;4218.592773;0.450474;0.003271;0
0.281225;0.008428;0.007749;0.007167;0.008583;0.009342;0.010109;0.010786;0.011586;0.010763;0.010183;0.010006;0.009616;-8.119665;4.375844;2.502081;-3.166579;4440.969238;0.449899;0.003003;0
0.281325;0.008162;0.007450;0.006850;0.008220;0.008873;0.009518;0.010173;0.011030;0.010231;0.009713;0.009654;0.009331;-1.669030;1.297392;7.728202;-7.881532;4244.376953;0.450486;0.003111;0
0.281425;0.008166;0.007381;0.006752;0.008119;0.008723;0.009294;0.009944;0.010866;0.010121;0.009704;0.009630;0.009354;-4.049395;2.510462;7.625206;-4.242321;4200.543945;0.450479;0.003533;0
0.281525;0.008211;0.007456;0.006815;0.008173;0.008764;0.009315;0.009934;0.010864;0.010178;0.009654;0.009647;0.009376;-0.673397;-1.990868;15.189730;-8.190522;4214.509766;0.450510;0.003800;0
0.281625;0.008462;0.007740;0.007153;0.008594;0.009292;0.009949;0.010583;0.011416;0.010703;0.010024;0.009969;0.009637;-4.407975;1.282133;8.418660;-5.325692;4411.530762;0.450105;0.003200;0
0.281725;0.008282;0.007490;0.006869;0.008272;0.008869;0.009381;0.009983;0.010920;0.010249;0.009659;0.009699;0.009452;-3.278828;1.812374;7.373436;-7.030857;4243.625000;0.450874;0.003329;0
0.281825;0.008532;0.007769;0.007104;0.008561;0.009177;0.009714;0.010314;0.011233;0.010536;0.009960;0.009959;0.009712;1.779447;-3.280232;9.666063;-10.494590;4378.178223;0.450704;0.002961;0.020520
0.281925;0.008301;0.007462;0.006784;0.008176;0.008715;0.009156;0.009716;0.010706;0.010101;0.009563;0.009664;0.009460;2.393612;-0.159819;12.721630;-9.712582;4194.946777;0.451380;0.003490;0.016656
0.282025;0.008507;0.007713;0.007082;0.008566;0.009220;0.009808;0.010442;0.011399;0.010674;0.009955;0.009971;0.009664;-6.048290;3.273400;13.415900;-12.741440;4392.705078;0.451468;0.003867;0.019728
0.282125;0.008499;0.007661;0.006952;0.008368;0.008914;0.009335;0.009955;0.010967;0.010353;0.009781;0.009916;0.009650;-1.047236;-1.514032;8.323294;-8.392700;4294.776855;0.451038;0.003454;0.041653
0.282225;0.008636;0.007851;0.007146;0.008608;0.009217;0.009721;0.010395;0.011391;0.010675;0.010048;0.010089;0.009828;-4.236314;0.969329;8.189779;-8.953460;4418.878906;0.451067;0.003488;0.044173
0.282326;0.008357;0.007505;0.006793;0.008244;0.008786;0.009218;0.009898;0.010936;0.010284;0.009609;0.009754;0.009509;-1.070124;2.056515;4.218690;-6.832494;4236.213867;0.451055;0.003224;0.052982
0.282426;0.008558;0.007683;0.007012;0.008492;0.009113;0.009609;0.010300;0.011308;0.010638;0.009911;0.009998;0.009700;-8.649907;2.663050;5.557645;-1.877215;4367.936035;0.450233;0.003743;0.033000
0.282526;0.008374;0.007426;0.006673;0.008086;0.008571;0.008886;0.009534;0.010657;0.010114;0.009480;0.009728;0.009521;-4.476639;-1.906945;13.064950;0.011055;4167.475098;0.450176;0.004498;0.004520
0.282626;0.008649;0.007795;0.007042;0.008509;0.009055;0.009453;0.010133;0.011254;0.010582;0.009906;0.010044;0.009832;-2.065757;-5.786481;11.462780;-2.083209;4368.169922;0.449629;0.003852;0.011085
0.282726;0.008306;0.007366;0.006656;0.008130;0.008643;0.008961;0.009638;0.010772;0.010144;0.009434;0.009653;0.009477;-4.819961;4.627614;5.035033;-3.940961;4170.558105;0.451213;0.003767;0
0.282826;0.008454;0.007560;0.006866;0.008400;0.008957;0.009334;0.010002;0.011124;0.010437;0.009656;0.009821;0.009640;-3.656482;-1.933648;16.849119;-9.746914;4288.584961;0.450865;0.004286;0
0.282926;0.008488;0.007547;0.006773;0.008220;0.008663;0.008892;0.009465;0.010660;0.010132;0.009483;0.009783;0.009638;-4.354569;-5.881849;8.067709;3.943997;4196.983887;0.449498;0.004013;0
0.283026;0.008570;0.007650;0.006914;0.008402;0.008914;0.009245;0.009808;0.011025;0.010447;0.009677;0.009932;0.009716;6.532547;-7.579384;13.621890;-16.357771;4293.643066;0.451407;0.003466;0
0.283126;0.008332;0.007351;0.006602;0.008048;0.008493;0.008727;0.009221;0.010517;0.009969;0.009266;0.009598;0.009441;-1.905540;-6.324352;9.814836;1.575076;4111.464844;0.449679;0.004036;0
0.283226;0.008533;0.007579;0.006821;0.008311;0.008806;0.009104;0.009565;0.010870;0.010338;0.009571;0.009850;0.009643;4.526021;-9.913973;10.642620;-3.158950;4243.573242;0.449619;0.003472;0
0.283326;0.008471;0.007452;0.006666;0.008138;0.008580;0.008810;0.009216;0.010602;0.010082;0.009410;0.009734;0.009563;-0.181302;-2.425742;5.412687;-5.875007;4157.158203;0.451273;0.003628;0
0.283426;0.008584;0.007657;0.006917;0.008459;0.008998;0.009332;0.009738;0.011069;0.010452;0.009625;0.009867;0.009685;-1.882652;-3.989764;16.563021;-4.505535;4296.308105;0.450350;0.004112;0
0.283526;0.008340;0.007273;0.006518;0.008018;0.008457;0.008661;0.009019;0.010419;0.009952;0.009161;0.009574;0.009399;5.319476;-5.302016;8.376698;-3.036880;4081.558105;0.450519;0.003458;0
0.283626;0.008569;0.007548;0.006790;0.008306;0.008777;0.008996;0.009357;0.010759;0.010256;0.009450;0.009827;0.009648;2.408870;-10.386990;4.748932;0.163642;4217.497070;0.449414;0.003213;0
0.283726;0.008670;0.007653;0.006834;0.008368;0.008789;0.008917;0.009305;0.010720;0.010212;0.009589;0.009905;0.009831;8.798470;-9.070927;9.681322;-7.416141;4239.398926;0.450932;0.003166;0
0.283826;0.008652;0.007592;0.006806;0.008359;0.008801;0.008957;0.009399;0.010795;0.010318;0.009502;0.009911;0.009761;7.455701;-10.226780;8.514028;-1.881030;4240.424805;0.449814;0.003226;0
0.283926;0.008797;0.007761;0.006959;0.008553;0.009004;0.009182;0.009696;0.011077;0.010507;0.009738;0.010058;0.009932;1.714597;-0.499326;6.122219;-7.839571;4333.288086;0.451672;0.003346;0
0.284026;0.008745;0.007657;0.006809;0.008363;0.008751;0.008855;0.009389;0.010829;0.010368;0.009595;0.010015;0.009876;-0.898463;-5.214279;9.921647;-1.175313;4256.922852;0.450543;0.004209;0
0.284126;0.008563;0.007394;0.006526;0.008041;0.008340;0.008337;0.008868;0.010353;0.009950;0.009253;0.009750;0.009658;-5.003066;-6.030622;9.868241;2.582154;4095.144043;0.450419;0.004853;0
0.284226;0.008749;0.007694;0.006803;0.008353;0.008697;0.008754;0.009333;0.010774;0.010325;0.009539;0.009985;0.009873;2.462276;-6.564678;5.118957;0.857915;4243.869141;0.450272;0.003652;0
0.284326;0.008946;0.007933;0.007054;0.008697;0.009114;0.009298;0.009966;0.011372;0.010809;0.009927;0.010268;0.010094;-2.676107;3.925711;5.405058;-9.434110;4418.849121;0.452296;0.003789;0
0.284426;0.008787;0.007683;0.006792;0.008374;0.008700;0.008740;0.009389;0.010817;0.010371;0.009512;0.010013;0.009898;1.451384;-8.227881;8.029562;-0.812918;4250.922852;0.450222;0.003995;0
0.284526;0.009086;0.008024;0.007125;0.008766;0.009140;0.009254;0.009954;0.011374;0.010855;0.009946;0.010362;0.010218;0.200167;-5.572859;10.535810;-2.365495;4444.692871;0.450447;0.004043;0
0.284626;0.008869;0.007699;0.006782;0.008360;0.008636;0.008604;0.009274;0.010733;0.010351;0.009513;0.010048;0.009981;0.841034;-6.248059;8.212667;-0.416190;4243.334961;0.450719;0.004240;0
0.284726;0.008900;0.007720;0.006804;0.008432;0.008698;0.008664;0.009337;0.010808;0.010391;0.009610;0.010069;0.010013;4.911305;-4.336901;6.919488;-7.553469;4265.792969;0.451831;0.003768;0
0.284826;0.008758;0.007609;0.006727;0.008369;0.008635;0.008611;0.009277;0.010732;0.010301;0.009370;0.009904;0.009866;4.155997;-7.819710;7.342919;-2.937698;4215.171875;0.450648;0.003747;0
