#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.098520;-0.001348;-0.002575;-0.001419;0.000961;0.001185;0.000389;0.000777;0.001999;0.001551;-0.000046;0.000009;-0.000172;2.080807;32.680820;-0.263567;4.863336;-412.035095;51.017022;-0.085124;0.335836;0.454819;0.001781;0.449773;0.005297
0.098620;-0.001347;-0.002576;-0.001420;0.000951;0.001189;0.000415;0.000759;0.001999;0.001553;-0.000047;-0.000001;-0.000197;2.038846;32.657928;-0.313158;5.046441;-421.201599;49.771794;-0.101737;0.343160;0.454846;0.001780;0.449916;0.005202
0.098720;-0.001356;-0.002578;-0.001419;0.000941;0.001197;0.000442;0.000750;0.002005;0.001558;-0.000042;-0.000003;-0.000225;2.202877;32.654121;-0.313158;4.802301;-412.493408;49.528173;-0.109249;0.344944;0.454814;0.001778;0.449896;0.005176
0.098820;-0.001368;-0.002581;-0.001418;0.000929;0.001202;0.000468;0.000739;0.002009;0.001563;-0.000040;-0.000007;-0.000249;2.340206;32.627411;-0.576371;4.493311;-411.805908;48.575215;-0.124799;0.351982;0.454776;0.001773;0.449932;0.005104
0.098920;-0.001378;-0.002584;-0.001418;0.000917;0.001203;0.000490;0.000728;0.002012;0.001570;-0.000040;-0.000010;-0.000275;2.435573;32.608341;-0.736588;4.752710;-454.659393;47.378590;-0.143631;0.361545;0.454813;0.001770;0.450057;0.005023
0.099020;-0.001390;-0.002593;-0.001421;0.000911;0.001208;0.000511;0.000723;0.002021;0.001573;-0.000038;-0.000014;-0.000287;2.500423;32.585449;-0.744217;4.890039;-468.867493;46.916576;-0.154025;0.365950;0.454835;0.001769;0.450089;0.004997
0.099120;-0.001394;-0.002599;-0.001418;0.000932;0.001226;0.000531;0.000719;0.002024;0.001570;-0.000038;-0.000022;-0.000287;2.553828;32.596901;-0.854843;4.367427;-494.762909;48.441857;-0.138069;0.351232;0.454764;0.001767;0.449840;0.005097
0.099220;-0.001414;-0.002612;-0.001420;0.000947;0.001237;0.000533;0.000727;0.002034;0.001576;-0.000034;-0.000021;-0.000280;2.679713;32.596901;-0.957840;4.268245;-469.784210;49.590722;-0.127945;0.344259;0.454750;0.001764;0.449694;0.005165
0.099320;-0.001358;-0.002595;-0.001408;0.000975;0.001249;0.000565;0.000695;0.002015;0.001547;-0.000048;-0.000063;-0.000302;2.576716;32.623600;-1.022689;4.329280;-472.763306;49.571272;-0.126688;0.330901;0.454755;0.001764;0.449686;0.005146
0.099420;-0.001308;-0.002584;-0.001401;0.000997;0.001253;0.000598;0.000662;0.001992;0.001520;-0.000066;-0.000098;-0.000300;2.485164;32.642670;-0.873917;3.715115;-443.659607;49.260673;-0.127067;0.321877;0.454671;0.001767;0.449622;0.005104
0.099520;-0.001271;-0.002578;-0.001398;0.001006;0.001243;0.000620;0.000641;0.001974;0.001497;-0.000082;-0.000120;-0.000293;2.496608;32.692261;-0.713700;2.070985;-431.743103;48.289743;-0.135129;0.321315;0.454445;0.001769;0.449481;0.005019
0.099620;-0.001238;-0.002567;-0.001396;0.000988;0.001219;0.000644;0.000621;0.001961;0.001476;-0.000095;-0.000139;-0.000305;2.340206;32.722778;-0.355119;1.407230;-430.826508;45.597079;-0.167037;0.336000;0.454353;0.001776;0.449636;0.004834
0.099720;-0.001190;-0.002547;-0.001388;0.000974;0.001199;0.000671;0.000600;0.001942;0.001450;-0.000107;-0.000163;-0.000330;2.408870;32.764740;-0.030871;1.319492;-448.701202;43.250486;-0.197005;0.346320;0.454336;0.001779;0.449822;0.004676
0.099820;-0.001163;-0.002535;-0.001385;0.000954;0.001175;0.000688;0.000593;0.001924;0.001433;-0.000118;-0.000173;-0.000344;2.584346;32.902069;0.575664;1.510226;-473.221588;40.938130;-0.230625;0.362404;0.454343;0.001785;0.450024;0.004530
0.099920;-0.001095;-0.002527;-0.001390;0.000949;0.001146;0.000699;0.000579;0.001896;0.001363;-0.000150;-0.000207;-0.000331;3.354913;32.871559;-0.820511;4.005032;-502.783600;36.320389;-0.307572;0.394706;0.454679;0.001757;0.450790;0.004202
0.100020;-0.001037;-0.002517;-0.001393;0.000946;0.001120;0.000705;0.000564;0.001867;0.001313;-0.000178;-0.000224;-0.000309;3.721123;32.669380;-1.663557;5.073144;-403.097687;33.485155;-0.359288;0.416593;0.454848;0.001741;0.451207;0.004008
0.100120;-0.000982;-0.002505;-0.001384;0.000969;0.001116;0.000699;0.000547;0.001840;0.001277;-0.000191;-0.000234;-0.000270;3.774528;32.524422;-1.743665;5.805564;-353.827698;34.348201;-0.323882;0.393790;0.454965;0.001739;0.451181;0.004072
0.100220;-0.000941;-0.002499;-0.001378;0.000988;0.001106;0.000689;0.000531;0.001810;0.001257;-0.000203;-0.000237;-0.000224;3.805046;32.505341;-1.739851;6.064962;-324.265594;34.931225;-0.296379;0.379164;0.455002;0.001739;0.451112;0.004115
0.100320;-0.000886;-0.002485;-0.001364;0.001011;0.001102;0.000686;0.000515;0.001782;0.001226;-0.000213;-0.000249;-0.000189;3.972892;32.505341;-1.682630;6.396840;-275.453888;36.433445;-0.251700;0.351728;0.455046;0.001738;0.450959;0.004211
0.100420;-0.000853;-0.002476;-0.001352;0.001030;0.001097;0.000676;0.000508;0.001759;0.001206;-0.000218;-0.000251;-0.000150;4.213217;32.505341;-2.586711;6.965229;-305.932587;38.084293;-0.209987;0.329521;0.455122;0.001723;0.450833;0.004295
0.100520;-0.000807;-0.002459;-0.001335;0.001047;0.001094;0.000674;0.000501;0.001740;0.001177;-0.000218;-0.000258;-0.000128;5.235553;32.417610;-4.528387;7.522173;-307.078400;39.990151;-0.168258;0.305180;0.455207;0.001684;0.450706;0.004361
0.100620;-0.000774;-0.002439;-0.001324;0.001036;0.001074;0.000669;0.000496;0.001730;0.001156;-0.000216;-0.000259;-0.000127;6.158708;31.814890;-6.092408;8.601729;-319.911591;39.875608;-0.162007;0.302797;0.455431;0.001652;0.450945;0.004297
0.100720;-0.000743;-0.002421;-0.001313;0.001021;0.001051;0.000663;0.000497;0.001726;0.001142;-0.000210;-0.000254;-0.000116;7.436627;31.120609;-9.037346;10.119970;-335.265503;40.640903;-0.141954;0.296817;0.455726;0.001597;0.451166;0.004266
0.100820;-0.000723;-0.002403;-0.001303;0.001005;0.001026;0.000654;0.000511;0.001729;0.001141;-0.000203;-0.000240;-0.000103;9.328712;30.464491;-12.161570;12.515600;-319.911591;42.504623;-0.108957;0.286531;0.456132;0.001532;0.451393;0.004291
0.100920;-0.000668;-0.002364;-0.001283;0.000997;0.001012;0.000654;0.000526;0.001743;0.001143;-0.000191;-0.000227;-0.000093;10.923250;30.159309;-17.505951;17.119921;-346.265289;48.663044;-0.029414;0.249909;0.456786;0.001442;0.451462;0.004532
0.101020;-0.000629;-0.002325;-0.001261;0.000995;0.001004;0.000652;0.000553;0.001764;0.001168;-0.000179;-0.000195;-0.000063;14.325950;29.690109;-23.987101;23.986361;-324.036499;57.824897;0.054203;0.212739;0.457762;0.001313;0.451687;0.004845
0.101120;-0.000573;-0.002274;-0.001221;0.001027;0.001025;0.000663;0.000605;0.001804;0.001199;-0.000159;-0.000158;-0.000007;14.448020;33.363651;-33.870960;29.498581;-352.223511;75.212104;0.152111;0.163226;0.458007;0.001183;0.450786;0.005420
0.101220;-0.000506;-0.002210;-0.001176;0.001061;0.001047;0.000685;0.000661;0.001849;0.001255;-0.000140;-0.000097;0.000074;14.684530;32.669380;-36.648048;32.237530;-343.515289;97.566275;0.227364;0.126666;0.458464;0.001144;0.450418;0.005949
0.101321;-0.000392;-0.002105;-0.001105;0.001116;0.001088;0.000741;0.000745;0.001924;0.001353;-0.000107;0.000007;0.000188;11.884550;32.169651;-39.554840;33.259861;-343.744507;134.402973;0.295928;0.092912;0.458666;0.001143;0.450046;0.006451
0.101421;-0.000275;-0.002003;-0.001043;0.001163;0.001125;0.000792;0.000800;0.001975;0.001423;-0.000078;0.000095;0.000293;1.634489;29.129351;-39.016972;42.636360;-290.578705;166.223858;0.331956;0.074867;0.460319;0.001283;0.452211;0.006407
0.101521;-0.000126;-0.001863;-0.000947;0.001241;0.001195;0.000882;0.000917;0.002082;0.001515;-0.000036;0.000216;0.000422;18.205490;21.320681;-39.493801;38.447842;-293.786896;214.100460;0.363516;0.057721;0.460801;0.001061;0.453252;0.006005
0.101621;-0.000009;-0.001756;-0.000888;0.001269;0.001218;0.000939;0.000977;0.002144;0.001594;-0.000010;0.000314;0.000511;15.222400;19.249310;-37.815338;43.303940;-240.850296;245.585415;0.378842;0.050798;0.461723;0.001122;0.455192;0.005546
0.101721;0.000210;-0.001552;-0.000763;0.001350;0.001294;0.001052;0.001105;0.002258;0.001712;0.000035;0.000458;0.000671;26.147671;-0.442105;-36.701450;45.581299;-219.767303;305.081094;0.398274;0.040087;0.464647;0.000994;0.458633;0.005172
0.101821;0.000349;-0.001452;-0.000689;0.001396;0.001339;0.001128;0.001172;0.002316;0.001773;0.000054;0.000560;0.000787;41.040199;-22.571100;-28.137480;43.609112;-156.518295;340.252464;0.406938;0.035542;0.467330;0.000912;0.462033;0.004635
0.101921;0.000651;-0.001195;-0.000529;0.001513;0.001448;0.001262;0.001271;0.002417;0.001905;0.000125;0.000864;0.001133;39.861469;-14.636550;-34.416458;45.531712;-142.997696;423.319843;0.423664;0.028211;0.466530;0.000846;0.461907;0.004421
0.102021;0.001129;-0.000895;-0.000379;0.001602;0.001512;0.001329;0.001326;0.002426;0.001877;0.000123;0.000873;0.001428;52.312599;-25.012501;-24.212170;33.442970;-39.874340;481.209075;0.434704;0.020616;0.466302;0.000817;0.462642;0.003864
0.102121;0.000859;-0.001108;-0.000537;0.001467;0.001381;0.001198;0.001183;0.002272;0.001709;0.000070;0.000607;0.001044;70.840538;-43.113190;-27.336399;50.406879;-14.666410;395.204374;0.423898;0.024952;0.470969;0.000535;0.467698;0.002869
0.102221;0.000428;-0.001385;-0.000666;0.001364;0.001296;0.001114;0.001072;0.002162;0.001613;0.000041;0.000480;0.000821;56.520199;-61.267281;-21.538071;54.229198;-44.228439;324.885953;0.408747;0.033024;0.473894;0.000797;0.470722;0.002789
0.102321;0.000669;-0.001214;-0.000593;0.001394;0.001306;0.001110;0.001040;0.002100;0.001562;0.000042;0.000506;0.000967;47.395470;-41.026562;-26.237770;58.528351;-147.810104;346.247075;0.418549;0.027488;0.471772;0.000854;0.468566;0.002896
0.102421;0.000470;-0.001341;-0.000625;0.001379;0.001301;0.001113;0.001057;0.002102;0.001593;0.000060;0.000554;0.000932;54.273350;-59.321800;-22.186569;60.389919;-69.894699;334.827723;0.413667;0.031326;0.474455;0.000818;0.471077;0.002851
0.102521;0.000666;-0.001212;-0.000533;0.001446;0.001357;0.001176;0.001098;0.002123;0.001688;0.000130;0.000863;0.001229;40.143749;-37.547569;-27.881901;60.458580;-99.685898;390.766239;0.426746;0.028036;0.471566;0.000927;0.468212;0.003247
0.102621;0.000740;-0.001110;-0.000461;0.001489;0.001397;0.001245;0.001213;0.002224;0.001775;0.000156;0.000920;0.001273;52.995430;-58.162128;-22.251419;62.426960;-8.937347;423.116711;0.429071;0.026022;0.474572;0.000833;0.470999;0.003261
0.102721;0.001357;-0.000712;-0.000264;0.001595;0.001461;0.001308;0.001300;0.002244;0.001756;0.000174;0.001069;0.001818;45.762791;-37.326309;-12.852030;45.379120;-81.123672;510.621469;0.444592;0.017891;0.469530;0.001049;0.466778;0.003437
0.102821;0.000793;-0.001105;-0.000535;0.001346;0.001228;0.001079;0.001101;0.002016;0.001498;0.000079;0.000576;0.001092;61.994282;-69.308647;-31.387600;72.875389;20.166370;357.199086;0.425101;0.026198;0.477447;0.000598;0.474694;0.002367
0.102921;0.001049;-0.000886;-0.000353;0.001482;0.001367;0.001237;0.001247;0.002170;0.001798;0.000222;0.001265;0.001673;32.796669;-27.205950;-11.623700;52.058640;-154.684998;478.068682;0.441938;0.023722;0.469072;0.001234;0.466623;0.003594
0.103021;0.001227;-0.000771;-0.000328;0.001466;0.001334;0.001224;0.001297;0.002173;0.001667;0.000156;0.000907;0.001594;53.533298;-82.011551;-5.607943;57.704380;-24.062099;465.450334;0.440844;0.020002;0.477118;0.001043;0.474169;0.003189
0.103121;0.000657;-0.001142;-0.000487;0.001373;0.001296;0.001222;0.001325;0.002308;0.002065;0.000277;0.001141;0.001217;3.110773;-34.270748;-20.477591;77.315681;-45.603420;438.351655;0.429502;0.032475;0.473374;0.001505;0.470491;0.003940
0.103221;0.001487;-0.000385;0.000070;0.001887;0.001824;0.001826;0.001952;0.002984;0.002809;0.000616;0.002190;0.002217;-27.296089;8.900063;5.626310;52.798691;-42.395142;758.815740;0.448408;0.020551;0.464364;0.002239;0.462051;0.005826
0.103321;0.002129;0.000271;0.000609;0.002432;0.002406;0.002526;0.002725;0.003828;0.003643;0.000883;0.002919;0.002911;-20.864531;26.214930;2.940770;34.831520;206.475906;1062.861140;0.451787;0.015654;0.459668;0.002120;0.458369;0.006196
0.103421;0.002804;0.000954;0.001185;0.003028;0.003051;0.003301;0.003569;0.004736;0.004490;0.001157;0.003655;0.003620;1.775632;24.093960;0.095014;25.409241;541.512207;1384.943949;0.453357;0.012536;0.458696;0.001789;0.457804;0.006221
0.103521;0.003400;0.001578;0.001739;0.003624;0.003712;0.004114;0.004459;0.005682;0.005335;0.001406;0.004309;0.004233;-12.075500;27.439440;4.481904;21.796730;849.736511;1698.277966;0.453434;0.010640;0.457770;0.002026;0.457040;0.006668
0.103621;0.004413;0.002555;0.002512;0.004369;0.004495;0.005017;0.005340;0.006641;0.006250;0.001764;0.005371;0.005227;-9.450991;22.499420;5.653012;21.579290;1202.188965;2101.971929;0.455947;0.008488;0.458399;0.002007;0.458135;0.006818
0.103721;0.005199;0.003308;0.003090;0.004924;0.005053;0.005624;0.005912;0.007238;0.006840;0.002003;0.006135;0.006053;-6.315319;28.709730;3.528232;17.722639;1521.871948;2391.255468;0.457812;0.007070;0.457059;0.001939;0.458199;0.006701
0.103821;0.005865;0.003934;0.003577;0.005401;0.005535;0.006162;0.006428;0.007777;0.007377;0.002207;0.006863;0.006786;3.885154;18.379560;4.874816;18.790760;1857.136963;2645.744927;0.459066;0.006262;0.458576;0.001824;0.459718;0.006693
0.103921;0.006594;0.004597;0.004090;0.005904;0.006046;0.006744;0.007009;0.008392;0.007995;0.002431;0.007646;0.007547;6.006120;10.059730;6.301509;18.962420;2172.236084;2921.735630;0.460078;0.005667;0.459706;0.001815;0.460903;0.006850
0.104021;0.007362;0.005323;0.004684;0.006488;0.006654;0.007429;0.007716;0.009118;0.008693;0.002670;0.008423;0.008327;-4.335496;-4.188128;14.625160;20.278490;2492.147949;3229.139404;0.460618;0.005012;0.461778;0.002057;0.462168;0.007070
0.104121;0.008097;0.006073;0.005295;0.007078;0.007235;0.008014;0.008354;0.009693;0.009237;0.002857;0.009113;0.009158;-0.669582;-0.865536;13.988100;23.875731;2826.726074;3514.216246;0.461347;0.004126;0.461814;0.002001;0.462679;0.006887
0.104221;0.008709;0.006682;0.005818;0.007615;0.007793;0.008619;0.009059;0.010359;0.009860;0.003040;0.009733;0.009859;0.394716;2.735529;13.663850;23.250130;3124.178955;3784.616409;0.461425;0.003723;0.461252;0.001983;0.462637;0.006972
0.104321;0.009420;0.007356;0.006377;0.008177;0.008362;0.009221;0.009741;0.011010;0.010485;0.003257;0.010436;0.010619;6.524917;-7.590828;13.843150;23.524780;3419.341064;4069.613874;0.461766;0.003321;0.462663;0.001906;0.463307;0.006924
0.104421;0.009563;0.007359;0.006301;0.008072;0.008194;0.008977;0.009500;0.010744;0.010263;0.003257;0.010499;0.010808;4.552724;-4.039355;15.182100;19.408739;3675.315918;4033.626166;0.462837;0.003301;0.461642;0.001949;0.463860;0.006860
0.104521;0.010008;0.007807;0.006656;0.008405;0.008533;0.009342;0.009910;0.011140;0.010682;0.003338;0.010951;0.011285;5.884050;3.639610;12.260050;19.931351;3718.627930;4209.692908;0.463037;0.003062;0.460690;0.001894;0.463786;0.006715
0.104621;0.009866;0.007587;0.006413;0.008117;0.008201;0.008955;0.009517;0.010732;0.010310;0.003239;0.010739;0.011141;5.460620;3.899008;13.084020;16.116659;3808.001953;4083.482282;0.463703;0.003164;0.460147;0.001910;0.464161;0.006781
0.104721;0.010408;0.008137;0.006877;0.008569;0.008679;0.009505;0.010122;0.011337;0.010878;0.003418;0.011285;0.011670;3.343469;2.552424;13.484560;20.137341;3762.168945;4319.844221;0.463571;0.002935;0.460862;0.001943;0.464237;0.006638
0.104821;0.010365;0.008018;0.006697;0.008319;0.008387;0.009160;0.009752;0.010965;0.010584;0.003336;0.011182;0.011650;6.982680;5.634691;8.658986;20.911720;3901.500000;4223.693420;0.464440;0.003008;0.460555;0.001833;0.464817;0.006664
0.104921;0.010475;0.007992;0.006581;0.008128;0.008148;0.008878;0.009423;0.010656;0.010328;0.003296;0.011208;0.011726;8.981576;7.881541;7.850272;15.937370;3829.542969;4162.311073;0.465525;0.003031;0.459593;0.001796;0.465407;0.006656
0.105021;0.010433;0.007895;0.006433;0.007918;0.007914;0.008595;0.009099;0.010343;0.010062;0.003237;0.011118;0.011697;9.439338;5.375292;7.648094;18.043079;3785.772949;4080.618610;0.466309;0.003069;0.460207;0.001788;0.466168;0.006671
0.105121;0.010680;0.008156;0.006692;0.008206;0.008235;0.008973;0.009493;0.010750;0.010438;0.003367;0.011394;0.011965;10.183200;4.101187;7.732017;15.784780;3739.023926;4221.083443;0.465837;0.003002;0.460076;0.001779;0.465783;0.006616
0.105221;0.010668;0.008137;0.006669;0.008177;0.008208;0.008929;0.009434;0.010688;0.010391;0.003338;0.011370;0.011940;8.966317;5.352404;9.040454;14.991330;3867.583984;4205.504398;0.465933;0.002962;0.459804;0.001812;0.465783;0.006597
0.105321;0.010504;0.007914;0.006488;0.008010;0.008033;0.008736;0.009194;0.010461;0.010169;0.003325;0.011172;0.011784;5.945085;6.397628;11.138530;12.088350;3846.729980;4121.403255;0.466104;0.003094;0.459279;0.001879;0.465781;0.006661
0.105421;0.010499;0.007885;0.006445;0.007960;0.007977;0.008664;0.009097;0.010363;0.010091;0.003302;0.011165;0.011787;9.374489;2.918634;10.898210;15.388060;3857.500977;4099.812242;0.466347;0.003087;0.460181;0.001831;0.466194;0.006640
0.105521;0.010706;0.008168;0.006733;0.008274;0.008340;0.009115;0.009563;0.010839;0.010552;0.003369;0.011410;0.011966;8.008830;8.190531;7.590873;16.604940;3807.084961;4247.821017;0.465540;0.002960;0.459641;0.001806;0.465456;0.006593
0.105621;0.010666;0.008047;0.006558;0.008036;0.008054;0.008770;0.009177;0.010447;0.010211;0.003292;0.011314;0.011942;8.588663;7.583996;7.770164;16.589680;3877.666992;4149.630137;0.466504;0.002970;0.459720;0.001800;0.466191;0.006583
0.105721;0.010709;0.008128;0.006667;0.008166;0.008215;0.008990;0.009408;0.010685;0.010438;0.003385;0.011411;0.011995;4.079703;8.495706;9.955979;16.219660;3830.688965;4215.226725;0.465999;0.003054;0.459549;0.001887;0.465776;0.006661
0.105821;0.010680;0.008065;0.006588;0.008057;0.008104;0.008874;0.009288;0.010585;0.010358;0.003361;0.011404;0.011935;3.827934;8.034129;8.826832;16.891041;3913.416992;4180.215629;0.466247;0.003183;0.459700;0.001876;0.465996;0.006773
0.105921;0.010623;0.008034;0.006571;0.008032;0.008106;0.008919;0.009337;0.010652;0.010448;0.003334;0.011399;0.011858;4.060630;9.224311;10.314560;16.486691;3821.521973;4180.729751;0.465964;0.003323;0.459488;0.001892;0.465741;0.006934
0.106021;0.010635;0.007998;0.006524;0.007967;0.008021;0.008813;0.009224;0.010549;0.010341;0.003372;0.011395;0.011881;6.395218;6.672286;9.738542;14.854000;3850.396973;4157.660417;0.466320;0.003388;0.459610;0.001854;0.466027;0.006940
0.106121;0.010467;0.007801;0.006361;0.007802;0.007855;0.008620;0.009021;0.010351;0.010171;0.003318;0.011224;0.011722;3.862266;8.156199;9.898759;14.537380;3871.708984;4079.456861;0.466450;0.003539;0.459371;0.001889;0.466076;0.007061
0.106221;0.010439;0.007725;0.006254;0.007667;0.007692;0.008409;0.008795;0.010126;0.009979;0.003272;0.011178;0.011719;4.186514;8.297342;10.100940;17.764610;3785.084961;4022.604731;0.467053;0.003574;0.459781;0.001888;0.466636;0.007084
0.106322;0.010600;0.007948;0.006491;0.007927;0.008001;0.008793;0.009212;0.010577;0.010420;0.003337;0.011392;0.011880;2.759821;9.830846;9.021381;17.783680;3720.919922;4152.099313;0.466255;0.003560;0.459580;0.001892;0.465997;0.007139
0.106422;0.010470;0.007739;0.006281;0.007711;0.007762;0.008503;0.008898;0.010282;0.010150;0.003296;0.011263;0.011756;0.818146;8.636849;11.401750;15.777150;3781.418945;4055.982548;0.466795;0.003756;0.459472;0.001949;0.466367;0.007273
0.106522;0.010745;0.008095;0.006643;0.008113;0.008224;0.009064;0.009521;0.010927;0.010740;0.003437;0.011607;0.012024;0.753296;12.112030;10.158160;16.223471;3750.481934;4251.902662;0.465778;0.003671;0.459068;0.001933;0.465503;0.007251
0.106622;0.010689;0.007988;0.006512;0.007950;0.008034;0.008848;0.009272;0.010692;0.010508;0.003425;0.011537;0.011964;3.152734;8.259195;10.772320;16.326469;3877.895996;4184.852663;0.466309;0.003758;0.459595;0.001910;0.466017;0.007276
0.106722;0.010830;0.008214;0.006772;0.008249;0.008403;0.009339;0.009808;0.011257;0.011017;0.003520;0.011740;0.012053;-0.867946;11.108770;9.990312;17.985861;3879.729980;4332.303382;0.465183;0.003768;0.459437;0.001952;0.465136;0.007347
0.106822;0.010661;0.008018;0.006568;0.007997;0.008122;0.009018;0.009444;0.010886;0.010692;0.003422;0.011531;0.011901;1.127136;11.040100;10.089490;17.028370;3941.145996;4217.561344;0.465733;0.003829;0.459318;0.001927;0.465509;0.007388
0.106922;0.010614;0.007928;0.006464;0.007847;0.007948;0.008827;0.009219;0.010666;0.010503;0.003390;0.011448;0.011822;-1.215082;12.470610;8.845905;17.692129;3846.042969;4155.938585;0.466189;0.003875;0.459216;0.001942;0.465833;0.007418
0.107022;0.010438;0.007731;0.006268;0.007615;0.007693;0.008529;0.008887;0.010321;0.010203;0.003302;0.011248;0.011657;-1.314264;13.512020;9.219745;18.077410;3767.668945;4047.488484;0.466688;0.003949;0.459129;0.001948;0.466198;0.007473
0.107122;0.010765;0.008140;0.006663;0.008050;0.008189;0.009115;0.009530;0.010969;0.010823;0.003463;0.011664;0.011983;0.745667;14.648800;8.754353;15.811490;3711.294922;4260.258843;0.465769;0.003820;0.458676;0.001915;0.465393;0.007398
0.107222;0.010551;0.007879;0.006442;0.007837;0.007958;0.008838;0.009243;0.010675;0.010580;0.003415;0.011444;0.011782;-2.084831;13.023740;10.181050;14.041470;3879.041992;4154.642322;0.466013;0.004024;0.458657;0.001970;0.465561;0.007543
0.107322;0.010778;0.008220;0.006803;0.008255;0.008457;0.009440;0.009933;0.011363;0.011196;0.003546;0.011725;0.011991;-2.424338;10.704410;11.039350;17.180960;3847.646973;4351.943458;0.464775;0.003907;0.459383;0.001986;0.464810;0.007501
0.107422;0.010643;0.008004;0.006573;0.007992;0.008138;0.009042;0.009509;0.010921;0.010812;0.003448;0.011564;0.011888;-0.356778;13.462430;9.860612;19.324810;3908.145996;4228.247420;0.465589;0.003992;0.459301;0.001944;0.465390;0.007543
0.107522;0.010536;0.007807;0.006352;0.007732;0.007823;0.008642;0.009090;0.010493;0.010443;0.003411;0.011451;0.011799;-3.042317;10.570900;11.073680;18.165150;3838.250977;4113.154298;0.466525;0.004149;0.459532;0.001994;0.466160;0.007634
0.107622;0.010700;0.008080;0.006637;0.008050;0.008206;0.009144;0.009685;0.011101;0.010996;0.003511;0.011697;0.011946;-1.405816;11.490240;9.719469;16.757530;3786.918945;4275.855688;0.465388;0.004168;0.459222;0.001956;0.465242;0.007705
0.107722;0.010556;0.007965;0.006568;0.007972;0.008135;0.009103;0.009661;0.011091;0.010970;0.003486;0.011561;0.011762;-4.198167;14.412280;10.181050;18.420731;3894.395996;4239.854428;0.465082;0.004302;0.459055;0.001998;0.464956;0.007845
0.107822;0.010346;0.007724;0.006335;0.007712;0.007851;0.008793;0.009337;0.010787;0.010703;0.003425;0.011383;0.011545;-4.201982;16.785021;7.529839;19.576580;3847.417969;4127.215955;0.465449;0.004583;0.458893;0.001963;0.465190;0.008055
0.107922;0.010281;0.007681;0.006305;0.007679;0.007819;0.008782;0.009329;0.010806;0.010689;0.003476;0.011325;0.011467;-5.067916;15.087480;8.166891;17.047449;3807.542969;4115.521105;0.465307;0.004701;0.458782;0.001983;0.465054;0.008126
0.108022;0.010412;0.007916;0.006556;0.007954;0.008170;0.009256;0.009854;0.011357;0.011189;0.003522;0.011504;0.011560;-8.016668;15.758870;10.856250;20.110640;3810.980957;4256.175021;0.464220;0.004653;0.459100;0.002056;0.464319;0.008189
0.108122;0.010271;0.007693;0.006320;0.007685;0.007835;0.008825;0.009380;0.010866;0.010740;0.003447;0.011315;0.011442;-4.407975;17.013901;9.128192;15.731380;3888.895996;4122.567682;0.465133;0.004706;0.458350;0.001987;0.464801;0.008171
0.108222;0.010485;0.007985;0.006625;0.008035;0.008261;0.009372;0.009983;0.011502;0.011313;0.003566;0.011587;0.011661;-8.001410;17.620440;9.952165;19.031080;3820.146973;4300.059860;0.464089;0.004670;0.458709;0.002044;0.464118;0.008201
0.108322;0.010388;0.007840;0.006457;0.007827;0.008004;0.009042;0.009611;0.011116;0.010993;0.003494;0.011467;0.011568;-4.247758;19.237860;7.579429;17.642540;3922.125000;4199.974199;0.464817;0.004694;0.458309;0.001965;0.464551;0.008184
0.108422;0.010243;0.007651;0.006264;0.007614;0.007749;0.008725;0.009247;0.010752;0.010686;0.003462;0.011318;0.011463;-6.853189;18.284189;7.659538;15.906850;3826.563965;4097.379963;0.465454;0.004825;0.458205;0.002000;0.465011;0.008252
0.108522;0.010361;0.007927;0.006604;0.008021;0.008258;0.009381;0.009988;0.011504;0.011330;0.003571;0.011470;0.011539;-3.114796;16.514179;8.369069;15.658900;3804.792969;4283.577871;0.463767;0.004701;0.458407;0.001960;0.463801;0.008203
0.108622;0.010200;0.007754;0.006452;0.007847;0.008080;0.009215;0.009771;0.011305;0.011156;0.003508;0.011281;0.011346;-7.795417;22.743561;9.242633;18.020189;3862.771973;4204.234527;0.463826;0.004823;0.457892;0.002032;0.463698;0.008319
0.108722;0.010079;0.007628;0.006288;0.007633;0.007823;0.008902;0.009381;0.010914;0.010840;0.003442;0.011182;0.011223;-5.079360;21.931030;9.425737;15.162990;3834.354980;4103.622116;0.464552;0.004854;0.457620;0.001999;0.464174;0.008320
0.108822;0.010293;0.007955;0.006654;0.008052;0.008339;0.009586;0.010122;0.011678;0.011486;0.003574;0.011410;0.011394;-6.876077;22.789339;7.445915;15.876340;3764.231934;4306.532818;0.463115;0.004711;0.457601;0.001997;0.463096;0.008250
0.108922;0.010126;0.007768;0.006448;0.007802;0.008048;0.009249;0.009704;0.011260;0.011129;0.003491;0.011237;0.011208;-7.715308;20.790440;11.077500;16.662161;3897.145996;4186.861668;0.463716;0.004766;0.457972;0.002055;0.463622;0.008288
