#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1]
0.252623;-0.000320;-0.001136;-0.000452;-0.000441;-0.000115;0.001157;0.000856;0.000019;0.000023;0.000615;-0.000173;-0.000510;-10.366520;33.386539;2.448676;11.489450;-1369.620972;-18.670001;1.137643;-0.414949;0.455607;0.001978;0.458022;0.001034
0.252723;-0.000304;-0.001115;-0.000437;-0.000456;-0.000141;0.001162;0.000822;0.000005;-0.000001;0.000615;-0.000176;-0.000521;-7.532204;33.203430;2.406714;11.035500;-1414.078979;-21.303765;1.039575;-0.355744;0.455571;0.001940;0.458314;0.000864
0.252823;-0.000304;-0.001100;-0.000422;-0.000475;-0.000159;0.001168;0.000786;0.000004;-0.000014;0.000616;-0.000169;-0.000523;-9.832459;33.314060;2.406714;11.230050;-1375.349976;-23.048825;0.984937;-0.326496;0.455582;0.001970;0.458524;0.000809
0.252923;-0.000289;-0.001077;-0.000401;-0.000477;-0.000162;0.001167;0.000745;-0.000014;-0.000033;0.000611;-0.000168;-0.000516;-6.555644;33.146210;2.128242;10.924870;-1410.182983;-23.887193;0.951037;-0.302645;0.455563;0.001924;0.458577;0.000728
0.253023;-0.000272;-0.001053;-0.000383;-0.000470;-0.000153;0.001151;0.000725;-0.000036;-0.000050;0.000608;-0.000167;-0.000500;-7.494057;33.134769;1.876473;10.852390;-1377.641968;-23.311660;0.947443;-0.297390;0.455555;0.001933;0.458465;0.000774
0.253123;-0.000267;-0.001037;-0.000379;-0.000469;-0.000150;0.001117;0.000723;-0.000071;-0.000043;0.000605;-0.000160;-0.000469;-6.296245;33.069920;1.655221;10.348860;-1401.932983;-23.320759;0.930539;-0.294288;0.455497;0.001914;0.458375;0.000763
0.253223;-0.000258;-0.001019;-0.000379;-0.000458;-0.000148;0.001071;0.000744;-0.000105;-0.000046;0.000601;-0.000154;-0.000444;-6.441203;33.062290;1.483560;10.123790;-1376.266968;-23.227042;0.917762;-0.290689;0.455468;0.001914;0.458302;0.000775
0.253323;-0.000258;-0.001007;-0.000385;-0.000442;-0.000154;0.001013;0.000776;-0.000140;-0.000043;0.000597;-0.000143;-0.000414;-4.621597;33.142399;1.323343;9.688915;-1381.308960;-23.336733;0.901285;-0.289251;0.455399;0.001888;0.458212;0.000753
0.253423;-0.000254;-0.000990;-0.000387;-0.000436;-0.000166;0.000966;0.000796;-0.000161;-0.000054;0.000589;-0.000134;-0.000408;-5.170912;33.119511;1.487375;9.471478;-1362.975952;-24.887190;0.862852;-0.268860;0.455374;0.001898;0.458324;0.000699
0.253523;-0.000260;-0.000977;-0.000387;-0.000453;-0.000198;0.000925;0.000804;-0.000170;-0.000058;0.000582;-0.000119;-0.000410;-4.961104;38.421921;1.289011;8.941236;-1348.079956;-28.079772;0.807523;-0.242965;0.454597;0.001892;0.457846;0.000561
0.253623;-0.000257;-0.000956;-0.000375;-0.000475;-0.000224;0.000903;0.000797;-0.000168;-0.000067;0.000583;-0.000106;-0.000419;-6.158916;40.668770;1.056315;8.021896;-1352.662964;-29.833847;0.778275;-0.230805;0.454176;0.001905;0.457528;0.000514
0.253723;-0.000256;-0.000932;-0.000362;-0.000499;-0.000261;0.000886;0.000783;-0.000168;-0.000075;0.000578;-0.000089;-0.000426;-6.273357;34.134220;1.327158;8.189743;-1341.204956;-31.991807;0.746891;-0.217326;0.455068;0.001910;0.458529;0.000448
0.253823;-0.000243;-0.000906;-0.000346;-0.000527;-0.000303;0.000889;0.000760;-0.000164;-0.000089;0.000580;-0.000079;-0.000439;-3.892992;33.218689;1.399637;8.075302;-1359.079956;-33.803496;0.722459;-0.206530;0.455174;0.001880;0.458685;0.000370
0.253923;-0.000247;-0.000894;-0.000341;-0.000541;-0.000327;0.000879;0.000744;-0.000168;-0.000093;0.000578;-0.000061;-0.000424;-4.083726;33.127140;1.315714;8.163040;-1341.892944;-34.869560;0.705908;-0.202748;0.455198;0.001881;0.458670;0.000357
0.254023;-0.000238;-0.000887;-0.000341;-0.000542;-0.000329;0.000855;0.000734;-0.000177;-0.000107;0.000579;-0.000054;-0.000399;-2.466299;33.081360;1.289011;7.999009;-1368.704956;-35.322049;0.693550;-0.199333;0.455183;0.001860;0.458555;0.000349
0.254123;-0.000229;-0.000877;-0.000342;-0.000537;-0.000319;0.000827;0.000717;-0.000198;-0.000108;0.000583;-0.000051;-0.000383;-2.824880;33.085178;1.308084;7.945603;-1337.537964;-35.717377;0.682677;-0.194742;0.455175;0.001865;0.458447;0.000370
0.254223;-0.000209;-0.000867;-0.000343;-0.000524;-0.000309;0.000781;0.000718;-0.000212;-0.000124;0.000580;-0.000060;-0.000364;-1.760582;33.066101;1.071574;7.896012;-1373.745972;-36.344783;0.670364;-0.186473;0.455171;0.001848;0.458364;0.000364
0.254323;-0.000211;-0.000862;-0.000338;-0.000509;-0.000309;0.000732;0.000727;-0.000225;-0.000127;0.000581;-0.000055;-0.000337;-2.622702;33.027962;1.414896;8.018082;-1339.142944;-36.381937;0.662380;-0.185398;0.455192;0.001863;0.458262;0.000411
0.254423;-0.000185;-0.000839;-0.000314;-0.000500;-0.000318;0.000717;0.000720;-0.000245;-0.000151;0.000576;-0.000063;-0.000342;-1.672845;32.997440;1.208902;7.808274;-1380.391968;-36.765093;0.652152;-0.174094;0.455168;0.001848;0.458149;0.000417
0.254523;-0.000184;-0.000818;-0.000295;-0.000508;-0.000340;0.000714;0.000688;-0.000264;-0.000160;0.000575;-0.000054;-0.000348;-2.340415;33.077549;1.002909;7.644243;-1335.246948;-38.723618;0.634471;-0.161878;0.455136;0.001854;0.458137;0.000389
0.254623;-0.000171;-0.000799;-0.000279;-0.000522;-0.000364;0.000746;0.000628;-0.000278;-0.000172;0.000570;-0.000050;-0.000357;-1.134974;33.020329;0.800731;7.445879;-1386.120972;-40.840822;0.618109;-0.148831;0.455117;0.001836;0.458128;0.000341
0.254723;-0.000167;-0.000780;-0.000268;-0.000540;-0.000374;0.000788;0.000548;-0.000280;-0.000177;0.000572;-0.000035;-0.000373;-1.852135;33.081360;0.640514;7.525988;-1338.225952;-42.275333;0.607117;-0.141314;0.455120;0.001843;0.458078;0.000350
0.254823;-0.000162;-0.000766;-0.000261;-0.000557;-0.000377;0.000828;0.000482;-0.000284;-0.000182;0.000584;-0.000020;-0.000388;-1.710991;33.096619;0.972392;7.407732;-1385.433960;-42.969956;0.600523;-0.137578;0.455102;0.001846;0.457959;0.000381
0.254923;-0.000158;-0.000755;-0.000259;-0.000552;-0.000375;0.000848;0.000436;-0.000315;-0.000179;0.000578;-0.000012;-0.000380;-1.333337;33.039398;0.915172;7.339068;-1358.391968;-43.732550;0.592425;-0.130978;0.455100;0.001840;0.457862;0.000404
0.255023;-0.000141;-0.000741;-0.000256;-0.000531;-0.000372;0.000841;0.000432;-0.000338;-0.000197;0.000569;-0.000012;-0.000357;-0.795467;33.020329;0.770213;7.270403;-1368.245972;-42.985476;0.588543;-0.126912;0.455094;0.001831;0.457682;0.000470
0.255123;-0.000146;-0.000733;-0.000256;-0.000513;-0.000374;0.000814;0.000451;-0.000348;-0.000204;0.000567;-0.000001;-0.000325;-1.421075;33.024139;0.907542;7.232256;-1311.642944;-41.607109;0.588135;-0.130337;0.455088;0.001841;0.457491;0.000564
0.255223;-0.000130;-0.000718;-0.000253;-0.000492;-0.000370;0.000783;0.000467;-0.000363;-0.000224;0.000555;-0.000006;-0.000296;-0.539883;33.001259;0.541332;7.197925;-1319.892944;-40.745997;0.584494;-0.127209;0.455087;0.001825;0.457349;0.000611
0.255323;-0.000140;-0.000711;-0.000248;-0.000484;-0.000369;0.000741;0.000487;-0.000378;-0.000229;0.000553;0.000003;-0.000261;-0.879390;33.035591;0.510815;7.056781;-1273.831055;-40.407908;0.579541;-0.128111;0.455063;0.001829;0.457224;0.000658
0.255423;-0.000129;-0.000696;-0.000237;-0.000492;-0.000379;0.000717;0.000490;-0.000388;-0.000237;0.000552;0.000003;-0.000254;-0.490292;32.986000;0.320080;6.980487;-1394.599976;-40.891472;0.572015;-0.125182;0.455060;0.001822;0.457162;0.000669
0.255523;-0.000136;-0.000681;-0.000229;-0.000514;-0.000395;0.000699;0.000496;-0.000376;-0.000236;0.000557;0.000015;-0.000253;-1.978019;34.694969;0.732067;6.892749;-1380.849976;-41.041461;0.568374;-0.128790;0.454821;0.001846;0.456853;0.000717
0.255623;-0.000122;-0.000659;-0.000220;-0.000539;-0.000413;0.000702;0.000488;-0.000366;-0.000239;0.000560;0.000020;-0.000261;-0.898463;33.256840;0.510815;7.072040;-1444.328003;-40.919358;0.564615;-0.130431;0.455036;0.001829;0.456986;0.000727
0.255723;-0.000109;-0.000640;-0.000218;-0.000567;-0.000423;0.000718;0.000473;-0.000357;-0.000252;0.000566;0.000030;-0.000277;-1.501184;33.062290;0.518444;7.037708;-1400.557983;-41.120090;0.561497;-0.130687;0.455057;0.001837;0.456945;0.000752
0.255823;-0.000107;-0.000636;-0.000226;-0.000595;-0.000447;0.000731;0.000462;-0.000359;-0.000257;0.000569;0.000047;-0.000278;-1.512628;32.974548;0.808360;7.064410;-1451.203003;-42.711074;0.554486;-0.130136;0.455072;0.001841;0.456955;0.000737
0.255923;-0.000094;-0.000627;-0.000225;-0.000596;-0.000455;0.000739;0.000458;-0.000361;-0.000278;0.000572;0.000055;-0.000274;-1.543145;33.016510;0.472668;7.068225;-1406.974976;-42.304471;0.551918;-0.129698;0.455067;0.001837;0.456861;0.000764
0.256023;-0.000095;-0.000629;-0.000223;-0.000584;-0.000456;0.000712;0.000480;-0.000363;-0.000290;0.000573;0.000067;-0.000244;-0.784023;33.012699;0.262860;6.900379;-1455.098999;-40.920090;0.551175;-0.134633;0.455045;0.001825;0.456721;0.000803
0.256123;-0.000085;-0.000613;-0.000208;-0.000563;-0.000446;0.000690;0.000507;-0.000383;-0.000304;0.000571;0.000073;-0.000228;-0.681026;32.993629;0.487927;6.892749;-1421.182983;-38.538191;0.552485;-0.136872;0.455047;0.001826;0.456579;0.000877
0.256223;-0.000081;-0.000598;-0.000197;-0.000550;-0.000434;0.000661;0.000546;-0.000408;-0.000307;0.000561;0.000079;-0.000198;-0.780208;33.016510;0.632885;6.873676;-1450.973999;-36.038762;0.554080;-0.141924;0.455041;0.001829;0.456439;0.000951
0.256323;-0.000073;-0.000578;-0.000180;-0.000544;-0.000412;0.000661;0.000557;-0.000428;-0.000306;0.000563;0.000085;-0.000185;-1.016718;32.978371;0.522259;6.923267;-1412.015991;-32.674684;0.560040;-0.150357;0.455053;0.001831;0.456297;0.001040
0.256423;-0.000063;-0.000560;-0.000173;-0.000555;-0.000407;0.000684;0.000534;-0.000436;-0.000297;0.000562;0.000090;-0.000182;-0.658138;32.966919;0.568035;6.827900;-1454.411987;-31.274554;0.560372;-0.154913;0.455042;0.001827;0.456213;0.001075
0.256523;-0.000066;-0.000541;-0.000175;-0.000578;-0.000414;0.000710;0.000492;-0.000424;-0.000291;0.000565;0.000105;-0.000189;-1.546960;32.867741;0.712993;6.934711;-1408.807983;-31.379816;0.556514;-0.157170;0.455069;0.001840;0.456224;0.001089
0.256623;-0.000062;-0.000521;-0.000173;-0.000596;-0.000431;0.000736;0.000446;-0.000418;-0.000290;0.000568;0.000114;-0.000194;-0.963313;32.821960;0.850322;6.930896;-1436.078979;-31.919941;0.548825;-0.155257;0.455075;0.001835;0.456227;0.001074
0.256723;-0.000061;-0.000505;-0.000171;-0.000611;-0.000446;0.000754;0.000417;-0.000413;-0.000300;0.000575;0.000127;-0.000201;-1.409631;32.940220;0.754955;6.923267;-1372.370972;-32.539488;0.542750;-0.153203;0.455058;0.001839;0.456207;0.001069
0.256823;-0.000064;-0.000498;-0.000169;-0.000631;-0.000474;0.000763;0.000414;-0.000411;-0.000309;0.000578;0.000140;-0.000201;-1.306635;32.829590;0.911357;6.881305;-1404.453979;-33.560337;0.536770;-0.152279;0.455067;0.001840;0.456224;0.001049
0.256923;-0.000056;-0.000490;-0.000163;-0.000635;-0.000481;0.000757;0.000425;-0.000404;-0.000334;0.000580;0.000146;-0.000193;-1.764397;32.867741;0.774028;6.896564;-1369.391968;-33.054629;0.534586;-0.153331;0.455064;0.001844;0.456177;0.001069
0.257023;-0.000050;-0.000487;-0.000158;-0.000629;-0.000484;0.000744;0.000441;-0.000403;-0.000353;0.000578;0.000151;-0.000167;-0.833614;32.944031;0.774028;6.785938;-1411.328979;-31.868516;0.532690;-0.157319;0.455039;0.001832;0.456089;0.001088
0.257123;-0.000041;-0.000478;-0.000154;-0.000622;-0.000485;0.000725;0.000466;-0.000398;-0.000373;0.000573;0.000156;-0.000145;-1.520257;32.932590;0.823619;6.702015;-1386.120972;-30.193333;0.532243;-0.164064;0.455030;0.001841;0.456005;0.001138
0.257223;-0.000038;-0.000468;-0.000147;-0.000623;-0.000493;0.000696;0.000493;-0.000404;-0.000374;0.000571;0.000165;-0.000114;-1.245600;33.043221;1.128794;6.740162;-1414.536987;-28.737142;0.528388;-0.173878;0.455020;0.001842;0.455932;0.001171
0.257323;-0.000032;-0.000456;-0.000145;-0.000624;-0.000489;0.000661;0.000514;-0.000419;-0.000374;0.000567;0.000168;-0.000091;-1.588921;33.180550;0.861766;6.705830;-1391.391968;-28.044205;0.522024;-0.177592;0.454997;0.001843;0.455870;0.001187
0.257423;-0.000024;-0.000443;-0.000139;-0.000638;-0.000499;0.000652;0.000509;-0.000433;-0.000358;0.000574;0.000173;-0.000088;-0.990016;33.012699;0.583294;6.759235;-1407.203979;-27.863366;0.515097;-0.181364;0.455027;0.001831;0.455877;0.001178
0.257523;-0.000028;-0.000429;-0.000137;-0.000661;-0.000508;0.000653;0.000486;-0.000433;-0.000339;0.000578;0.000184;-0.000099;-1.474481;32.913521;0.720622;6.774494;-1388.870972;-28.593634;0.509351;-0.181636;0.455042;0.001840;0.455895;0.001167
0.257623;-0.000021;-0.000410;-0.000130;-0.000677;-0.000523;0.000668;0.000456;-0.000438;-0.000333;0.000577;0.000190;-0.000105;-0.753505;32.951660;0.587108;6.610463;-1401.016968;-29.060509;0.502363;-0.178479;0.455015;0.001828;0.455861;0.001142
0.257723;-0.000020;-0.000391;-0.000124;-0.000687;-0.000539;0.000689;0.000453;-0.000438;-0.000339;0.000579;0.000201;-0.000115;-1.474481;33.043221;0.762584;6.686757;-1364.579956;-28.502983;0.501517;-0.181294;0.455013;0.001840;0.455823;0.001164
0.257823;-0.000005;-0.000369;-0.000117;-0.000693;-0.000556;0.000699;0.000459;-0.000454;-0.000360;0.000572;0.000204;-0.000128;-0.902278;32.944031;0.743511;6.702015;-1394.599976;-29.164148;0.496415;-0.171095;0.455028;0.001832;0.455835;0.001140
0.257923;-0.000007;-0.000360;-0.000112;-0.000693;-0.000560;0.000685;0.000490;-0.000466;-0.000376;0.000577;0.000218;-0.000116;-1.325708;32.921150;0.766399;6.637166;-1363.204956;-28.056489;0.493912;-0.177512;0.455023;0.001838;0.455780;0.001170
0.258023;0.000008;-0.000346;-0.000103;-0.000679;-0.000553;0.000654;0.000517;-0.000493;-0.000398;0.000573;0.000224;-0.000104;-0.982386;32.871559;0.850322;6.629536;-1392.995972;-27.221653;0.486707;-0.174846;0.455028;0.001835;0.455745;0.001186
0.258123;0.000009;-0.000336;-0.000099;-0.000669;-0.000551;0.000609;0.000542;-0.000511;-0.000412;0.000570;0.000235;-0.000083;-1.043421;32.909698;0.644329;6.515096;-1370.766968;-27.095886;0.477609;-0.172840;0.455008;0.001833;0.455702;0.001187
0.258223;0.000012;-0.000323;-0.000094;-0.000663;-0.000559;0.000576;0.000551;-0.000531;-0.000415;0.000569;0.000243;-0.000062;-0.688655;32.715149;0.777843;6.461690;-1372.370972;-27.033146;0.466539;-0.171789;0.455027;0.001830;0.455699;0.001186
0.258323;0.000023;-0.000306;-0.000086;-0.000658;-0.000561;0.000562;0.000561;-0.000547;-0.000425;0.000565;0.000244;-0.000043;-0.906093;32.760929;0.514629;6.377767;-1351.975952;-26.205503;0.458288;-0.171649;0.455009;0.001829;0.455641;0.001205
0.258423;0.000025;-0.000294;-0.000077;-0.000672;-0.000578;0.000563;0.000566;-0.000555;-0.000422;0.000574;0.000249;-0.000039;-0.597103;32.356571;0.587108;6.381581;-1351.058960;-25.674213;0.453002;-0.177923;0.455064;0.001826;0.455663;0.001214
0.258523;0.000005;-0.000292;-0.000080;-0.000700;-0.000600;0.000553;0.000578;-0.000553;-0.000408;0.000581;0.000263;-0.000036;-0.936610;32.570190;0.583294;6.438802;-1368.474976;-26.900791;0.451934;-0.181735;0.455043;0.001831;0.455650;0.001187
0.258623;0.000023;-0.000278;-0.000075;-0.000720;-0.000619;0.000547;0.000566;-0.000567;-0.000412;0.000585;0.000252;-0.000050;-0.181302;32.474831;0.663402;6.331991;-1403.995972;-29.141398;0.445962;-0.166575;0.455041;0.001822;0.455671;0.001124
0.258723;0.000028;-0.000265;-0.000069;-0.000738;-0.000636;0.000531;0.000559;-0.000570;-0.000414;0.000588;0.000258;-0.000062;-0.497921;32.875370;0.030164;6.244253;-1377.641968;-30.728526;0.440961;-0.159666;0.454976;0.001818;0.455608;0.001082
0.258823;0.000027;-0.000254;-0.000072;-0.000755;-0.000663;0.000501;0.000545;-0.000578;-0.000416;0.000584;0.000266;-0.000065;0.135317;32.837219;0.106458;6.183218;-1421.640991;-34.269058;0.434771;-0.146449;0.454973;0.001811;0.455631;0.000994
0.258923;0.000032;-0.000245;-0.000066;-0.000759;-0.000680;0.000478;0.000548;-0.000579;-0.000422;0.000592;0.000278;-0.000058;-0.204190;32.654121;0.049238;6.190847;-1405.141968;-34.316485;0.427848;-0.148363;0.454999;0.001814;0.455612;0.000999
0.259023;0.000037;-0.000240;-0.000066;-0.000754;-0.000695;0.000446;0.000561;-0.000593;-0.000431;0.000588;0.000295;-0.000041;0.066653;32.310791;0.377301;6.125998;-1430.807983;-34.785882;0.420431;-0.146933;0.455036;0.001815;0.455611;0.000991
0.259123;0.000046;-0.000230;-0.000066;-0.000746;-0.000702;0.000422;0.000568;-0.000610;-0.000449;0.000578;0.000309;-0.000028;0.219240;32.684639;-0.072832;6.095480;-1425.078979;-35.368431;0.413793;-0.141623;0.454982;0.001807;0.455518;0.000973
0.259223;0.000053;-0.000218;-0.000063;-0.000742;-0.000703;0.000409;0.000559;-0.000632;-0.000457;0.000572;0.000320;-0.000012;0.554932;32.635040;0.091199;6.026815;-1424.390991;-35.592868;0.406361;-0.137238;0.454979;0.001805;0.455470;0.000971
0.259323;0.000055;-0.000203;-0.000054;-0.000737;-0.000693;0.000420;0.000522;-0.000651;-0.000455;0.000574;0.000329;0;-0.295743;32.951660;0.228528;6.045889;-1430.807983;-34.820564;0.398429;-0.135807;0.454940;0.001818;0.455375;0.001008
0.259423;0.000060;-0.000189;-0.000047;-0.000751;-0.000701;0.000436;0.000467;-0.000669;-0.000448;0.000572;0.000329;0.000008;0.448121;32.722778;0.175122;5.973410;-1445.244995;-36.324569;0.393114;-0.127751;0.454961;0.001807;0.455364;0.000971
0.259523;0.000060;-0.000173;-0.000040;-0.000769;-0.000707;0.000451;0.000419;-0.000676;-0.000446;0.000573;0.000326;0.000002;0.371828;32.650299;-0.091906;5.958151;-1415.224976;-38.181076;0.391665;-0.119905;0.454968;0.001805;0.455338;0.000938
0.259623;0.000065;-0.000159;-0.000036;-0.000784;-0.000720;0.000455;0.000383;-0.000691;-0.000444;0.000566;0.000318;-0.000003;0.627412;32.474831;0.087384;5.927634;-1447.994995;-40.857917;0.391188;-0.109871;0.454988;0.001804;0.455322;0.000894
0.259723;0.000070;-0.000148;-0.000032;-0.000794;-0.000734;0.000448;0.000366;-0.000695;-0.000448;0.000573;0.000320;-0.000013;0.528230;32.539680;-0.122423;5.878043;-1426.224976;-42.280473;0.389662;-0.106209;0.454972;0.001803;0.455257;0.000880
0.259823;0.000075;-0.000136;-0.000033;-0.000803;-0.000752;0.000427;0.000358;-0.000706;-0.000463;0.000570;0.000324;-0.000022;0.856293;32.291721;-0.091906;5.786490;-1432.869995;-45.180481;0.389484;-0.098765;0.454993;0.001799;0.455230;0.000838
0.259923;0.000084;-0.000125;-0.000029;-0.000800;-0.000760;0.000408;0.000360;-0.000715;-0.000483;0.000578;0.000334;-0.000017;0.722779;32.379459;-0.164385;5.748343;-1411.557983;-45.458743;0.384876;-0.096958;0.454976;0.001800;0.455151;0.000858
0.260023;0.000090;-0.000120;-0.000028;-0.000795;-0.000765;0.000384;0.000366;-0.000736;-0.000501;0.000578;0.000348;0.000001;0.963104;32.272652;-0.114794;5.790305;-1425.307983;-45.872873;0.379436;-0.094787;0.454996;0.001797;0.455110;0.000872
0.260124;0.000102;-0.000113;-0.000024;-0.000790;-0.000766;0.000369;0.000371;-0.000756;-0.000523;0.000577;0.000358;0.000017;1.119506;32.394718;-0.240679;5.748343;-1429.890991;-45.878861;0.374028;-0.091928;0.454974;0.001793;0.455029;0.000892
0.260224;0.000101;-0.000110;-0.000024;-0.000791;-0.000775;0.000350;0.000386;-0.000770;-0.000530;0.000571;0.000374;0.000040;1.455199;32.486271;-0.416154;5.725455;-1422.786987;-45.889361;0.369573;-0.092525;0.454959;0.001787;0.454957;0.000907
0.260324;0.000092;-0.000109;-0.000021;-0.000796;-0.000778;0.000327;0.000401;-0.000770;-0.000519;0.000575;0.000393;0.000063;1.123321;32.501530;-0.332231;5.714011;-1412.015991;-44.494310;0.363588;-0.099432;0.454956;0.001792;0.454903;0.000952
0.260424;0.000094;-0.000101;-0.000019;-0.000805;-0.000796;0.000298;0.000410;-0.000775;-0.000507;0.000568;0.000399;0.000072;1.443755;32.463379;-0.271196;5.633903;-1409.724976;-45.307306;0.361037;-0.100141;0.454950;0.001789;0.454847;0.000945
0.260524;0.000090;-0.000092;-0.000016;-0.000818;-0.000817;0.000276;0.000416;-0.000774;-0.000492;0.000574;0.000408;0.000067;1.294982;32.558750;-0.374193;5.645347;-1378.787964;-45.857508;0.359408;-0.103251;0.454939;0.001789;0.454786;0.000942
0.260624;0.000096;-0.000080;-0.000018;-0.000828;-0.000834;0.000252;0.000413;-0.000787;-0.000485;0.000570;0.000409;0.000062;1.546751;32.360390;-0.320787;5.641532;-1392.537964;-47.948683;0.359698;-0.099573;0.454965;0.001787;0.454755;0.000911
0.260724;0.000104;-0.000068;-0.000015;-0.000840;-0.000851;0.000240;0.000411;-0.000797;-0.000482;0.000578;0.000416;0.000052;1.470457;32.360390;-0.591630;5.611015;-1376.266968;-48.744691;0.357699;-0.099288;0.454961;0.001784;0.454698;0.000902
0.260824;0.000105;-0.000057;-0.000018;-0.000852;-0.000873;0.000225;0.000415;-0.000810;-0.000482;0.000576;0.000429;0.000045;1.535307;32.482460;-0.450486;5.580497;-1383.599976;-50.528367;0.357956;-0.097500;0.454940;0.001785;0.454620;0.000880
0.260924;0.000119;-0.000043;-0.000012;-0.000855;-0.000879;0.000221;0.000418;-0.000818;-0.000495;0.000582;0.000440;0.000045;1.630674;32.524422;-0.519151;5.519462;-1379.933960;-49.737059;0.352669;-0.097995;0.454927;0.001783;0.454566;0.000901
0.261024;0.000121;-0.000035;-0.000008;-0.000852;-0.000877;0.000217;0.000416;-0.000829;-0.000505;0.000583;0.000456;0.000062;1.893888;32.593079;-0.519151;5.546165;-1374.204956;-48.767211;0.346667;-0.098909;0.454921;0.001780;0.454524;0.000921
0.261124;0.000147;-0.000018;-0.000001;-0.000841;-0.000865;0.000226;0.000391;-0.000838;-0.000530;0.000577;0.000454;0.000068;1.905332;32.558750;-0.603074;5.466057;-1383.599976;-47.889357;0.340090;-0.093817;0.454915;0.001778;0.454484;0.000946
0.261224;0.000155;-0.000012;0.000007;-0.000836;-0.000857;0.000241;0.000346;-0.000849;-0.000538;0.000576;0.000459;0.000088;2.057919;32.928780;-0.713700;5.401207;-1363.662964;-47.561347;0.334021;-0.090820;0.454857;0.001775;0.454387;0.000960
0.261324;0.000156;-0.000006;0.000017;-0.000830;-0.000843;0.000253;0.000292;-0.000854;-0.000549;0.000581;0.000461;0.000109;1.668821;32.669380;-0.721329;5.439354;-1388.182983;-47.267228;0.328113;-0.087614;0.454897;0.001780;0.454388;0.000983
0.261424;0.000162;0;0.000025;-0.000831;-0.000845;0.000276;0.000229;-0.000868;-0.000557;0.000577;0.000457;0.000120;1.977811;32.543491;-0.721329;5.424095;-1377.412964;-48.899596;0.327280;-0.080557;0.454911;0.001776;0.454342;0.000970
0.261524;0.000166;0.000010;0.000036;-0.000837;-0.000848;0.000307;0.000179;-0.000872;-0.000565;0.000582;0.000456;0.000114;1.870999;32.562561;-0.805252;5.408836;-1366.641968;-49.559982;0.326461;-0.076618;0.454907;0.001776;0.454289;0.000979
0.261624;0.000166;0.000017;0.000039;-0.000848;-0.000856;0.000317;0.000150;-0.000879;-0.000569;0.000580;0.000460;0.000111;2.157101;32.646488;-0.892990;5.374504;-1374.662964;-51.089396;0.327889;-0.073550;0.454891;0.001771;0.454214;0.000972
0.261724;0.000164;0.000023;0.000044;-0.000857;-0.000864;0.000332;0.000135;-0.000877;-0.000569;0.000588;0.000472;0.000107;2.061734;32.600712;-0.851028;5.347801;-1438.828979;-50.730210;0.325647;-0.075137;0.454894;0.001773;0.454184;0.000998
0.261824;0.000168;0.000032;0.000046;-0.000862;-0.000871;0.000341;0.000111;-0.000882;-0.000566;0.000590;0.000484;0.000099;2.248653;32.642670;-0.885361;5.343987;-1454.182007;-51.094248;0.324164;-0.074548;0.454888;0.001770;0.454137;0.001007
0.261924;0.000176;0.000039;0.000052;-0.000862;-0.000871;0.000348;0.000096;-0.000883;-0.000566;0.000595;0.000495;0.000110;2.328762;32.654121;-0.934952;5.313469;-1463.578003;-49.550295;0.316751;-0.076660;0.454882;0.001769;0.454120;0.001042
0.262024;0.000175;0.000041;0.000053;-0.000860;-0.000872;0.000337;0.000085;-0.000889;-0.000564;0.000597;0.000510;0.000134;2.366909;32.635040;-0.965469;5.290581;-1404.682983;-48.814154;0.310050;-0.078692;0.454881;0.001768;0.454095;0.001063
0.262124;0.000167;0.000044;0.000052;-0.000861;-0.000871;0.000324;0.000080;-0.000890;-0.000567;0.000597;0.000526;0.000156;2.092251;32.608341;-0.912063;5.302025;-1424.849976;-48.413645;0.305335;-0.080529;0.454887;0.001772;0.454072;0.001082
0.262224;0.000173;0.000048;0.000053;-0.000863;-0.000874;0.000318;0.000079;-0.000897;-0.000575;0.000592;0.000532;0.000180;2.473720;32.642670;-1.003616;5.263878;-1434.015991;-48.098500;0.300443;-0.080482;0.454877;0.001766;0.454032;0.001089
0.262324;0.000185;0.000059;0.000059;-0.000860;-0.000864;0.000318;0.000085;-0.000900;-0.000593;0.000587;0.000533;0.000195;2.340206;32.650299;-1.068466;5.263878;-1418.432983;-46.643314;0.293079;-0.079596;0.454876;0.001767;0.454022;0.001118
0.262424;0.000187;0.000065;0.000062;-0.000865;-0.000871;0.000322;0.000086;-0.000905;-0.000595;0.000585;0.000540;0.000203;2.492793;32.642670;-1.118057;5.233361;-1427.599976;-46.207546;0.289686;-0.080463;0.454873;0.001764;0.453994;0.001128
