#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_current_request (float64)[1]
0.302427;-0.008140;-0.008817;-0.008328;-0.007828;-0.009083;-0.012522;-0.012423;-0.010295;-0.008600;-0.009418;-0.006818;-0.007013;-12.781210;9.930028;11.905280;-8.400330;-4245.377930;0.450023;-0.002714;0.231126
0.302527;-0.008008;-0.008659;-0.008169;-0.007626;-0.008809;-0.012114;-0.012118;-0.009945;-0.008320;-0.009202;-0.006663;-0.006902;-9.058078;8.846657;3.524417;-8.850463;-4139.910156;0.450215;-0.003569;0.254416
0.302627;-0.008064;-0.008769;-0.008322;-0.007845;-0.009118;-0.012387;-0.012421;-0.010112;-0.008492;-0.009220;-0.006747;-0.006997;-11.476590;12.245540;10.242080;-10.326750;-4215.540039;0.450667;-0.003142;0.236927
0.302727;-0.008082;-0.008764;-0.008302;-0.007776;-0.008981;-0.012164;-0.012286;-0.009989;-0.008389;-0.009205;-0.006732;-0.007049;-6.719675;8.907692;1.453042;-5.497353;-4187.419922;0.449919;-0.003991;0.255442
0.302827;-0.008104;-0.008824;-0.008380;-0.007867;-0.009125;-0.012292;-0.012414;-0.010057;-0.008461;-0.009187;-0.006762;-0.007111;-0.608547;5.295184;7.995230;-6.718053;-4222.020020;0.449559;-0.004077;0.248974
0.302927;-0.008166;-0.008895;-0.008438;-0.007955;-0.009207;-0.012442;-0.012594;-0.010180;-0.008564;-0.009215;-0.006826;-0.007184;-10.088040;16.037340;-2.853739;-7.442843;-4264.972168;0.450919;-0.004182;0.241030
0.303027;-0.008077;-0.008836;-0.008355;-0.007810;-0.008991;-0.012114;-0.012237;-0.009867;-0.008299;-0.008995;-0.006704;-0.007155;-3.141499;7.480999;8.845905;-6.107703;-4183.342773;0.450094;-0.003824;0.217403
0.303127;-0.008323;-0.009117;-0.008633;-0.008081;-0.009303;-0.012426;-0.012568;-0.010170;-0.008568;-0.009311;-0.007012;-0.007445;-8.554540;7.461926;6.942377;-3.811262;-4322.714844;0.449916;-0.003450;0.191666
0.303227;-0.008225;-0.008967;-0.008444;-0.007764;-0.008903;-0.011902;-0.012022;-0.009726;-0.008254;-0.009056;-0.006862;-0.007310;-7.986151;13.069520;4.184358;-11.753440;-4190.632813;0.452156;-0.003462;0.176135
0.303327;-0.008418;-0.009229;-0.008726;-0.008132;-0.009381;-0.012443;-0.012559;-0.010207;-0.008576;-0.009313;-0.007075;-0.007506;-4.045580;7.942576;5.324949;-7.091892;-4350.174805;0.450601;-0.003910;0.172528
0.303427;-0.008240;-0.008999;-0.008463;-0.007749;-0.008903;-0.011819;-0.011963;-0.009680;-0.008162;-0.008990;-0.006841;-0.007289;-8.676609;5.520250;6.648646;-6.859196;-4179.708984;0.450737;-0.003298;0.136241
0.303527;-0.008453;-0.009251;-0.008742;-0.008108;-0.009376;-0.012376;-0.012562;-0.010189;-0.008569;-0.009300;-0.007118;-0.007492;-1.413446;3.040704;5.176177;-5.245584;-4349.525879;0.449814;-0.004052;0.140346
0.303627;-0.008174;-0.008931;-0.008409;-0.007719;-0.008947;-0.011791;-0.011967;-0.009599;-0.008070;-0.008865;-0.006740;-0.007200;-3.847216;6.321334;7.350548;-8.137116;-4151.674805;0.450922;-0.003838;0.115127
0.303727;-0.008383;-0.009174;-0.008652;-0.008029;-0.009301;-0.012201;-0.012423;-0.010084;-0.008409;-0.009201;-0.007001;-0.007438;-8.825382;8.777992;9.132007;-13.340350;-4300.287109;0.451661;-0.003283;0.079680
0.303827;-0.008186;-0.008933;-0.008381;-0.007659;-0.008853;-0.011690;-0.011810;-0.009523;-0.008046;-0.008835;-0.006752;-0.007224;-8.009039;9.453192;7.220849;-10.769250;-4131.395020;0.451855;-0.003383;0.055146
0.303927;-0.008330;-0.009142;-0.008601;-0.007954;-0.009249;-0.012178;-0.012236;-0.009889;-0.008360;-0.009032;-0.006938;-0.007403;-2.557852;8.076090;4.710785;-5.596535;-4262.793945;0.450727;-0.004150;0.060645
0.304027;-0.008093;-0.008852;-0.008279;-0.007538;-0.008751;-0.011556;-0.011594;-0.009302;-0.007881;-0.008624;-0.006612;-0.007148;-2.962209;4.719166;4.924407;-7.683169;-4067.888916;0.451016;-0.004066;0.041610
0.304127;-0.008208;-0.009014;-0.008482;-0.007822;-0.009133;-0.012088;-0.012205;-0.009817;-0.008234;-0.008860;-0.006781;-0.007257;-7.513130;18.303261;7.228478;-21.717400;-4206.728027;0.453880;-0.003697;0.015306
0.304227;-0.008159;-0.008947;-0.008404;-0.007732;-0.009016;-0.011938;-0.012105;-0.009737;-0.008126;-0.008769;-0.006712;-0.007189;-11.026460;10.322940;5.698789;-5.272287;-4165.077148;0.450814;-0.003519;0
0.304327;-0.008126;-0.008915;-0.008383;-0.007743;-0.009071;-0.012045;-0.012362;-0.009901;-0.008278;-0.008778;-0.006722;-0.007122;-1.299005;3.567130;7.594688;-4.837412;-4185.179199;0.449439;-0.004071;0.000782
0.304427;-0.008130;-0.008923;-0.008376;-0.007744;-0.009121;-0.012057;-0.012308;-0.009865;-0.008200;-0.008794;-0.006711;-0.007091;-11.865690;14.984490;4.878631;-10.177970;-4179.449219;0.451638;-0.003625;0
0.304528;-0.008112;-0.008927;-0.008348;-0.007667;-0.009007;-0.011808;-0.012094;-0.009761;-0.008140;-0.008775;-0.006738;-0.007108;-2.786733;6.843946;8.704762;-6.981266;-4147.363770;0.450490;-0.003797;0
0.304628;-0.008188;-0.009003;-0.008426;-0.007790;-0.009196;-0.012023;-0.012348;-0.009985;-0.008287;-0.008908;-0.006828;-0.007163;-7.730567;10.559450;7.495506;-13.233540;-4208.615234;0.451532;-0.003568;0
0.304728;-0.008026;-0.008829;-0.008219;-0.007497;-0.008839;-0.011597;-0.011885;-0.009591;-0.007957;-0.008647;-0.006617;-0.007014;-1.276117;5.157855;7.911307;-4.566570;-4075.690918;0.450086;-0.003947;0
0.304828;-0.008243;-0.009103;-0.008529;-0.007888;-0.009328;-0.012215;-0.012501;-0.010153;-0.008414;-0.008980;-0.006895;-0.007267;-6.311504;10.734930;4.722229;-15.232430;-4258.809082;0.451712;-0.003895;0
0.304928;-0.007988;-0.008773;-0.008168;-0.007433;-0.008760;-0.011575;-0.011806;-0.009545;-0.007896;-0.008500;-0.006519;-0.006966;-3.892992;6.657027;4.012697;-1.541523;-4043.974121;0.449856;-0.004094;0
0.305028;-0.008172;-0.009000;-0.008408;-0.007734;-0.009156;-0.012078;-0.012264;-0.009950;-0.008296;-0.008809;-0.006752;-0.007149;-0.722987;4.257589;7.445915;-8.423218;-4191.264160;0.450105;-0.004132;0
0.305128;-0.008171;-0.008981;-0.008358;-0.007680;-0.009031;-0.011876;-0.012041;-0.009827;-0.008140;-0.008751;-0.006708;-0.007123;-8.207403;9.933843;6.972894;-7.870089;-4151.501953;0.451050;-0.003577;0
0.305228;-0.008243;-0.009072;-0.008432;-0.007732;-0.009084;-0.011887;-0.012057;-0.009803;-0.008212;-0.008824;-0.006819;-0.007200;-0.013456;4.734425;3.512973;-1.728443;-4179.400879;0.449796;-0.004357;0
0.305328;-0.008309;-0.009110;-0.008437;-0.007725;-0.009039;-0.011806;-0.012005;-0.009813;-0.008187;-0.008873;-0.006870;-0.007236;-3.343677;7.439037;4.417054;-6.298438;-4181.882813;0.450891;-0.003910;0
0.305428;-0.008234;-0.009006;-0.008285;-0.007497;-0.008755;-0.011476;-0.011714;-0.009497;-0.008069;-0.008722;-0.006812;-0.007140;-5.922406;8.942024;8.830647;-12.493490;-4096.961914;0.452141;-0.003119;0
0.305528;-0.008414;-0.009217;-0.008473;-0.007723;-0.008989;-0.011736;-0.011972;-0.009796;-0.008266;-0.008991;-0.007032;-0.007334;-8.375249;12.318020;2.017616;-7.534396;-4202.102051;0.451940;-0.003390;0.006085
0.305628;-0.008195;-0.008973;-0.008196;-0.007393;-0.008618;-0.011293;-0.011505;-0.009361;-0.007963;-0.008637;-0.006778;-0.007102;-0.146970;5.314257;6.038296;-9.136564;-4049.391113;0.451474;-0.003644;0.028951
0.305728;-0.008355;-0.009194;-0.008438;-0.007711;-0.009018;-0.011774;-0.011975;-0.009760;-0.008308;-0.008866;-0.006988;-0.007306;-4.671188;8.884804;9.456255;-16.048780;-4189.816895;0.452478;-0.003190;0.031833
0.305828;-0.008159;-0.008954;-0.008177;-0.007388;-0.008615;-0.011249;-0.011457;-0.009327;-0.007960;-0.008519;-0.006728;-0.007098;-5.849926;12.756710;2.772924;-13.431900;-4033.562012;0.452974;-0.003500;0.058644
0.305928;-0.008292;-0.009135;-0.008371;-0.007637;-0.008918;-0.011584;-0.011863;-0.009793;-0.008239;-0.008784;-0.006905;-0.007286;-1.009089;5.043414;11.180490;-17.498360;-4154.916992;0.452174;-0.003223;0.068572
0.306028;-0.008247;-0.009075;-0.008297;-0.007577;-0.008854;-0.011608;-0.011945;-0.009819;-0.008241;-0.008762;-0.006859;-0.007249;-5.682080;7.278821;5.813230;-7.168186;-4142.849121;0.450927;-0.003233;0.087574
0.306128;-0.008134;-0.008979;-0.008244;-0.007540;-0.008868;-0.011597;-0.011906;-0.009673;-0.008133;-0.008539;-0.006745;-0.007096;-4.736038;7.938762;9.772874;-14.477130;-4101.560059;0.451822;-0.003306;0.108595
0.306228;-0.008383;-0.009280;-0.008545;-0.007923;-0.009329;-0.012090;-0.012509;-0.010299;-0.008516;-0.009022;-0.007064;-0.007390;-11.896200;8.804695;9.715654;-7.610690;-4289.729004;0.450743;-0.002758;0.110856
0.306328;-0.008207;-0.009029;-0.008231;-0.007467;-0.008711;-0.011313;-0.011770;-0.009555;-0.008039;-0.008627;-0.006838;-0.007168;-2.428153;4.536061;6.660090;-6.119147;-4084.889893;0.450759;-0.003379;0.147735
0.306428;-0.008446;-0.009300;-0.008474;-0.007724;-0.008993;-0.011619;-0.012102;-0.009904;-0.008429;-0.008976;-0.007164;-0.007425;-6.982889;4.669575;7.560356;-8.640656;-4224.018066;0.451067;-0.002737;0.145966
0.306528;-0.008311;-0.009128;-0.008258;-0.007467;-0.008645;-0.011195;-0.011722;-0.009630;-0.008080;-0.008765;-0.006940;-0.007283;-1.848320;5.035785;7.785422;-4.673381;-4102.312012;0.450895;-0.003009;0.170644
0.306628;-0.008389;-0.009239;-0.008381;-0.007607;-0.008804;-0.011407;-0.011854;-0.009711;-0.008324;-0.008773;-0.007069;-0.007371;-7.345284;9.964360;3.539676;-12.112020;-4160.265137;0.452399;-0.002911;0.182938
0.306728;-0.008593;-0.009492;-0.008657;-0.007974;-0.009254;-0.011980;-0.012403;-0.010214;-0.008657;-0.009093;-0.007303;-0.007610;-0.455959;8.232492;0.835063;-6.367102;-4324.110840;0.451095;-0.003824;0.224065
0.306828;-0.008366;-0.009247;-0.008376;-0.007598;-0.008749;-0.011317;-0.011656;-0.009601;-0.008145;-0.008711;-0.007014;-0.007393;-4.598709;9.800328;6.530390;-11.761070;-4131.143066;0.452632;-0.003007;0.211558
0.306928;-0.008533;-0.009451;-0.008614;-0.007910;-0.009129;-0.011800;-0.012083;-0.009919;-0.008477;-0.008875;-0.007232;-0.007580;-2.451041;8.797066;-6.630279;-3.528975;-4263.625000;0.451204;-0.004311;0.260766
0.307028;-0.008436;-0.009314;-0.008421;-0.007637;-0.008729;-0.011260;-0.011534;-0.009469;-0.008111;-0.008668;-0.007092;-0.007481;-4.835220;6.588362;6.560908;-5.054850;-4133.691895;0.451757;-0.002941;0.227698
0.307128;-0.008560;-0.009491;-0.008602;-0.007880;-0.009023;-0.011534;-0.011755;-0.009619;-0.008339;-0.008786;-0.007290;-0.007592;-3.931139;9.186164;-5.176883;-4.928965;-4225.194824;0.452042;-0.004010;0.265574
0.307228;-0.008391;-0.009297;-0.008363;-0.007557;-0.008602;-0.011028;-0.011336;-0.009303;-0.007955;-0.008596;-0.007042;-0.007437;-1.035792;2.262508;8.826832;-2.296831;-4087.991943;0.451167;-0.003018;0.239353
0.307328;-0.008448;-0.009371;-0.008452;-0.007671;-0.008805;-0.011251;-0.011530;-0.009450;-0.008164;-0.008651;-0.007162;-0.007470;-2.512076;4.196554;6.309139;-10.292410;-4146.246094;0.452197;-0.003137;0.244103
0.307428;-0.008690;-0.009666;-0.008766;-0.008086;-0.009291;-0.011829;-0.012165;-0.010112;-0.008564;-0.009120;-0.007444;-0.007755;-5.560010;6.454848;3.799075;-7.473361;-4339.474121;0.451663;-0.003193;0.244611
0.307528;-0.008471;-0.009384;-0.008437;-0.007623;-0.008689;-0.011072;-0.011405;-0.009457;-0.008094;-0.008680;-0.007190;-0.007495;0.848663;1.507200;3.944033;4.020290;-4129.500000;0.450231;-0.003352;0.245852
0.307628;-0.008717;-0.009679;-0.008720;-0.007952;-0.009083;-0.011527;-0.011823;-0.009880;-0.008506;-0.009044;-0.007516;-0.007797;-8.840641;7.637401;9.524920;-11.597040;-4292.951172;0.452830;-0.002147;0.203888
0.307728;-0.008443;-0.009330;-0.008335;-0.007469;-0.008483;-0.010814;-0.011064;-0.009134;-0.007966;-0.008495;-0.007159;-0.007469;-9.187778;14.145260;1.639962;-11.719110;-4059.179932;0.454300;-0.002586;0.209012
0.307828;-0.008531;-0.009480;-0.008527;-0.007750;-0.008895;-0.011340;-0.011610;-0.009556;-0.008291;-0.008716;-0.007286;-0.007610;-9.485323;10.147460;6.633387;-9.533292;-4188.583984;0.452920;-0.002463;0.195246
0.307928;-0.008335;-0.009248;-0.008269;-0.007459;-0.008513;-0.010891;-0.011201;-0.009221;-0.007984;-0.008434;-0.007059;-0.007417;-7.631385;9.411231;3.348942;-7.683169;-4051.074951;0.452804;-0.002710;0.190652
0.308028;-0.008484;-0.009402;-0.008398;-0.007560;-0.008580;-0.010949;-0.011320;-0.009398;-0.008174;-0.008647;-0.007276;-0.007567;-5.529493;9.315864;7.041558;-7.961641;-4119.399902;0.452904;-0.002294;0.164420
0.308128;-0.008819;-0.009823;-0.008775;-0.008000;-0.009024;-0.011350;-0.011791;-0.009877;-0.008533;-0.009130;-0.007667;-0.007974;0.909698;-4.245348;6.026852;5.775046;-4315.555176;0.449504;-0.002818;0.164900
0.308228;-0.008282;-0.009113;-0.007957;-0.006932;-0.007657;-0.009708;-0.010122;-0.008385;-0.007451;-0.008147;-0.006995;-0.007347;-3.744220;2.079403;0.232343;-1.167684;-3830.996094;0.451575;-0.002167;0.128884
0.308328;-0.008363;-0.009242;-0.008085;-0.007074;-0.007840;-0.009875;-0.010243;-0.008508;-0.007621;-0.008269;-0.007183;-0.007418;-2.229789;3.948599;10.066610;-15.053140;-3894.636963;0.454144;-0.001498;0.091284
0.308428;-0.008600;-0.009534;-0.008439;-0.007542;-0.008476;-0.010625;-0.010956;-0.009103;-0.008131;-0.008619;-0.007482;-0.007649;-3.694628;6.542586;3.520603;-12.333270;-4102.440918;0.453972;-0.002331;0.098044
0.308528;-0.008639;-0.009634;-0.008599;-0.007833;-0.008919;-0.011208;-0.011545;-0.009670;-0.008349;-0.008839;-0.007495;-0.007720;-14.856400;17.090191;-1.442305;-12.737630;-4223.954102;0.454517;-0.002373;0.080608
0.308628;-0.008767;-0.009760;-0.008706;-0.007915;-0.008962;-0.011265;-0.011570;-0.009679;-0.008433;-0.008938;-0.007635;-0.007866;1.104247;-1.678064;4.008883;3.146727;-4265.196777;0.450332;-0.003043;0.072492
0.308728;-0.008640;-0.009601;-0.008520;-0.007702;-0.008719;-0.010945;-0.011143;-0.009300;-0.008215;-0.008575;-0.007509;-0.007695;-3.831957;4.154592;1.517892;-2.483751;-4152.944824;0.452121;-0.002812;0.047048
0.308828;-0.008784;-0.009820;-0.008787;-0.008090;-0.009209;-0.011564;-0.011831;-0.009854;-0.008581;-0.008952;-0.007670;-0.007906;0.036135;7.038496;-1.293532;-1.396565;-4322.416992;0.451707;-0.003634;0.045140
0.308928;-0.008685;-0.009660;-0.008536;-0.007695;-0.008652;-0.010767;-0.010965;-0.009214;-0.008193;-0.008647;-0.007564;-0.007794;-2.340415;3.422172;3.043767;2.933105;-4147.123047;0.451725;-0.002612;0
0.309028;-0.008902;-0.009914;-0.008772;-0.007969;-0.008969;-0.011110;-0.011328;-0.009601;-0.008496;-0.009024;-0.007848;-0.008069;-5.434126;5.333331;-5.100590;-1.892474;-4287.792969;0.452452;-0.002908;0
0.309128;-0.008653;-0.009578;-0.008425;-0.007553;-0.008467;-0.010499;-0.010702;-0.009006;-0.008066;-0.008552;-0.007522;-0.007747;-2.336600;2.502833;0.262860;-1.800922;-4087.084961;0.452541;-0.002612;0
0.309228;-0.008739;-0.009716;-0.008588;-0.007755;-0.008738;-0.010819;-0.011072;-0.009332;-0.008266;-0.008777;-0.007667;-0.007886;0.253572;1.850521;0.281933;-0.225456;-4186.021973;0.451911;-0.002913;0
0.309328;-0.008828;-0.009792;-0.008616;-0.007754;-0.008677;-0.010720;-0.010991;-0.009301;-0.008273;-0.008885;-0.007768;-0.007996;-5.563825;1.186766;-5.508761;5.557609;-4197.269043;0.451383;-0.002677;0
0.309428;-0.008764;-0.009750;-0.008584;-0.007715;-0.008647;-0.010608;-0.010903;-0.009252;-0.008234;-0.008777;-0.007753;-0.007942;-2.691366;9.750738;6.492244;-17.673830;-4171.516113;0.455454;-0.001965;0
0.309528;-0.008930;-0.009933;-0.008799;-0.008048;-0.009092;-0.011158;-0.011531;-0.009778;-0.008635;-0.009018;-0.007948;-0.008107;-0.780208;11.398680;-1.175277;-9.487515;-4324.473145;0.453963;-0.002886;0
0.309628;-0.008739;-0.009670;-0.008458;-0.007593;-0.008521;-0.010465;-0.010820;-0.009224;-0.008247;-0.008681;-0.007735;-0.007884;0.783814;1.217283;-2.991068;-6.332769;-4134.471191;0.452887;-0.002695;0
0.309728;-0.008921;-0.009900;-0.008702;-0.007884;-0.008842;-0.010743;-0.011086;-0.009539;-0.008542;-0.008893;-0.008014;-0.008112;-10.667880;8.060831;-1.488081;-0.320823;-4256.556152;0.452915;-0.001712;0
0.309828;-0.008869;-0.009824;-0.008539;-0.007681;-0.008530;-0.010367;-0.010705;-0.009227;-0.008307;-0.008822;-0.007902;-0.008098;6.032823;-2.624106;-1.900067;7.800645;-4168.682129;0.451059;-0.002733;0
0.309928;-0.008883;-0.009833;-0.008592;-0.007780;-0.008688;-0.010507;-0.010779;-0.009299;-0.008398;-0.008736;-0.007939;-0.008060;-4.934402;12.173060;-2.228130;-12.119650;-4193.017090;0.455303;-0.002121;0
0.310028;-0.008760;-0.009694;-0.008470;-0.007674;-0.008577;-0.010431;-0.010748;-0.009225;-0.008210;-0.008646;-0.007747;-0.007953;-0.349148;12.531640;-8.953424;-5.840675;-4138.666016;0.454453;-0.003114;0
0.310128;-0.008734;-0.009703;-0.008446;-0.007649;-0.008541;-0.010281;-0.010534;-0.009057;-0.008156;-0.008499;-0.007746;-0.007938;-8.653722;3.601463;7.312401;-5.379098;-4108.907227;0.453564;-0.001268;0
0.310228;-0.009000;-0.009978;-0.008757;-0.008036;-0.009029;-0.010867;-0.011163;-0.009582;-0.008595;-0.008882;-0.008051;-0.008198;-8.401952;10.265720;-3.666267;-6.817235;-4295.574219;0.454088;-0.002252;0
0.310328;-0.008928;-0.009833;-0.008545;-0.007686;-0.008510;-0.010130;-0.010381;-0.009009;-0.008195;-0.008606;-0.007951;-0.008080;-5.163283;10.452640;-3.353463;-2.766037;-4135.158203;0.454620;-0.001987;0
0.310428;-0.009085;-0.010031;-0.008755;-0.007961;-0.008837;-0.010509;-0.010735;-0.009336;-0.008473;-0.008860;-0.008139;-0.008286;-5.167098;9.258643;-1.228683;-6.481543;-4256.296875;0.454687;-0.001956;0
0.310528;-0.008881;-0.009766;-0.008457;-0.007590;-0.008376;-0.009910;-0.010107;-0.008853;-0.008069;-0.008479;-0.007917;-0.008054;-3.484821;-1.506403;12.816990;-3.399276;-4081.538086;0.453507;-0.000764;0
0.310628;-0.008998;-0.009910;-0.008619;-0.007798;-0.008616;-0.010185;-0.010376;-0.009125;-0.008294;-0.008684;-0.008074;-0.008199;-9.996491;10.193240;-0.313158;-4.974741;-4173.777832;0.454953;-0.001316;0
0.310728;-0.008965;-0.009865;-0.008527;-0.007695;-0.008450;-0.009968;-0.010156;-0.008935;-0.008123;-0.008629;-0.007996;-0.008211;6.372330;-3.097127;0.682476;3.974514;-4121.779785;0.452492;-0.002367;0.042917
0.310828;-0.009046;-0.009946;-0.008587;-0.007751;-0.008481;-0.009950;-0.010093;-0.008914;-0.008169;-0.008653;-0.008122;-0.008323;2.622493;0.763336;8.372884;-7.160557;-4143.672852;0.454637;-0.001393;0.032377
0.310928;-0.008976;-0.009875;-0.008505;-0.007707;-0.008427;-0.009925;-0.010090;-0.008944;-0.008148;-0.008656;-0.008029;-0.008288;1.077545;0.423829;-6.103852;1.685702;-4123.759766;0.453338;-0.002351;0.089321
0.311028;-0.008921;-0.009820;-0.008413;-0.007603;-0.008255;-0.009663;-0.009822;-0.008750;-0.007997;-0.008521;-0.008002;-0.008263;-6.975259;8.087534;-2.289165;-0.122460;-4066.444092;0.454912;-0.001299;0.085333
0.311128;-0.009193;-0.010080;-0.008733;-0.008003;-0.008755;-0.010228;-0.010412;-0.009305;-0.008491;-0.008814;-0.008359;-0.008488;-4.453751;8.129496;1.079203;-4.780192;-4253.145996;0.454908;-0.001351;0.104385
0.311228;-0.008979;-0.009825;-0.008433;-0.007661;-0.008308;-0.009664;-0.009896;-0.008878;-0.008124;-0.008469;-0.008114;-0.008280;-1.817803;5.592729;0.583294;-3.502272;-4090.731934;0.454892;-0.001317;0.119886
0.311328;-0.009111;-0.010036;-0.008608;-0.007878;-0.008562;-0.009974;-0.010243;-0.009194;-0.008365;-0.008739;-0.008293;-0.008504;8.718362;-1.426295;-0.801438;-4.391094;-4201.467773;0.453866;-0.002252;0.163172
0.311428;-0.009086;-0.009905;-0.008460;-0.007669;-0.008254;-0.009568;-0.009797;-0.008814;-0.008115;-0.008509;-0.008202;-0.008412;-3.301716;6.969831;-5.405765;-0.568778;-4099.048828;0.455066;-0.001451;0.152863
0.311528;-0.008947;-0.009883;-0.008469;-0.007790;-0.008485;-0.009876;-0.010039;-0.008975;-0.008216;-0.008463;-0.008072;-0.008329;5.540728;-5.385940;6.530390;-5.100626;-4124.209961;0.453492;-0.001714;0.172769
0.311628;-0.009357;-0.010245;-0.008828;-0.008164;-0.008870;-0.010270;-0.010402;-0.009430;-0.008640;-0.008910;-0.008555;-0.008708;-1.058680;9.910954;-10.193200;-1.972583;-4313.092773;0.454999;-0.002287;0.204349
0.311728;-0.009130;-0.009992;-0.008448;-0.007708;-0.008268;-0.009530;-0.009601;-0.008774;-0.008124;-0.008580;-0.008234;-0.008551;-3.851031;0.259797;7.808311;-3.017807;-4104.470215;0.454875;-0.000356;0.155955
0.311828;-0.009403;-0.010234;-0.008737;-0.008060;-0.008682;-0.009988;-0.010008;-0.009210;-0.008558;-0.008872;-0.008601;-0.008785;0.745667;-1.063899;-4.162177;2.193055;-4267.076172;0.453682;-0.001607;0.197040
0.311928;-0.009145;-0.009942;-0.008373;-0.007594;-0.008062;-0.009205;-0.009219;-0.008537;-0.007982;-0.008410;-0.008267;-0.008584;-9.370882;-0.514584;9.452440;4.493311;-4044.961914;0.454438;0.000525;0.134240
0.312028;-0.009264;-0.010058;-0.008606;-0.007959;-0.008551;-0.009769;-0.009758;-0.009006;-0.008325;-0.008539;-0.008411;-0.008636;-7.841193;8.636849;5.302062;-8.579620;-4180.910156;0.456462;-0.000379;0.160177
0.312128;-0.009204;-0.009934;-0.008454;-0.007741;-0.008283;-0.009496;-0.009523;-0.008868;-0.008125;-0.008431;-0.008343;-0.008564;-8.874973;5.070117;0.022535;3.722745;-4107.137207;0.454678;-0.000411;0.157623
0.312228;-0.009207;-0.010021;-0.008499;-0.007827;-0.008392;-0.009566;-0.009545;-0.008876;-0.008127;-0.008476;-0.008296;-0.008657;-7.745826;5.985642;-2.067914;6.187032;-4127.775879;0.454561;-0.000852;0.165032
0.312328;-0.009158;-0.009904;-0.008336;-0.007602;-0.008071;-0.009169;-0.009169;-0.008576;-0.007913;-0.008324;-0.008222;-0.008602;-3.282642;6.702803;1.773476;-10.700590;-4035.002930;0.457342;-0.000543;0.147745
0.312428;-0.009216;-0.009953;-0.008395;-0.007658;-0.008137;-0.009228;-0.009213;-0.008663;-0.008044;-0.008350;-0.008361;-0.008617;-2.714254;-0.125486;5.538572;-2.251055;-4065.763916;0.455339;-0.000191;0.127076
0.312528;-0.009504;-0.010288;-0.008715;-0.008057;-0.008611;-0.009766;-0.009767;-0.009190;-0.008531;-0.008792;-0.008753;-0.008957;2.771266;-5.618635;-0.725144;-0.881582;-4262.083008;0.453976;-0.001124;0.143057
0.312628;-0.009261;-0.009950;-0.008293;-0.007532;-0.007931;-0.008937;-0.008970;-0.008529;-0.007983;-0.008403;-0.008435;-0.008745;-7.757270;-4.443712;6.251918;10.795170;-4032.912109;0.453602;0.000742;0.058122
0.312728;-0.009427;-0.010141;-0.008544;-0.007915;-0.008435;-0.009538;-0.009567;-0.009028;-0.008432;-0.008598;-0.008664;-0.008891;-10.526730;-0.861721;1.353860;3.181059;-4193.467773;0.454215;0.000222;0.057219
0.312828;-0.009315;-0.009997;-0.008364;-0.007691;-0.008118;-0.009110;-0.009196;-0.008707;-0.008105;-0.008397;-0.008520;-0.008822;-6.734934;5.417253;-3.986701;7.316180;-4085.000000;0.455027;-0.000238;0.053502
0.312928;-0.009271;-0.010053;-0.008434;-0.007884;-0.008387;-0.009407;-0.009506;-0.008915;-0.008262;-0.008424;-0.008465;-0.008861;-4.411790;1.678860;-0.202532;-2.231981;-4141.800781;0.455277;-0.000553;0.044703
0.313028;-0.009597;-0.010369;-0.008688;-0.008124;-0.008591;-0.009606;-0.009786;-0.009272;-0.008595;-0.008809;-0.008890;-0.009228;4.773976;-5.702559;-2.895701;5.378319;-4286.474121;0.453401;-0.001090;0.042123
0.313128;-0.009267;-0.010011;-0.008321;-0.007695;-0.008095;-0.009014;-0.009183;-0.008711;-0.008112;-0.008279;-0.008480;-0.008868;5.105854;-8.216437;-0.481004;9.692730;-4073.327881;0.453030;-0.000811;0.014898
0.313228;-0.009514;-0.010290;-0.008619;-0.008039;-0.008513;-0.009503;-0.009677;-0.009177;-0.008490;-0.008664;-0.008730;-0.009160;-2.763845;1.751340;-4.257544;1.540744;-4240.742188;0.454889;-0.000687;0
0.313328;-0.009399;-0.010059;-0.008316;-0.007617;-0.007965;-0.008807;-0.008952;-0.008619;-0.008050;-0.008331;-0.008607;-0.008988;3.244287;-1.674249;0.213269;7.922715;-4063.937988;0.454621;-0.000217;0
0.313428;-0.009559;-0.010245;-0.008528;-0.007891;-0.008312;-0.009209;-0.009297;-0.008973;-0.008349;-0.008538;-0.008809;-0.009131;-7.890784;-1.063899;0.613811;8.304184;-4184.507813;0.454232;0.000434;0
0.313528;-0.009520;-0.010122;-0.008342;-0.007596;-0.007908;-0.008694;-0.008723;-0.008514;-0.007979;-0.008301;-0.008701;-0.009085;-14.020990;-3.821918;0.270490;13.770630;-4058.312988;0.454121;0.001271;0
0.313628;-0.009585;-0.010228;-0.008450;-0.007747;-0.008078;-0.008891;-0.008875;-0.008660;-0.008137;-0.008396;-0.008809;-0.009175;-0.696285;-16.227280;2.441046;12.137940;-4117.865234;0.452588;0.000334;0
