#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1];outputEpR (float64)[1];outputEpZ (float64)[1]
0.077316;-0.001025;-0.001810;-0.000652;0.000095;0.000651;0.000857;0.000740;0.000534;0.000820;0.000512;0.000108;-0.000113;11.579380;32.890629;-26.123329;19.576580;4.488101;27.979332;-0.181222;0.430330;76.570244;241.216255
0.077416;-0.000996;-0.001824;-0.000631;0.000068;0.000675;0.000874;0.000700;0.000524;0.000826;0.000495;0.000130;-0.000129;10.335790;33.119511;-24.853041;18.085039;4.554499;27.773707;-0.181338;0.429414;85.172358;226.132982
0.077516;-0.000994;-0.001833;-0.000626;0.000064;0.000695;0.000885;0.000661;0.000514;0.000825;0.000484;0.000122;-0.000137;9.118904;32.795261;-21.316820;16.986410;2.289747;25.689741;-0.233178;0.457446;89.044256;197.614346
0.077616;-0.001022;-0.001830;-0.000647;0.000102;0.000703;0.000882;0.000641;0.000515;0.000809;0.000479;0.000067;-0.000124;9.103645;32.947849;-19.447630;15.658900;-1.706963;22.435028;-0.342182;0.511027;96.444745;186.307652
0.077716;-0.001064;-0.001833;-0.000674;0.000138;0.000702;0.000868;0.000640;0.000526;0.000797;0.000480;0.000029;-0.000107;9.256233;32.924961;-18.692320;14.274170;-5.615187;19.542264;-0.472362;0.583750;103.253956;182.691319
0.077816;-0.001093;-0.001834;-0.000704;0.000174;0.000685;0.000843;0.000653;0.000541;0.000791;0.000478;-0.000008;-0.000094;8.439890;33.073730;-17.269440;12.919950;-9.252251;16.853687;-0.631719;0.677958;110.768905;169.255978
0.077916;-0.001121;-0.001833;-0.000732;0.000210;0.000669;0.000828;0.000666;0.000562;0.000789;0.000482;-0.000041;-0.000082;7.902020;33.104252;-15.514680;12.076910;-11.435620;15.497563;-0.740552;0.740705;115.136709;155.500199
0.078016;-0.001138;-0.001841;-0.000748;0.000220;0.000659;0.000819;0.000665;0.000578;0.000799;0.000485;-0.000043;-0.000082;7.417554;32.802891;-12.810070;11.443670;-12.818530;14.555058;-0.825048;0.800122;116.796103;136.365744
0.078116;-0.001114;-0.001860;-0.000738;0.000187;0.000659;0.000816;0.000650;0.000586;0.000819;0.000474;-0.000001;-0.000095;6.738540;32.673191;-11.558850;10.165750;-12.168780;14.912574;-0.783952;0.797373;122.537208;124.784343
0.078216;-0.001091;-0.001877;-0.000724;0.000155;0.000666;0.000822;0.000629;0.000596;0.000840;0.000465;0.000036;-0.000106;6.288407;32.688450;-10.979020;9.288373;-10.641420;16.013398;-0.690733;0.754804;127.000384;118.604562
0.078317;-0.001066;-0.001894;-0.000710;0.000121;0.000672;0.000819;0.000606;0.000599;0.000861;0.000448;0.000067;-0.000115;5.803942;32.566380;-8.617731;8.689467;-10.182480;15.901648;-0.688252;0.769420;129.384561;101.530040
0.078417;-0.001036;-0.001906;-0.000691;0.000090;0.000685;0.000817;0.000590;0.000602;0.000875;0.000431;0.000094;-0.000125;5.487322;32.406158;-7.591580;8.136337;-8.945955;16.613874;-0.629852;0.739996;131.349106;93.473411
0.078517;-0.001041;-0.001915;-0.000688;0.000082;0.000704;0.000813;0.000582;0.000612;0.000887;0.000425;0.000103;-0.000128;4.972340;32.245941;-6.462433;7.823533;-8.672738;16.912258;-0.614641;0.730323;132.112041;83.608638
0.078617;-0.001060;-0.001907;-0.000709;0.000119;0.000708;0.000801;0.000587;0.000624;0.000883;0.000421;0.000053;-0.000117;4.819752;32.242130;-6.382324;7.323809;-10.296780;15.723950;-0.709337;0.774432;134.591606;82.212459
0.078717;-0.001078;-0.001898;-0.000729;0.000159;0.000713;0.000800;0.000588;0.000633;0.000878;0.000425;0.000008;-0.000111;4.537466;32.158211;-5.031925;6.980487;-11.484540;15.090011;-0.772929;0.795434;135.888619;72.416348
0.078817;-0.001104;-0.001893;-0.000754;0.000197;0.000709;0.000796;0.000584;0.000640;0.000874;0.000422;-0.000030;-0.000094;4.545095;32.104801;-4.978519;6.789753;-13.682640;13.474938;-0.932853;0.882371;136.575241;72.141684
0.078917;-0.001123;-0.001884;-0.000775;0.000238;0.000707;0.000803;0.000572;0.000646;0.000865;0.000426;-0.000073;-0.000087;4.266623;32.078098;-4.341467;6.557057;-15.399200;12.192556;-1.093503;0.959302;137.605207;66.648540
0.079017;-0.001130;-0.001884;-0.000780;0.000255;0.000713;0.000818;0.000549;0.000647;0.000864;0.000429;-0.000086;-0.000089;4.228476;32.081909;-4.326208;6.423543;-15.711230;11.933476;-1.133449;0.970613;138.291831;66.328105
0.079117;-0.001094;-0.001893;-0.000758;0.000228;0.000728;0.000842;0.000522;0.000638;0.000869;0.000416;-0.000058;-0.000102;4.182700;32.066650;-4.074439;6.244253;-13.994870;13.119966;-0.977100;0.877448;139.111986;64.542835
0.079217;-0.001070;-0.001906;-0.000737;0.000199;0.000740;0.000858;0.000509;0.000639;0.000873;0.000404;-0.000026;-0.000111;4.110220;32.062840;-4.028663;6.110739;-12.151840;14.486357;-0.835429;0.796679;139.760501;63.833299
0.079317;-0.001050;-0.001919;-0.000716;0.000169;0.000751;0.000863;0.000502;0.000645;0.000892;0.000394;0.000008;-0.000117;4.091147;32.017059;-3.727302;6.171774;-9.798918;16.421038;-0.676846;0.711278;139.226427;61.910694
0.079417;-0.001028;-0.001936;-0.000700;0.000137;0.000757;0.000845;0.000511;0.000656;0.000911;0.000379;0.000046;-0.000120;4.091147;32.036140;-3.567086;5.996298;-8.173161;17.771435;-0.583293;0.670085;140.199213;60.949398
0.079517;-0.001030;-0.001947;-0.000701;0.000128;0.000761;0.000816;0.000528;0.000672;0.000926;0.000371;0.000063;-0.000112;4.030112;32.039951;-3.555641;5.973410;-7.526984;18.536339;-0.539420;0.653898;140.332706;60.514516
0.079617;-0.001055;-0.001942;-0.000729;0.000163;0.000752;0.000777;0.000551;0.000691;0.000932;0.000368;0.000025;-0.000097;4.018668;32.020882;-3.406869;5.923819;-9.704394;16.958819;-0.641907;0.717359;140.485313;59.553223
0.079717;-0.001079;-0.001937;-0.000756;0.000198;0.000745;0.000749;0.000571;0.000711;0.000934;0.000372;-0.000012;-0.000083;3.950004;32.039951;-3.460274;5.847525;-11.432270;16.026104;-0.717343;0.761262;140.962131;59.461668
0.079817;-0.001108;-0.001933;-0.000784;0.000234;0.000741;0.000733;0.000582;0.000729;0.000936;0.000375;-0.000046;-0.000069;3.938560;32.020882;-3.197061;5.874228;-13.058280;15.211341;-0.794200;0.803064;140.733268;57.813726
0.079917;-0.001129;-0.001928;-0.000811;0.000271;0.000732;0.000729;0.000588;0.000746;0.000935;0.000376;-0.000091;-0.000057;3.908042;32.020882;-2.960550;5.809379;-14.958520;14.066809;-0.912199;0.864500;141.057513;56.211552
0.080017;-0.001133;-0.001930;-0.000819;0.000285;0.000729;0.000742;0.000582;0.000760;0.000937;0.000376;-0.000109;-0.000052;3.911857;32.017059;-2.975809;5.755973;-15.057070;14.319605;-0.896714;0.847386;141.305432;56.325996
0.080117;-0.001112;-0.001944;-0.000800;0.000253;0.000732;0.000759;0.000566;0.000766;0.000958;0.000369;-0.000074;-0.000068;3.877525;31.997990;-3.132211;5.824637;-13.430870;15.731096;-0.770527;0.781728;140.866764;57.058416
0.080217;-0.001083;-0.001957;-0.000780;0.000222;0.000737;0.000769;0.000548;0.000770;0.000967;0.000354;-0.000045;-0.000076;3.866081;32.017059;-2.910959;5.698752;-12.061170;16.600799;-0.697253;0.744238;141.591537;55.662240
0.080317;-0.001053;-0.001966;-0.000756;0.000194;0.000754;0.000780;0.000526;0.000773;0.000976;0.000346;-0.000014;-0.000087;3.820304;32.009430;-2.617229;5.611015;-9.649842;18.424535;-0.574482;0.671844;141.992075;53.625197
0.080417;-0.001025;-0.001978;-0.000736;0.000164;0.000769;0.000779;0.000506;0.000769;0.000993;0.000334;0.000021;-0.000096;3.816490;32.013248;-2.567637;5.542350;-8.081861;19.461547;-0.509277;0.639792;142.354493;53.304761
0.080517;-0.001009;-0.001980;-0.000729;0.000159;0.000788;0.000782;0.000488;0.000772;0.000994;0.000328;0.000027;-0.000104;3.831748;32.017059;-2.811778;5.538536;-7.296544;20.056406;-0.478448;0.616411;142.392616;54.861156
0.080617;-0.001044;-0.001974;-0.000750;0.000199;0.000807;0.000785;0.000474;0.000787;0.000988;0.000338;-0.000007;-0.000089;3.835563;31.380011;-2.704966;5.656791;-7.845337;20.017406;-0.491886;0.610658;138.616097;54.243174
0.080717;-0.001065;-0.001966;-0.000772;0.000240;0.000819;0.000788;0.000463;0.000791;0.000980;0.000336;-0.000053;-0.000081;3.850822;31.925510;-2.663005;5.683494;-9.729528;18.707359;-0.570000;0.640378;141.210082;54.082963
0.080817;-0.001091;-0.001960;-0.000793;0.000280;0.000828;0.000794;0.000456;0.000797;0.000970;0.000336;-0.000098;-0.000067;3.751640;31.994181;-2.476085;5.591941;-11.523660;17.595313;-0.648007;0.668715;142.011199;52.366350
0.080917;-0.001121;-0.001953;-0.000814;0.000319;0.000832;0.000799;0.000451;0.000808;0.000961;0.000339;-0.000142;-0.000050;3.778343;32.005619;-2.514232;5.534721;-13.004030;16.739773;-0.718691;0.692784;142.354491;52.755449
0.081017;-0.001131;-0.001958;-0.000822;0.000333;0.000824;0.000794;0.000458;0.000817;0.000961;0.000328;-0.000162;-0.000037;3.747825;32.001801;-2.479900;5.504203;-14.270210;15.779739;-0.796406;0.733850;142.487988;52.366349
0.081117;-0.001112;-0.001979;-0.000807;0.000300;0.000817;0.000785;0.000469;0.000827;0.000978;0.000315;-0.000122;-0.000039;3.736381;32.005619;-2.434124;5.519462;-13.071480;16.793662;-0.713526;0.705986;142.430785;52.023030
0.081217;-0.001098;-0.001998;-0.000791;0.000266;0.000814;0.000771;0.000482;0.000837;0.001009;0.000308;-0.000076;-0.000051;3.774528;30.594191;-2.258648;5.591941;-11.171520;18.400752;-0.606757;0.663150;135.011249;51.199056
0.081317;-0.001069;-0.002014;-0.000777;0.000233;0.000814;0.000754;0.000497;0.000842;0.001030;0.000295;-0.000036;-0.000061;3.713493;31.757669;-2.304424;5.519462;-9.371198;19.756631;-0.526663;0.630351;141.191037;51.107503
0.081417;-0.001045;-0.002030;-0.000763;0.000200;0.000822;0.000739;0.000512;0.000851;0.001050;0.000288;0.000009;-0.000074;3.713493;31.971291;-2.189984;5.416466;-7.131821;21.733683;-0.432238;0.585115;142.774122;50.420863
0.081517;-0.001041;-0.002038;-0.000766;0.000190;0.000828;0.000717;0.000530;0.000861;0.001070;0.000286;0.000024;-0.000084;3.686790;31.986549;-2.148022;5.385948;-6.479058;22.496723;-0.403932;0.574425;143.003006;50.008872
0.081617;-0.001064;-0.002034;-0.000793;0.000227;0.000828;0.000691;0.000551;0.000877;0.001068;0.000286;-0.000018;-0.000070;3.698235;32.001801;-2.128948;5.336357;-8.214388;21.352558;-0.460308;0.603432;143.327217;49.963098
0.081717;-0.001084;-0.002025;-0.000816;0.000265;0.000833;0.000678;0.000562;0.000896;0.001058;0.000291;-0.000064;-0.000061;3.671532;32.001801;-2.189984;5.332542;-9.536247;20.699597;-0.500785;0.616152;143.346293;50.169096
0.081817;-0.001110;-0.002019;-0.000841;0.000302;0.000828;0.000662;0.000573;0.000912;0.001055;0.000285;-0.000114;-0.000046;3.675346;31.902620;-2.170910;5.401207;-12.021740;18.931224;-0.602624;0.668346;142.507067;50.077535
0.081917;-0.001130;-0.002010;-0.000861;0.000339;0.000821;0.000657;0.000576;0.000928;0.001045;0.000282;-0.000168;-0.000033;3.675346;31.746220;-2.071728;5.309655;-14.197780;17.367027;-0.710694;0.718970;142.182822;49.482443
0.082017;-0.001143;-0.002011;-0.000866;0.000354;0.000825;0.000668;0.000573;0.000941;0.001044;0.000283;-0.000185;-0.000029;3.667717;31.967470;-2.060284;5.240990;-14.107720;17.737882;-0.695069;0.700975;143.632400;49.368005
0.082117;-0.001127;-0.002024;-0.000845;0.000324;0.000838;0.000683;0.000560;0.000941;0.001064;0.000280;-0.000146;-0.000044;3.660088;31.994181;-2.132763;5.256249;-11.902020;19.656787;-0.579345;0.639478;143.689659;49.757106
0.082217;-0.001095;-0.002035;-0.000825;0.000295;0.000847;0.000700;0.000541;0.000931;0.001080;0.000268;-0.000111;-0.000058;3.641014;32.005619;-2.060284;5.263878;-10.041260;20.980473;-0.506315;0.600811;143.708706;49.207788
0.082317;-0.001065;-0.002046;-0.000806;0.000267;0.000862;0.000719;0.000521;0.000920;0.001092;0.000258;-0.000072;-0.000072;3.641014;32.005619;-2.090802;5.199028;-7.945808;22.484656;-0.434703;0.561489;144.032955;49.390896
0.082417;-0.001038;-0.002054;-0.000783;0.000241;0.000888;0.000740;0.000492;0.000910;0.001106;0.000259;-0.000031;-0.000093;3.633385;32.009430;-2.170910;5.221917;-5.173150;24.748855;-0.347256;0.510524;143.937564;49.825769
0.082517;-0.001026;-0.002061;-0.000782;0.000236;0.000903;0.000737;0.000479;0.000906;0.001110;0.000248;-0.000025;-0.000096;3.637199;32.009430;-2.178540;5.199028;-5.247472;24.566289;-0.351527;0.512480;144.052010;49.894433
0.082617;-0.001049;-0.002055;-0.000806;0.000275;0.000908;0.000725;0.000485;0.000918;0.001103;0.000248;-0.000071;-0.000082;3.633385;31.997990;-2.174725;5.160882;-7.113684;23.267833;-0.406032;0.534690;144.185538;49.848660
0.082717;-0.001095;-0.002056;-0.000835;0.000309;0.000905;0.000700;0.000501;0.000945;0.001105;0.000253;-0.000106;-0.000060;3.637199;32.001801;-2.144207;5.176140;-9.209765;22.057297;-0.465688;0.568642;144.128304;49.688436
0.082817;-0.001122;-0.002054;-0.000862;0.000341;0.000891;0.000674;0.000523;0.000968;0.001105;0.000247;-0.000154;-0.000039;3.648643;32.001801;-2.170910;5.267693;-11.883450;20.213256;-0.561049;0.621494;143.670537;49.917317
0.082917;-0.001148;-0.002050;-0.000886;0.000375;0.000878;0.000660;0.000539;0.000992;0.001102;0.000245;-0.000200;-0.000022;3.629570;32.005619;-2.125134;5.172326;-13.928950;18.878017;-0.645441;0.664402;144.166465;49.528224
0.083017;-0.001164;-0.002051;-0.000894;0.000387;0.000876;0.000662;0.000539;0.001012;0.001112;0.000255;-0.000210;-0.000023;3.641014;31.997990;-2.117505;5.157067;-13.737360;19.469958;-0.619934;0.649316;144.204614;49.551115
0.083118;-0.001136;-0.002064;-0.000879;0.000353;0.000872;0.000661;0.000535;0.001016;0.001134;0.000244;-0.000172;-0.000036;3.660088;32.005619;-2.128948;5.218102;-12.348100;20.592210;-0.553823;0.624691;143.937585;49.734216
0.083218;-0.001107;-0.002079;-0.000865;0.000321;0.000873;0.000663;0.000531;0.001021;0.001150;0.000234;-0.000131;-0.000050;3.641014;31.997990;-2.109875;5.157067;-10.651240;21.886483;-0.487400;0.596684;144.204614;49.505334
0.083318;-0.001087;-0.002095;-0.000851;0.000290;0.000887;0.000667;0.000526;0.001030;0.001167;0.000233;-0.000085;-0.000068;3.633385;32.001801;-2.167095;5.164696;-8.223626;23.953062;-0.403163;0.553958;144.185522;49.802879
0.083418;-0.001068;-0.002111;-0.000838;0.000259;0.000904;0.000665;0.000525;0.001035;0.001188;0.000228;-0.000043;-0.000085;3.629570;31.994181;-2.163281;5.164696;-6.199671;25.714804;-0.342072;0.524180;144.147422;49.757106
0.083518;-0.001057;-0.002116;-0.000840;0.000252;0.000916;0.000656;0.000527;0.001039;0.001200;0.000226;-0.000041;-0.000095;3.637199;31.990360;-2.216686;5.176140;-5.965612;25.996684;-0.334461;0.520411;144.071102;50.123310
0.083618;-0.001074;-0.002105;-0.000862;0.000290;0.000922;0.000647;0.000533;0.001049;0.001189;0.000223;-0.000096;-0.000084;3.629570;32.009430;-2.228130;5.126550;-7.830132;24.595774;-0.388716;0.541245;144.414399;50.146201
0.083718;-0.001104;-0.002100;-0.000885;0.000328;0.000930;0.000647;0.000539;0.001061;0.001181;0.000225;-0.000143;-0.000068;3.629570;31.997990;-2.182354;5.107476;-9.271502;23.820116;-0.428167;0.552315;144.452567;49.871544
0.083818;-0.001133;-0.002093;-0.000905;0.000366;0.000936;0.000644;0.000546;0.001068;0.001175;0.000219;-0.000190;-0.000052;3.629570;31.986549;-2.239574;5.134179;-11.066320;22.617365;-0.486427;0.573611;144.261851;50.214864
0.083918;-0.001151;-0.002083;-0.000923;0.000405;0.000939;0.000652;0.000546;0.001070;0.001166;0.000217;-0.000241;-0.000041;3.641014;31.982731;-2.331127;5.149437;-12.447140;21.682727;-0.537458;0.586608;144.166470;50.832846
0.084018;-0.001149;-0.002079;-0.000925;0.000422;0.000947;0.000673;0.000532;0.001068;0.001164;0.000216;-0.000258;-0.000040;3.614311;31.997990;-2.277721;5.126550;-12.062080;22.167115;-0.519428;0.565675;144.357197;50.352191
0.084118;-0.001127;-0.002092;-0.000903;0.000396;0.000969;0.000705;0.000504;0.001062;0.001180;0.000212;-0.000214;-0.000059;3.633385;31.975100;-2.304424;5.115106;-9.282465;24.618440;-0.419036;0.510937;144.299967;50.626854
0.084218;-0.001110;-0.002109;-0.000886;0.000368;0.000986;0.000720;0.000482;0.001060;0.001199;0.000210;-0.000169;-0.000076;3.621941;31.917879;-2.376903;5.137994;-7.223816;26.276254;-0.360248;0.484178;143.899426;50.993065
0.084318;-0.001080;-0.002126;-0.000872;0.000339;0.000999;0.000723;0.000471;0.001059;0.001212;0.000198;-0.000133;-0.000085;3.667717;31.307529;-2.384532;5.229546;-5.567380;27.471499;-0.319319;0.466880;140.389917;51.313494
0.084418;-0.001055;-0.002146;-0.000860;0.000308;0.001007;0.000708;0.000476;0.001067;0.001221;0.000185;-0.000093;-0.000090;3.625755;31.891180;-2.407421;5.118920;-4.306043;28.407806;-0.288767;0.458451;143.861301;51.199057
0.084518;-0.001056;-0.002158;-0.000861;0.000299;0.001016;0.000691;0.000488;0.001088;0.001224;0.000182;-0.000081;-0.000092;3.625755;31.944590;-2.376903;5.107476;-3.967899;28.897729;-0.278434;0.455992;144.185567;51.015949
0.084618;-0.001095;-0.002161;-0.000890;0.000334;0.001013;0.000667;0.000512;0.001115;0.001221;0.000181;-0.000120;-0.000065;3.621941;31.925510;-2.426494;5.137994;-5.916796;27.692658;-0.320351;0.477976;143.937583;51.290610
0.084718;-0.001115;-0.002158;-0.000916;0.000368;0.001003;0.000644;0.000530;0.001137;0.001212;0.000174;-0.000170;-0.000047;3.663902;31.956030;-2.575267;5.172326;-8.526072;25.759475;-0.386787;0.511118;143.918519;52.435015
0.084818;-0.001136;-0.002152;-0.000939;0.000403;0.000993;0.000634;0.000537;0.001157;0.001207;0.000173;-0.000217;-0.000032;3.663902;31.330420;-2.518047;5.160882;-10.415080;24.506107;-0.438153;0.534498;140.847688;52.091695
0.084918;-0.001163;-0.002147;-0.000961;0.000439;0.000987;0.000640;0.000536;0.001179;0.001204;0.000181;-0.000257;-0.000020;3.648643;31.845400;-2.628673;5.126550;-11.464200;24.120917;-0.463036;0.541178;143.594248;52.663897
0.085018;-0.001177;-0.002151;-0.000971;0.000452;0.000985;0.000648;0.000529;0.001196;0.001218;0.000186;-0.000265;-0.000018;3.656273;31.898809;-2.704966;5.141809;-11.288860;24.636606;-0.449539;0.533662;143.785002;53.167434
0.085118;-0.001152;-0.002168;-0.000957;0.000421;0.000989;0.000656;0.000517;0.001200;0.001246;0.000179;-0.000225;-0.000029;3.652458;31.898809;-2.846110;5.191399;-9.297116;26.387158;-0.384714;0.506997;143.537052;53.991408
0.085218;-0.001115;-0.002180;-0.000942;0.000392;0.000998;0.000667;0.000499;0.001200;0.001258;0.000167;-0.000193;-0.000043;3.652458;31.944590;-2.766001;5.160882;-7.606027;27.575502;-0.342639;0.487598;143.918538;53.510754
0.085318;-0.001081;-0.002195;-0.000926;0.000364;0.001012;0.000679;0.000480;0.001201;0.001267;0.000155;-0.000160;-0.000055;3.648643;31.948400;-2.731669;5.130364;-5.857043;28.822579;-0.303086;0.468001;144.090183;53.281872
0.085418;-0.001059;-0.002212;-0.000906;0.000336;0.001034;0.000688;0.000461;0.001206;0.001278;0.000146;-0.000122;-0.000068;3.648643;31.917879;-2.754557;5.137994;-3.918637;30.420188;-0.260245;0.445894;143.899426;53.419199
0.085518;-0.001056;-0.002223;-0.000902;0.000331;0.001052;0.000690;0.000451;0.001213;0.001280;0.000136;-0.000115;-0.000063;3.652458;31.906441;-2.640116;5.160882;-3.450809;30.860272;-0.250613;0.439096;143.727794;52.755444
0.085618;-0.001073;-0.002217;-0.000921;0.000370;0.001057;0.000684;0.000448;0.001219;0.001264;0.000128;-0.000168;-0.000049;3.667717;31.898809;-2.670634;5.183770;-5.725034;28.920335;-0.304490;0.459054;143.575196;53.030106
0.085718;-0.001088;-0.002208;-0.000936;0.000410;0.001063;0.000687;0.000442;0.001221;0.001249;0.000125;-0.000218;-0.000035;3.652458;31.929331;-2.766001;5.137994;-7.299287;27.747981;-0.342903;0.467707;143.956685;53.510754
0.085818;-0.001110;-0.002200;-0.000951;0.000452;0.001072;0.000699;0.000435;0.001230;0.001234;0.000132;-0.000263;-0.000026;3.644829;31.917879;-2.971994;5.145623;-8.155716;27.390910;-0.362024;0.464656;143.861279;54.700938
0.085918;-0.001145;-0.002199;-0.000973;0.000491;0.001074;0.000703;0.000435;0.001245;0.001234;0.000140;-0.000303;-0.000011;3.663902;31.917879;-2.838480;5.172326;-9.258733;26.937803;-0.386155;0.470375;143.727765;54.014292
0.086018;-0.001163;-0.002206;-0.000984;0.000504;0.001071;0.000699;0.000440;0.001263;0.001246;0.000146;-0.000313;-0.000010;3.652458;31.936960;-2.861368;5.160882;-9.617807;26.969844;-0.391414;0.474551;143.880391;54.082955
0.086118;-0.001139;-0.002227;-0.000975;0.000470;0.001063;0.000683;0.000450;0.001272;0.001269;0.000136;-0.000278;-0.000009;3.637199;31.929331;-2.708781;5.202843;-8.605650;27.852729;-0.359023;0.471236;143.632438;53.075880
0.086218;-0.001108;-0.002245;-0.000964;0.000437;0.001057;0.000665;0.000458;0.001284;0.001285;0.000121;-0.000246;-0.000013;3.648643;31.956030;-2.773631;5.130364;-7.658937;28.517918;-0.334116;0.469001;144.128330;53.533645
0.086318;-0.001089;-0.002265;-0.000952;0.000405;0.001059;0.000653;0.000466;0.001301;0.001300;0.000114;-0.000206;-0.000020;3.663902;31.959841;-2.807963;5.141809;-6.129454;29.865212;-0.295475;0.457317;144.090159;53.831190
0.086418;-0.001070;-0.002284;-0.000940;0.000374;0.001064;0.000637;0.000478;0.001317;0.001317;0.000104;-0.000167;-0.000029;3.644829;31.933140;-2.720225;5.176140;-4.696744;31.164063;-0.261764;0.446967;143.785000;53.190325
0.086518;-0.001069;-0.002295;-0.000941;0.000365;0.001068;0.000617;0.000489;0.001330;0.001327;0.000094;-0.000155;-0.000039;3.660088;31.940769;-2.704966;5.160882;-5.149046;30.829182;-0.271513;0.456280;143.899436;53.190325
0.086618;-0.001082;-0.002288;-0.000964;0.000402;0.001062;0.000599;0.000504;0.001345;0.001317;0.000091;-0.000205;-0.000028;3.660088;31.967470;-2.605784;5.160882;-7.051090;29.356335;-0.314404;0.474323;144.032941;52.595232
0.086718;-0.001091;-0.002278;-0.000985;0.000440;0.001061;0.000591;0.000510;0.001360;0.001306;0.000090;-0.000253;-0.000020;3.633385;31.959841;-2.670634;5.157067;-8.384899;28.478800;-0.344619;0.482706;144.013870;52.824114
0.086818;-0.001123;-0.002275;-0.001008;0.000477;0.001064;0.000590;0.000513;0.001378;0.001305;0.000097;-0.000288;-0.000005;3.660088;31.944590;-2.884257;5.172326;-9.300226;28.219402;-0.361120;0.485680;143.861318;54.266071
0.086918;-0.001144;-0.002267;-0.001028;0.000515;0.001069;0.000593;0.000508;0.001391;0.001305;0.000103;-0.000336;0.000002;3.633385;31.967470;-2.754557;5.183770;-10.345430;27.673530;-0.385941;0.490156;143.918500;53.327651
0.087018;-0.001154;-0.002271;-0.001037;0.000529;0.001070;0.000594;0.000493;0.001397;0.001318;0.000102;-0.000352;0.000018;3.656273;31.971291;-2.678263;5.172326;-10.631040;27.582439;-0.390186;0.492359;143.994823;53.007215
0.087118;-0.001122;-0.002288;-0.001020;0.000499;0.001077;0.000605;0.000468;0.001396;0.001331;0.000087;-0.000322;0.000014;3.652458;32.005619;-2.674449;5.145623;-9.619126;28.269168;-0.362833;0.482819;144.299979;52.961442
0.087218;-0.001076;-0.002295;-0.000995;0.000472;0.001092;0.000625;0.000436;0.001390;0.001329;0.000074;-0.000300;0;3.648643;32.005619;-2.682078;5.145623;-7.985874;29.267896;-0.327478;0.461836;144.299979;52.984325
0.087318;-0.001050;-0.002306;-0.000972;0.000446;0.001116;0.000649;0.000400;0.001384;0.001334;0.000065;-0.000266;-0.000011;3.656273;32.005619;-2.865183;5.157067;-6.024031;30.705292;-0.285943;0.438317;144.242761;54.128736
0.087418;-0.001027;-0.002321;-0.000951;0.000419;0.001141;0.000667;0.000369;0.001379;0.001339;0.000054;-0.000228;-0.000020;3.648643;32.013248;-2.716410;5.168511;-4.369367;31.975341;-0.251905;0.420568;144.223688;53.190318
0.087518;-0.001016;-0.002327;-0.000948;0.000416;0.001154;0.000670;0.000355;0.001384;0.001331;0.000042;-0.000219;-0.000028;3.633385;32.028511;-2.632487;5.164696;-4.425584;31.725457;-0.257012;0.421127;144.319074;52.595232
0.087618;-0.001031;-0.002319;-0.000971;0.000455;0.001154;0.000660;0.000353;0.001395;0.001312;0.000040;-0.000261;-0.000011;3.633385;32.039951;-2.613414;5.153252;-6.198862;30.234099;-0.296239;0.435569;144.433496;52.480794
0.087718;-0.001054;-0.002316;-0.000998;0.000490;0.001147;0.000638;0.000364;0.001408;0.001303;0.000044;-0.000297;0.000013;3.633385;32.043770;-2.590526;5.122735;-8.162263;28.841778;-0.336655;0.455808;144.605174;52.343466
0.087818;-0.001088;-0.002316;-0.001027;0.000524;0.001139;0.000614;0.000377;0.001429;0.001305;0.000051;-0.000330;0.000034;3.637199;32.043770;-2.716410;5.149437;-9.967632;27.739256;-0.375160;0.477203;144.471664;53.121653
0.087919;-0.001115;-0.002316;-0.001055;0.000560;0.001129;0.000592;0.000388;0.001458;0.001304;0.000055;-0.000373;0.000055;3.648643;32.051399;-2.617229;5.168511;-11.769120;26.591214;-0.418560;0.499646;144.414442;52.595232
0.088019;-0.001126;-0.002323;-0.001069;0.000571;0.001117;0.000570;0.000394;0.001477;0.001314;0.000051;-0.000385;0.000072;3.652458;32.062840;-2.594340;5.130364;-12.844270;25.881257;-0.444017;0.519175;144.662378;52.480788
0.088119;-0.001093;-0.002341;-0.001055;0.000538;0.001111;0.000553;0.000394;0.001479;0.001329;0.000036;-0.000353;0.000074;3.652458;32.070469;-2.556193;5.137994;-12.304780;26.144913;-0.425529;0.521618;144.662375;52.251906
0.088219;-0.001052;-0.002355;-0.001039;0.000506;0.001110;0.000544;0.000396;0.001478;0.001340;0.000019;-0.000321;0.000071;3.644829;32.066650;-2.556193;5.122735;-10.899500;27.123807;-0.384849;0.507337;144.719577;52.206133
0.088319;-0.001022;-0.002371;-0.001024;0.000475;0.001119;0.000541;0.000399;0.001482;0.001350;0.000009;-0.000280;0.000067;3.633385;32.074280;-2.724040;5.134179;-8.638799;29.051866;-0.323423;0.479503;144.700503;53.144550
