#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];langmuir_top (float64)[1];langmuir_outer (float64)[1];langmuir_bottom (float64)[1];langmuir_inner (float64)[1];rogowski_coil (float64)[1];outputFusedR (float64)[1];outputFusedZ (float64)[1];vertical_current_request (float64)[1]
0.381864;-0.000236;-0.000132;0.000588;0.000059;-0.000089;0.000251;0.000036;-0.000473;0.000576;0.000268;-0.000113;0.000875;3.530388;32.093361;-1.930585;4.787043;59.345772;0.439497;-0.003725;0.031381
0.381964;-0.000212;-0.000143;0.000604;0.000023;-0.000092;0.000241;0.000043;-0.000474;0.000590;0.000262;-0.000069;0.000863;3.530388;32.089539;-1.930585;4.783228;60.673721;0.439504;-0.003701;0.008345
0.382064;-0.000198;-0.000149;0.000613;-0.000001;-0.000095;0.000233;0.000048;-0.000473;0.000600;0.000258;-0.000043;0.000855;3.530388;32.093361;-1.930585;4.783228;61.235790;0.439508;-0.003678;0
0.382164;-0.000223;-0.000139;0.000592;0.000032;-0.000106;0.000224;0.000058;-0.000463;0.000594;0.000265;-0.000083;0.000868;3.530388;32.093361;-1.930585;4.787043;59.621078;0.439499;-0.003675;0
0.382264;-0.000248;-0.000129;0.000571;0.000066;-0.000116;0.000218;0.000065;-0.000453;0.000586;0.000273;-0.000124;0.000880;3.530388;32.093361;-1.926770;4.783228;57.991760;0.439494;-0.003678;0
0.382364;-0.000273;-0.000117;0.000551;0.000100;-0.000123;0.000215;0.000069;-0.000445;0.000576;0.000280;-0.000166;0.000892;3.534203;32.093361;-1.930585;4.787043;56.435310;0.439485;-0.003689;0
0.382464;-0.000296;-0.000106;0.000532;0.000135;-0.000129;0.000215;0.000069;-0.000439;0.000566;0.000287;-0.000208;0.000903;3.530388;32.093361;-1.934399;4.783228;54.974171;0.439480;-0.003703;0
0.382564;-0.000308;-0.000098;0.000523;0.000159;-0.000131;0.000220;0.000065;-0.000438;0.000558;0.000293;-0.000235;0.000910;3.530388;32.093361;-1.930585;4.787043;54.439941;0.439476;-0.003712;0
0.382664;-0.000280;-0.000105;0.000546;0.000126;-0.000120;0.000233;0.000050;-0.000448;0.000565;0.000286;-0.000197;0.000895;3.530388;32.093361;-1.930585;4.783228;56.255531;0.439486;-0.003703;0
0.382764;-0.000251;-0.000113;0.000570;0.000095;-0.000108;0.000249;0.000032;-0.000461;0.000570;0.000280;-0.000158;0.000880;3.530388;32.093361;-1.930585;4.783228;58.120022;0.439495;-0.003692;0
0.382864;-0.000221;-0.000120;0.000595;0.000064;-0.000094;0.000267;0.000012;-0.000474;0.000575;0.000274;-0.000119;0.000865;3.534203;32.093361;-1.930585;4.783228;60.118111;0.439507;-0.003677;0.000970
0.382964;-0.000192;-0.000127;0.000621;0.000033;-0.000078;0.000287;-0.000011;-0.000490;0.000579;0.000268;-0.000081;0.000851;3.530388;32.093361;-1.930585;4.783228;62.083191;0.439520;-0.003658;0.014139
0.383064;-0.000175;-0.000130;0.000638;0.000015;-0.000063;0.000306;-0.000032;-0.000503;0.000578;0.000263;-0.000058;0.000843;3.522759;32.089539;-1.938214;4.775599;63.194721;0.439533;-0.003647;0.029028
0.383164;-0.000203;-0.000121;0.000620;0.000050;-0.000064;0.000309;-0.000034;-0.000499;0.000565;0.000269;-0.000098;0.000858;3.530388;32.089539;-1.934399;4.779413;61.689541;0.439531;-0.003661;0.037555
0.383264;-0.000234;-0.000112;0.000600;0.000085;-0.000069;0.000304;-0.000028;-0.000492;0.000555;0.000276;-0.000137;0.000876;3.518944;32.089539;-1.942029;4.767969;60.107380;0.439536;-0.003676;0.063937
0.383364;-0.000266;-0.000106;0.000577;0.000117;-0.000082;0.000289;-0.000010;-0.000477;0.000548;0.000284;-0.000173;0.000895;3.530388;32.093361;-1.934399;4.779413;58.472050;0.439529;-0.003696;0.082766
0.383464;-0.000297;-0.000099;0.000553;0.000147;-0.000096;0.000273;0.000010;-0.000462;0.000544;0.000291;-0.000209;0.000914;3.530388;32.093361;-1.930585;4.783228;56.938648;0.439522;-0.003714;0.101995
0.383564;-0.000315;-0.000095;0.000538;0.000166;-0.000107;0.000260;0.000027;-0.000451;0.000543;0.000297;-0.000231;0.000926;3.534203;32.093361;-1.926770;4.783228;56.317421;0.439520;-0.003727;0.121221
0.383664;-0.000291;-0.000107;0.000555;0.000130;-0.000107;0.000253;0.000035;-0.000451;0.000557;0.000290;-0.000188;0.000916;3.534203;32.093361;-1.930585;4.783228;57.947189;0.439526;-0.003720;0.130387
0.383764;-0.000266;-0.000117;0.000573;0.000094;-0.000106;0.000249;0.000039;-0.000452;0.000571;0.000284;-0.000146;0.000904;3.530388;32.093361;-1.934399;4.783228;59.656601;0.439532;-0.003705;0.157495
0.383864;-0.000240;-0.000127;0.000591;0.000058;-0.000103;0.000248;0.000040;-0.000455;0.000583;0.000277;-0.000104;0.000892;3.530388;32.093361;-1.934399;4.787043;61.410721;0.439536;-0.003684;0.174383
0.383964;-0.000213;-0.000136;0.000611;0.000024;-0.000098;0.000249;0.000039;-0.000458;0.000594;0.000271;-0.000064;0.000879;3.534203;32.093361;-1.930585;4.783228;63.095230;0.439543;-0.003658;0.190117
0.384064;-0.000196;-0.000141;0.000623;0.000001;-0.000094;0.000252;0.000037;-0.000461;0.000600;0.000266;-0.000040;0.000869;3.534203;32.093361;-1.926770;4.783228;64.032387;0.439545;-0.003634;0.204637
0.384164;-0.000219;-0.000130;0.000605;0.000035;-0.000097;0.000253;0.000040;-0.000454;0.000590;0.000273;-0.000083;0.000881;3.534203;32.097172;-1.930585;4.783228;62.761662;0.439540;-0.003636;0.211749
0.384264;-0.000243;-0.000119;0.000588;0.000070;-0.000099;0.000258;0.000040;-0.000450;0.000579;0.000279;-0.000125;0.000893;3.530388;32.093361;-1.934399;4.787043;61.491581;0.439529;-0.003643;0.230650
0.384364;-0.000266;-0.000107;0.000571;0.000106;-0.000098;0.000265;0.000038;-0.000448;0.000568;0.000285;-0.000169;0.000904;3.530388;32.097172;-1.934399;4.783228;60.263340;0.439527;-0.003658;0.241174
0.384465;-0.000289;-0.000094;0.000555;0.000142;-0.000096;0.000275;0.000032;-0.000446;0.000554;0.000292;-0.000212;0.000916;3.530388;32.097172;-1.930585;4.783228;59.176411;0.439522;-0.003677;0.249762
0.384565;-0.000301;-0.000085;0.000548;0.000167;-0.000091;0.000287;0.000021;-0.000450;0.000544;0.000296;-0.000240;0.000923;3.530388;32.093361;-1.930585;4.783228;58.792568;0.439519;-0.003696;0.256175
0.384665;-0.000273;-0.000092;0.000573;0.000136;-0.000075;0.000306;0.000002;-0.000466;0.000548;0.000289;-0.000202;0.000909;3.534203;32.097172;-1.930585;4.783228;60.729630;0.439532;-0.003699;0.259777
0.384765;-0.000246;-0.000099;0.000597;0.000105;-0.000060;0.000323;-0.000016;-0.000482;0.000552;0.000282;-0.000162;0.000896;3.518944;32.089539;-1.945844;4.764154;62.599979;0.439549;-0.003697;0.260626
0.384865;-0.000223;-0.000109;0.000617;0.000072;-0.000052;0.000329;-0.000024;-0.000492;0.000559;0.000275;-0.000120;0.000885;3.526573;32.093361;-1.934399;4.779413;64.224586;0.439555;-0.003691;0.259545
0.384965;-0.000202;-0.000120;0.000636;0.000038;-0.000048;0.000328;-0.000023;-0.000498;0.000567;0.000269;-0.000076;0.000876;3.526573;32.089539;-1.938214;4.771784;65.683167;0.439568;-0.003681;0.255704
0.385065;-0.000192;-0.000130;0.000643;0.000014;-0.000052;0.000317;-0.000011;-0.000496;0.000576;0.000264;-0.000046;0.000874;3.530388;32.093361;-1.934399;4.779413;66.160797;0.439571;-0.003669;0.249539
0.385165;-0.000223;-0.000123;0.000620;0.000045;-0.000066;0.000300;0.000008;-0.000483;0.000571;0.000270;-0.000084;0.000890;3.530388;32.093361;-1.930585;4.783228;64.406914;0.439562;-0.003674;0.241681
0.385265;-0.000251;-0.000115;0.000598;0.000077;-0.000079;0.000286;0.000026;-0.000470;0.000565;0.000277;-0.000122;0.000906;3.530388;32.093361;-1.930585;4.783228;62.644260;0.439554;-0.003685;0.237190
0.385365;-0.000279;-0.000106;0.000575;0.000109;-0.000092;0.000274;0.000040;-0.000459;0.000560;0.000284;-0.000161;0.000919;3.534203;32.093361;-1.930585;4.783228;60.897011;0.439544;-0.003700;0.220335
0.385465;-0.000304;-0.000097;0.000554;0.000142;-0.000102;0.000265;0.000051;-0.000449;0.000553;0.000289;-0.000201;0.000932;3.530388;32.093361;-1.934399;4.779413;59.190060;0.439536;-0.003717;0.207129
0.385565;-0.000319;-0.000091;0.000541;0.000162;-0.000110;0.000260;0.000056;-0.000445;0.000549;0.000294;-0.000227;0.000940;3.530388;32.097172;-1.930585;4.783228;58.310989;0.439530;-0.003730;0.192275
0.385665;-0.000291;-0.000100;0.000561;0.000128;-0.000106;0.000263;0.000052;-0.000452;0.000559;0.000287;-0.000187;0.000925;3.530388;32.093361;-1.930585;4.783228;59.799049;0.439533;-0.003724;0.175579
0.385765;-0.000263;-0.000109;0.000581;0.000094;-0.000100;0.000268;0.000044;-0.000462;0.000568;0.000280;-0.000147;0.000911;3.530388;32.093361;-1.934399;4.783228;61.347839;0.439538;-0.003714;0.166626
0.385865;-0.000234;-0.000118;0.000602;0.000061;-0.000093;0.000276;0.000035;-0.000473;0.000576;0.000274;-0.000108;0.000896;3.530388;32.089539;-1.934399;4.783228;62.928959;0.439542;-0.003698;0.139041
0.385965;-0.000205;-0.000126;0.000625;0.000028;-0.000084;0.000285;0.000023;-0.000487;0.000582;0.000267;-0.000069;0.000881;3.534203;32.093361;-1.930585;4.783228;64.375557;0.439551;-0.003679;0.119792
0.386065;-0.000188;-0.000129;0.000639;0.000008;-0.000075;0.000296;0.000010;-0.000498;0.000584;0.000261;-0.000048;0.000870;3.530388;32.093361;-1.934399;4.783228;65.058937;0.439556;-0.003665;0.100517
0.386165;-0.000211;-0.000117;0.000623;0.000045;-0.000075;0.000305;0.000002;-0.000500;0.000572;0.000268;-0.000091;0.000881;3.530388;32.093361;-1.930585;4.783228;63.519539;0.439552;-0.003672;0.082046
0.386265;-0.000234;-0.000105;0.000607;0.000082;-0.000073;0.000316;-0.000007;-0.000504;0.000557;0.000274;-0.000135;0.000892;3.534203;32.093361;-1.934399;4.783228;61.981869;0.439550;-0.003690;0.073394
0.386365;-0.000258;-0.000093;0.000593;0.000120;-0.000069;0.000328;-0.000020;-0.000509;0.000541;0.000280;-0.000179;0.000902;3.530388;32.093361;-1.934399;4.783228;60.463291;0.439548;-0.003712;0.047480
0.386465;-0.000285;-0.000083;0.000575;0.000156;-0.000071;0.000332;-0.000024;-0.000510;0.000527;0.000287;-0.000220;0.000915;3.522759;32.085732;-1.942029;4.771784;58.738121;0.439547;-0.003740;0.031826
0.386565;-0.000303;-0.000077;0.000564;0.000179;-0.000074;0.000330;-0.000022;-0.000510;0.000519;0.000292;-0.000243;0.000925;3.530388;32.089539;-1.934399;4.779413;57.846340;0.439546;-0.003764;0.017299
0.386665;-0.000283;-0.000091;0.000581;0.000143;-0.000076;0.000321;-0.000016;-0.000515;0.000530;0.000286;-0.000198;0.000917;3.526573;32.093361;-1.938214;4.771784;58.967461;0.439561;-0.003767;0.003672
0.386765;-0.000263;-0.000105;0.000596;0.000106;-0.000081;0.000306;-0.000004;-0.000515;0.000545;0.000279;-0.000152;0.000908;3.526573;32.089539;-1.934399;4.779413;60.118671;0.439563;-0.003761;0
0.386865;-0.000241;-0.000119;0.000612;0.000068;-0.000086;0.000291;0.000009;-0.000515;0.000559;0.000274;-0.000107;0.000898;3.526573;32.097172;-1.934399;4.779413;61.316780;0.439575;-0.003747;0
0.386965;-0.000218;-0.000132;0.000628;0.000032;-0.000090;0.000278;0.000019;-0.000515;0.000574;0.000267;-0.000063;0.000886;3.526573;32.093361;-1.934399;4.783228;62.469349;0.439577;-0.003726;0
0.387065;-0.000203;-0.000141;0.000636;0.000008;-0.000094;0.000267;0.000029;-0.000513;0.000584;0.000263;-0.000036;0.000879;3.530388;32.089539;-1.934399;4.779413;62.922901;0.439578;-0.003705;0
0.387165;-0.000229;-0.000132;0.000614;0.000040;-0.000107;0.000254;0.000043;-0.000503;0.000579;0.000269;-0.000077;0.000891;3.530388;32.093361;-1.934399;4.779413;61.045132;0.439570;-0.003705;0
0.387265;-0.000254;-0.000123;0.000593;0.000073;-0.000118;0.000245;0.000054;-0.000494;0.000571;0.000275;-0.000117;0.000904;3.530388;32.089539;-1.934399;4.779413;59.228001;0.439557;-0.003709;0
0.387365;-0.000279;-0.000114;0.000572;0.000106;-0.000127;0.000239;0.000061;-0.000487;0.000563;0.000282;-0.000159;0.000915;3.530388;32.093361;-1.934399;4.783228;57.484070;0.439547;-0.003718;0
0.387465;-0.000302;-0.000104;0.000552;0.000141;-0.000134;0.000236;0.000066;-0.000481;0.000553;0.000288;-0.000201;0.000926;3.530388;32.093361;-1.934399;4.783228;55.891998;0.439538;-0.003731;0
0.387565;-0.000315;-0.000097;0.000542;0.000163;-0.000137;0.000237;0.000065;-0.000479;0.000547;0.000293;-0.000227;0.000932;3.534203;32.093361;-1.934399;4.779413;55.201672;0.439535;-0.003743;0
0.387665;-0.000286;-0.000104;0.000564;0.000131;-0.000128;0.000246;0.000054;-0.000489;0.000555;0.000287;-0.000188;0.000916;3.526573;32.093361;-1.930585;4.779413;56.954281;0.439542;-0.003730;0
0.387765;-0.000257;-0.000112;0.000587;0.000099;-0.000117;0.000258;0.000039;-0.000502;0.000562;0.000281;-0.000148;0.000901;3.530388;32.093361;-1.934399;4.783228;58.819031;0.439549;-0.003719;0
0.387865;-0.000228;-0.000119;0.000611;0.000068;-0.000104;0.000273;0.000022;-0.000515;0.000568;0.000274;-0.000109;0.000886;3.530388;32.093361;-1.930585;4.783228;60.687931;0.439559;-0.003702;0.008367
0.387965;-0.000199;-0.000126;0.000635;0.000037;-0.000090;0.000291;0.000001;-0.000530;0.000572;0.000267;-0.000071;0.000872;3.530388;32.093361;-1.934399;4.779413;62.452061;0.439573;-0.003685;0.022374
0.388065;-0.000184;-0.000132;0.000650;0.000018;-0.000080;0.000300;-0.000011;-0.000539;0.000573;0.000261;-0.000047;0.000864;3.522759;32.089539;-1.942029;4.767969;63.219810;0.439585;-0.003672;0.037891
0.388165;-0.000212;-0.000123;0.000631;0.000053;-0.000084;0.000300;-0.000009;-0.000533;0.000561;0.000268;-0.000087;0.000878;3.530388;32.093361;-1.938214;4.779413;61.625488;0.439577;-0.003682;0.055233
0.388265;-0.000243;-0.000117;0.000609;0.000085;-0.000095;0.000287;0.000006;-0.000521;0.000552;0.000274;-0.000124;0.000896;3.522759;32.093361;-1.938214;4.771784;59.780602;0.439575;-0.003693;0.073477
0.388365;-0.000274;-0.000112;0.000585;0.000116;-0.000110;0.000267;0.000028;-0.000505;0.000546;0.000282;-0.000161;0.000914;3.526573;32.089539;-1.934399;4.775599;57.978340;0.439563;-0.003707;0.092415
0.388465;-0.000303;-0.000105;0.000561;0.000146;-0.000124;0.000249;0.000049;-0.000488;0.000542;0.000289;-0.000199;0.000931;3.530388;32.093361;-1.934399;4.783228;56.321308;0.439552;-0.003724;0.102294
0.388565;-0.000321;-0.000101;0.000546;0.000165;-0.000135;0.000235;0.000065;-0.000475;0.000542;0.000295;-0.000221;0.000941;3.526573;32.093361;-1.930585;4.779413;55.607079;0.439549;-0.003731;0.130731
0.388665;-0.000295;-0.000113;0.000563;0.000129;-0.000135;0.000227;0.000072;-0.000474;0.000556;0.000290;-0.000179;0.000930;3.534203;32.093361;-1.930585;4.783228;57.322071;0.439552;-0.003720;0.148914
0.388765;-0.000269;-0.000124;0.000581;0.000092;-0.000134;0.000222;0.000076;-0.000475;0.000570;0.000283;-0.000136;0.000918;3.526573;32.093361;-1.934399;4.779413;59.064461;0.439559;-0.003700;0.166232
0.388865;-0.000241;-0.000133;0.000600;0.000057;-0.000131;0.000220;0.000077;-0.000477;0.000582;0.000277;-0.000095;0.000905;3.526573;32.093361;-1.934399;4.779413;60.822540;0.439563;-0.003676;0.182543
0.388965;-0.000213;-0.000143;0.000619;0.000022;-0.000125;0.000221;0.000075;-0.000482;0.000593;0.000271;-0.000055;0.000892;3.530388;32.089539;-1.934399;4.779413;62.511959;0.439565;-0.003648;0.197610
0.389065;-0.000196;-0.000148;0.000631;0;-0.000120;0.000225;0.000071;-0.000485;0.000599;0.000265;-0.000032;0.000882;3.530388;32.089539;-1.930585;4.783228;63.432892;0.439564;-0.003621;0.204257
0.389165;-0.000219;-0.000136;0.000613;0.000034;-0.000122;0.000228;0.000071;-0.000478;0.000590;0.000271;-0.000074;0.000894;3.530388;32.093361;-1.934399;4.779413;62.085411;0.439559;-0.003622;0.224223
0.389265;-0.000243;-0.000124;0.000595;0.000069;-0.000123;0.000233;0.000068;-0.000474;0.000579;0.000279;-0.000117;0.000905;3.530388;32.093361;-1.934399;4.783228;60.796741;0.439549;-0.003627;0.235472
0.389365;-0.000266;-0.000112;0.000579;0.000105;-0.000123;0.000241;0.000062;-0.000471;0.000567;0.000285;-0.000161;0.000917;3.530388;32.089539;-1.934399;4.779413;59.570259;0.439542;-0.003640;0.244929
0.389465;-0.000289;-0.000099;0.000563;0.000141;-0.000120;0.000251;0.000053;-0.000469;0.000554;0.000291;-0.000205;0.000929;3.526573;32.093361;-1.934399;4.779413;58.406731;0.439538;-0.003658;0.252402
0.389565;-0.000302;-0.000090;0.000556;0.000166;-0.000114;0.000265;0.000040;-0.000472;0.000545;0.000297;-0.000233;0.000936;3.526573;32.093361;-1.934399;4.779413;58.103722;0.439537;-0.003675;0.257606
0.389665;-0.000272;-0.000096;0.000580;0.000135;-0.000097;0.000285;0.000017;-0.000487;0.000549;0.000290;-0.000196;0.000922;3.530388;32.093361;-1.934399;4.783228;60.100021;0.439546;-0.003675;0.259082
0.389765;-0.000246;-0.000105;0.000603;0.000104;-0.000084;0.000299;0;-0.000499;0.000553;0.000284;-0.000156;0.000910;3.518944;32.093361;-1.945844;4.767969;61.896271;0.439565;-0.003672;0.259873
0.389865;-0.000223;-0.000115;0.000624;0.000071;-0.000077;0.000303;-0.000007;-0.000507;0.000560;0.000278;-0.000114;0.000901;3.526573;32.089539;-1.938214;4.775599;63.588848;0.439571;-0.003664;0.257257
0.389965;-0.000201;-0.000127;0.000641;0.000036;-0.000076;0.000298;-0.000003;-0.000509;0.000571;0.000272;-0.000070;0.000893;3.518944;32.089539;-1.942029;4.767969;64.993362;0.439585;-0.003648;0.252105
0.390065;-0.000191;-0.000137;0.000648;0.000011;-0.000081;0.000284;0.000008;-0.000504;0.000581;0.000268;-0.000041;0.000890;3.530388;32.093361;-1.938214;4.775599;65.499763;0.439587;-0.003636;0.244799
0.390165;-0.000221;-0.000130;0.000624;0.000042;-0.000095;0.000266;0.000027;-0.000488;0.000577;0.000276;-0.000079;0.000907;3.526573;32.089539;-1.934399;4.775599;63.736259;0.439577;-0.003638;0.235795
0.390265;-0.000250;-0.000122;0.000601;0.000073;-0.000109;0.000250;0.000043;-0.000473;0.000574;0.000282;-0.000118;0.000922;3.526573;32.093361;-1.934399;4.779413;61.939072;0.439568;-0.003647;0.230751
0.390366;-0.000277;-0.000113;0.000579;0.000104;-0.000122;0.000237;0.000057;-0.000460;0.000570;0.000288;-0.000157;0.000936;3.530388;32.093361;-1.934399;4.783228;60.292782;0.439556;-0.003659;0.212440
0.390466;-0.000302;-0.000104;0.000557;0.000136;-0.000134;0.000227;0.000069;-0.000448;0.000565;0.000295;-0.000197;0.000949;3.526573;32.093361;-1.934399;4.779413;58.654591;0.439547;-0.003672;0.198336
0.390566;-0.000317;-0.000096;0.000544;0.000156;-0.000142;0.000220;0.000074;-0.000441;0.000563;0.000300;-0.000221;0.000957;3.526573;32.089539;-1.934399;4.779413;57.922401;0.439538;-0.003683;0.182739
0.390666;-0.000290;-0.000105;0.000563;0.000121;-0.000139;0.000221;0.000071;-0.000446;0.000575;0.000293;-0.000181;0.000943;3.526573;32.089539;-1.934399;4.775599;59.481861;0.439544;-0.003672;0.165366
0.390766;-0.000262;-0.000113;0.000583;0.000087;-0.000135;0.000224;0.000066;-0.000453;0.000585;0.000286;-0.000141;0.000928;3.530388;32.093361;-1.934399;4.779413;61.085789;0.439548;-0.003657;0.147010
0.390866;-0.000233;-0.000121;0.000603;0.000053;-0.000129;0.000231;0.000056;-0.000462;0.000595;0.000280;-0.000101;0.000913;3.526573;32.093361;-1.938214;4.779413;62.735409;0.439553;-0.003636;0.137193
0.390966;-0.000204;-0.000128;0.000625;0.000020;-0.000121;0.000240;0.000044;-0.000473;0.000603;0.000273;-0.000062;0.000898;3.526573;32.093361;-1.938214;4.779413;64.310890;0.439560;-0.003612;0.108360
0.391066;-0.000186;-0.000132;0.000639;0;-0.000114;0.000251;0.000031;-0.000482;0.000606;0.000268;-0.000040;0.000887;3.530388;32.089539;-1.934399;4.779413;65.032066;0.439561;-0.003593;0.098379
0.391166;-0.000209;-0.000119;0.000623;0.000036;-0.000115;0.000259;0.000022;-0.000482;0.000593;0.000275;-0.000084;0.000897;3.526573;32.093361;-1.934399;4.775599;63.506512;0.439560;-0.003599;0.079848
0.391266;-0.000232;-0.000107;0.000608;0.000073;-0.000114;0.000269;0.000012;-0.000484;0.000579;0.000282;-0.000128;0.000908;3.526573;32.093361;-1.934399;4.779413;61.941601;0.439553;-0.003613;0.053169
0.391366;-0.000255;-0.000094;0.000593;0.000110;-0.000112;0.000281;0.000001;-0.000487;0.000563;0.000287;-0.000172;0.000918;3.530388;32.093361;-1.938214;4.779413;60.411301;0.439550;-0.003636;0.028720
0.391466;-0.000282;-0.000083;0.000575;0.000146;-0.000114;0.000283;-0.000003;-0.000485;0.000549;0.000294;-0.000213;0.000931;3.522759;32.089539;-1.938214;4.771784;58.739330;0.439548;-0.003661;0.007147
0.391566;-0.000300;-0.000077;0.000564;0.000168;-0.000119;0.000280;-0.000002;-0.000484;0.000542;0.000300;-0.000237;0.000941;3.515130;32.085732;-1.953473;4.756525;57.750999;0.439553;-0.003686;0
0.391666;-0.000280;-0.000090;0.000580;0.000132;-0.000122;0.000269;0.000005;-0.000486;0.000554;0.000293;-0.000191;0.000931;3.526573;32.089539;-1.938214;4.771784;58.892429;0.439555;-0.003684;0
0.391766;-0.000258;-0.000103;0.000596;0.000095;-0.000127;0.000256;0.000014;-0.000487;0.000569;0.000287;-0.000145;0.000921;3.526573;32.089539;-1.934399;4.775599;60.077690;0.439561;-0.003674;0
0.391866;-0.000235;-0.000115;0.000612;0.000058;-0.000130;0.000245;0.000022;-0.000488;0.000584;0.000281;-0.000101;0.000910;3.526573;32.093361;-1.934399;4.779413;61.378422;0.439568;-0.003656;0
0.391966;-0.000210;-0.000126;0.000628;0.000021;-0.000132;0.000236;0.000027;-0.000491;0.000599;0.000273;-0.000057;0.000898;3.530388;32.089539;-1.934399;4.779413;62.679729;0.439573;-0.003633;0
0.392066;-0.000195;-0.000132;0.000638;-0.000002;-0.000135;0.000230;0.000031;-0.000491;0.000609;0.000268;-0.000031;0.000889;3.526573;32.089539;-1.934399;4.779413;63.105438;0.439574;-0.003610;0
0.392166;-0.000220;-0.000122;0.000616;0.000030;-0.000146;0.000222;0.000040;-0.000483;0.000602;0.000274;-0.000071;0.000900;3.526573;32.093361;-1.934399;4.779413;61.277370;0.439567;-0.003611;0
0.392266;-0.000245;-0.000112;0.000596;0.000063;-0.000154;0.000217;0.000046;-0.000476;0.000594;0.000280;-0.000112;0.000911;3.530388;32.093361;-1.934399;4.779413;59.565960;0.439558;-0.003618;0
0.392366;-0.000268;-0.000100;0.000576;0.000097;-0.000160;0.000215;0.000049;-0.000471;0.000585;0.000287;-0.000154;0.000922;3.526573;32.089539;-1.938214;4.779413;57.902359;0.439548;-0.003629;0
0.392466;-0.000292;-0.000089;0.000558;0.000132;-0.000164;0.000215;0.000049;-0.000468;0.000574;0.000292;-0.000197;0.000932;3.530388;32.093361;-1.938214;4.779413;56.324280;0.439541;-0.003647;0
0.392566;-0.000304;-0.000081;0.000549;0.000154;-0.000164;0.000220;0.000044;-0.000469;0.000566;0.000297;-0.000224;0.000938;3.526573;32.093361;-1.934399;4.779413;55.627270;0.439538;-0.003658;0
0.392666;-0.000275;-0.000088;0.000571;0.000122;-0.000152;0.000232;0.000030;-0.000483;0.000572;0.000291;-0.000185;0.000923;3.530388;32.093361;-1.934399;4.775599;57.349560;0.439550;-0.003651;0.000174
0.392766;-0.000246;-0.000095;0.000595;0.000090;-0.000139;0.000247;0.000013;-0.000498;0.000577;0.000285;-0.000147;0.000907;3.526573;32.089539;-1.934399;4.779413;59.129429;0.439557;-0.003638;0.013537
0.392866;-0.000217;-0.000102;0.000618;0.000059;-0.000125;0.000264;-0.000007;-0.000514;0.000581;0.000278;-0.000109;0.000892;3.530388;32.089539;-1.938214;4.779413;60.882252;0.439569;-0.003627;0.028442
0.392966;-0.000188;-0.000109;0.000643;0.000028;-0.000109;0.000282;-0.000030;-0.000531;0.000584;0.000273;-0.000071;0.000878;3.530388;32.093361;-1.934399;4.779413;62.571301;0.439585;-0.003611;0.044454
0.393066;-0.000171;-0.000112;0.000660;0.000010;-0.000093;0.000302;-0.000052;-0.000547;0.000581;0.000268;-0.000049;0.000868;3.526573;32.089539;-1.934399;4.783228;63.528198;0.439593;-0.003600;0.061645
0.393166;-0.000198;-0.000102;0.000643;0.000047;-0.000092;0.000308;-0.000056;-0.000546;0.000566;0.000274;-0.000090;0.000882;3.522759;32.089539;-1.938214;4.771784;61.995628;0.439599;-0.003615;0.071158
0.393266;-0.000228;-0.000094;0.000624;0.000082;-0.000096;0.000305;-0.000051;-0.000542;0.000554;0.000280;-0.000129;0.000898;3.515130;32.089539;-1.949658;4.764154;60.276539;0.439601;-0.003637;0.099698
0.393366;-0.000260;-0.000088;0.000601;0.000115;-0.000108;0.000289;-0.000033;-0.000531;0.000546;0.000287;-0.000166;0.000917;3.522759;32.089539;-1.938214;4.771784;58.427559;0.439593;-0.003659;0.119181
0.393466;-0.000292;-0.000082;0.000577;0.000146;-0.000121;0.000271;-0.000012;-0.000517;0.000541;0.000294;-0.000202;0.000935;3.526573;32.089539;-1.938214;4.775599;56.686932;0.439586;-0.003683;0.138589
0.393566;-0.000311;-0.000079;0.000561;0.000165;-0.000132;0.000256;0.000006;-0.000507;0.000539;0.000300;-0.000224;0.000947;3.526573;32.093361;-1.938214;4.779413;55.854019;0.439583;-0.003699;0.157316
0.393666;-0.000287;-0.000091;0.000578;0.000129;-0.000132;0.000247;0.000014;-0.000508;0.000553;0.000294;-0.000180;0.000937;3.526573;32.089539;-1.938214;4.779413;57.425041;0.439591;-0.003691;0.165954
0.393766;-0.000262;-0.000102;0.000596;0.000093;-0.000131;0.000241;0.000021;-0.000510;0.000566;0.000288;-0.000138;0.000926;3.526573;32.093361;-1.934399;4.775599;59.124088;0.439604;-0.003676;0.190642
0.393866;-0.000236;-0.000113;0.000614;0.000057;-0.000128;0.000237;0.000024;-0.000514;0.000578;0.000281;-0.000097;0.000914;3.526573;32.089539;-1.934399;4.775599;60.710911;0.439609;-0.003656;0.205306
0.393966;-0.000209;-0.000123;0.000633;0.000023;-0.000124;0.000237;0.000025;-0.000519;0.000589;0.000274;-0.000056;0.000901;3.526573;32.089539;-1.938214;4.775599;62.367668;0.439617;-0.003632;0.218313
