#timeI (float64)[1];inputMirnov0 (float64)[1];inputMirnov1 (float64)[1];inputMirnov2 (float64)[1];inputMirnov3 (float64)[1];inputMirnov4 (float64)[1];inputMirnov5 (float64)[1];inputMirnov6 (float64)[1];inputMirnov7 (float64)[1];inputMirnov8 (float64)[1];inputMirnov9 (float64)[1];inputMirnov10 (float64)[1];inputMirnov11 (float64)[1];outputMpIp (float64)[1];outputMpR (float64)[1];outputMpZ (float64)[1]
0.472243;-0.000225;-0.000383;-0.000428;-0.000689;-0.000454;-0.000122;-0.000133;-0.000111;0.000208;0.001975;0.001498;0.000534;65.097745;0.590304;-0.277208
0.472343;-0.000214;-0.000384;-0.000435;-0.000694;-0.000461;-0.000112;-0.000133;-0.000105;0.000212;0.001970;0.001489;0.000531;64.869881;0.590033;-0.278591
0.472443;-0.000199;-0.000382;-0.000433;-0.000684;-0.000444;-0.000100;-0.000125;-0.000103;0.000216;0.001962;0.001475;0.000536;66.946013;0.584691;-0.267753
0.472543;-0.000182;-0.000380;-0.000429;-0.000669;-0.000424;-0.000086;-0.000120;-0.000104;0.000219;0.001950;0.001462;0.000544;69.356260;0.579313;-0.255462
0.472643;-0.000173;-0.000379;-0.000425;-0.000653;-0.000399;-0.000071;-0.000114;-0.000099;0.000228;0.001942;0.001454;0.000551;72.592269;0.572271;-0.241939
0.472743;-0.000162;-0.000376;-0.000417;-0.000634;-0.000369;-0.000054;-0.000108;-0.000090;0.000238;0.001934;0.001447;0.000563;76.881170;0.564363;-0.226096
0.472843;-0.000143;-0.000365;-0.000401;-0.000608;-0.000329;-0.000030;-0.000101;-0.000076;0.000249;0.001930;0.001440;0.000566;83.106636;0.554621;-0.205914
0.472943;-0.000131;-0.000350;-0.000383;-0.000586;-0.000291;0.000006;-0.000085;-0.000043;0.000271;0.001946;0.001441;0.000559;91.712544;0.542702;-0.185566
0.473043;-0.000117;-0.000335;-0.000364;-0.000564;-0.000248;0.000064;-0.000051;0.000004;0.000312;0.001958;0.001447;0.000569;104.233514;0.529008;-0.163388
0.473143;-0.000097;-0.000309;-0.000331;-0.000527;-0.000191;0.000133;-0.000012;0.000056;0.000354;0.001983;0.001461;0.000575;120.580707;0.516081;-0.140436
0.473243;-0.000071;-0.000282;-0.000297;-0.000482;-0.000133;0.000218;0.000031;0.000116;0.000400;0.002005;0.001468;0.000581;138.547477;0.505105;-0.121188
0.473343;-0.000046;-0.000258;-0.000275;-0.000456;-0.000093;0.000295;0.000075;0.000176;0.000443;0.002029;0.001473;0.000582;153.730007;0.497518;-0.109318
0.473443;-0.000024;-0.000238;-0.000243;-0.000404;-0.000034;0.000360;0.000143;0.000238;0.000493;0.002049;0.001486;0.000613;172.998655;0.490560;-0.096861
0.473543;0.000008;-0.000199;-0.000187;-0.000324;0.000060;0.000445;0.000256;0.000348;0.000569;0.002102;0.001512;0.000646;203.997835;0.482248;-0.082210
0.473643;0.000018;-0.000192;-0.000167;-0.000282;0.000114;0.000479;0.000322;0.000398;0.000620;0.002112;0.001529;0.000679;219.385435;0.478834;-0.076721
0.473743;0.000059;-0.000151;-0.000118;-0.000205;0.000208;0.000567;0.000491;0.000578;0.000730;0.002171;0.001558;0.000720;257.417267;0.471946;-0.067003
0.473843;0.000083;-0.000140;-0.000100;-0.000172;0.000244;0.000580;0.000519;0.000595;0.000753;0.002167;0.001560;0.000741;266.090536;0.471181;-0.064171
0.473943;0.000117;-0.000108;-0.000063;-0.000107;0.000326;0.000673;0.000678;0.000794;0.000862;0.002221;0.001603;0.000773;302.662584;0.466133;-0.058421
0.474043;0.000133;-0.000099;-0.000053;-0.000099;0.000330;0.000676;0.000690;0.000834;0.000884;0.002221;0.001611;0.000776;307.942878;0.465851;-0.057735
0.474143;0.000214;0.000008;0.000010;-0.000070;0.000504;0.000896;0.000971;0.001180;0.001078;0.002372;0.001721;0.000858;379.557191;0.460279;-0.050533
0.474243;0.000253;0.000038;0.000032;-0.000030;0.000562;0.001025;0.001228;0.001619;0.001334;0.002479;0.001776;0.000891;436.618990;0.455435;-0.049004
0.474343;0.000277;0.000044;0.000033;-0.000005;0.000558;0.001046;0.001253;0.001825;0.001500;0.002541;0.001810;0.000908;459.329579;0.454639;-0.049468
0.474443;0.000391;0.000133;0.000113;0.000093;0.000688;0.001282;0.001573;0.002217;0.001913;0.002834;0.001984;0.001035;555.356487;0.452822;-0.046033
0.474543;0.000519;0.000230;0.000203;0.000216;0.000825;0.001475;0.001758;0.002380;0.002154;0.003067;0.002175;0.001203;631.298727;0.453589;-0.042487
0.474643;0.000749;0.000448;0.000411;0.000469;0.001122;0.001848;0.002133;0.002653;0.002441;0.003355;0.002434;0.001466;760.897150;0.453799;-0.035873
0.474743;0.000930;0.000612;0.000570;0.000664;0.001345;0.002108;0.002368;0.002878;0.002646;0.003528;0.002583;0.001632;851.796770;0.453785;-0.032064
0.474843;0.001236;0.000911;0.000841;0.000966;0.001667;0.002481;0.002712;0.003154;0.002907;0.003817;0.002861;0.001946;993.421265;0.454830;-0.027217
0.474943;0.001501;0.001163;0.001063;0.001208;0.001925;0.002763;0.002965;0.003399;0.003143;0.004069;0.003096;0.002196;1109.973213;0.455680;-0.024331
0.475043;0.001800;0.001492;0.001367;0.001539;0.002283;0.003173;0.003393;0.003806;0.003546;0.004419;0.003397;0.002523;1275.442132;0.455833;-0.021574
0.475143;0.002069;0.001794;0.001648;0.001848;0.002609;0.003536;0.003843;0.004237;0.003968;0.004757;0.003694;0.002850;1435.735726;0.455848;-0.019858
0.475243;0.002389;0.002139;0.001971;0.002213;0.003026;0.004036;0.004435;0.004766;0.004377;0.005115;0.004016;0.003191;1623.542907;0.455351;-0.017937
0.475343;0.002618;0.002414;0.002264;0.002571;0.003449;0.004561;0.005075;0.005376;0.004871;0.005494;0.004309;0.003459;1810.043481;0.454180;-0.016894
0.475443;0.002900;0.002739;0.002614;0.002996;0.003940;0.005129;0.005742;0.005917;0.005263;0.005825;0.004606;0.003788;2004.807720;0.453442;-0.015257
0.475543;0.003188;0.003042;0.002929;0.003395;0.004413;0.005698;0.006438;0.006575;0.005793;0.006232;0.004926;0.004119;2210.801533;0.452712;-0.014500
0.475643;0.003470;0.003313;0.003215;0.003768;0.004853;0.006214;0.007028;0.007116;0.006267;0.006596;0.005239;0.004442;2396.749277;0.452341;-0.013837
0.475743;0.003739;0.003599;0.003532;0.004175;0.005335;0.006793;0.007662;0.007648;0.006655;0.006932;0.005519;0.004739;2584.051762;0.451801;-0.012907
0.475843;0.003992;0.003832;0.003783;0.004525;0.005769;0.007331;0.008269;0.008180;0.007085;0.007288;0.005803;0.005025;2761.442835;0.451331;-0.012488
0.475943;0.004294;0.004130;0.004082;0.004897;0.006197;0.007834;0.008816;0.008690;0.007509;0.007673;0.006134;0.005351;2945.524043;0.451309;-0.011995
0.476043;0.004576;0.004424;0.004386;0.005275;0.006650;0.008381;0.009374;0.009152;0.007938;0.008019;0.006443;0.005660;3127.574501;0.451160;-0.011433
0.476143;0.004863;0.004697;0.004669;0.005640;0.007062;0.008859;0.009873;0.009623;0.008274;0.008347;0.006728;0.005956;3295.445413;0.451109;-0.010930
0.476243;0.005133;0.004972;0.004954;0.006003;0.007518;0.009438;0.010464;0.010157;0.008661;0.008699;0.007025;0.006241;3477.590204;0.450818;-0.010531
0.476343;0.005441;0.005235;0.005217;0.006325;0.007867;0.009834;0.010842;0.010522;0.009018;0.009031;0.007332;0.006554;3631.581661;0.451104;-0.010226
0.476443;0.005711;0.005511;0.005516;0.006703;0.008333;0.010359;0.011302;0.010889;0.009336;0.009338;0.007581;0.006849;3795.550289;0.451035;-0.009641
0.476543;0.006176;0.005960;0.005912;0.007133;0.008758;0.010771;0.011721;0.011377;0.009770;0.009817;0.008054;0.007327;4003.947260;0.451813;-0.009275
0.476643;0.006428;0.006197;0.006180;0.007497;0.009252;0.011384;0.012326;0.011931;0.010264;0.010139;0.008320;0.007593;4188.490007;0.451364;-0.009079
0.476743;0.006458;0.006099;0.006070;0.007342;0.008966;0.010942;0.011833;0.011469;0.009868;0.010001;0.008241;0.007628;4087.330075;0.452344;-0.008960
0.476843;0.006715;0.006383;0.006335;0.007582;0.009174;0.011082;0.011945;0.011605;0.010086;0.010174;0.008478;0.007880;4185.616109;0.452936;-0.008574
0.476943;0.007013;0.006702;0.006660;0.007977;0.009650;0.011636;0.012488;0.012092;0.010566;0.010525;0.008827;0.008204;4376.519933;0.452817;-0.008316
0.477043;0.006902;0.006535;0.006473;0.007718;0.009255;0.011075;0.011939;0.011594;0.010143;0.010217;0.008634;0.008089;4229.932658;0.453533;-0.008291
0.477143;0.007028;0.006659;0.006599;0.007841;0.009372;0.011170;0.012077;0.011729;0.010205;0.010394;0.008753;0.008260;4288.791000;0.453749;-0.008196
0.477243;0.006999;0.006628;0.006553;0.007744;0.009213;0.010934;0.011789;0.011428;0.010087;0.010213;0.008707;0.008211;4227.221068;0.454202;-0.008074
0.477343;0.006863;0.006427;0.006307;0.007430;0.008757;0.010324;0.011181;0.010928;0.009651;0.009943;0.008511;0.008101;4068.159842;0.455072;-0.008246
0.477443;0.007117;0.006743;0.006618;0.007737;0.009077;0.010644;0.011488;0.011204;0.009946;0.010181;0.008783;0.008381;4204.397148;0.455264;-0.007857
0.477543;0.007081;0.006656;0.006494;0.007601;0.008838;0.010291;0.011150;0.010906;0.009681;0.010061;0.008685;0.008381;4122.768427;0.455906;-0.007872
0.477643;0.007155;0.006746;0.006601;0.007708;0.008971;0.010432;0.011322;0.011082;0.009858;0.010097;0.008770;0.008441;4175.657482;0.455743;-0.007799
0.477743;0.007163;0.006735;0.006620;0.007783;0.009071;0.010529;0.011453;0.011147;0.009867;0.010154;0.008759;0.008485;4198.372650;0.455523;-0.007729
0.477843;0.007050;0.006607;0.006527;0.007696;0.008997;0.010450;0.011383;0.011073;0.009787;0.009958;0.008628;0.008357;4149.584642;0.455251;-0.007734
0.477943;0.007091;0.006630;0.006590;0.007811;0.009183;0.010671;0.011620;0.011247;0.009916;0.010049;0.008700;0.008400;4203.854817;0.454866;-0.007696
0.478043;0.006973;0.006508;0.006468;0.007640;0.008961;0.010399;0.011338;0.011016;0.009712;0.009811;0.008530;0.008261;4114.603036;0.455028;-0.007693
0.478143;0.007237;0.006829;0.006807;0.008063;0.009491;0.011052;0.011960;0.011549;0.010222;0.010190;0.008857;0.008534;4316.282367;0.454548;-0.007437
0.478243;0.007102;0.006613;0.006579;0.007759;0.009090;0.010544;0.011452;0.011138;0.009838;0.009929;0.008635;0.008386;4171.140587;0.455116;-0.007588
0.478343;0.007310;0.006870;0.006836;0.008053;0.009452;0.010982;0.011876;0.011547;0.010187;0.010201;0.008888;0.008598;4316.613027;0.454871;-0.007413
0.478443;0.007187;0.006671;0.006609;0.007717;0.008960;0.010311;0.011129;0.010883;0.009703;0.009836;0.008674;0.008442;4134.358253;0.455958;-0.007355
0.478543;0.007398;0.006923;0.006872;0.008039;0.009372;0.010803;0.011630;0.011320;0.010102;0.010174;0.008930;0.008687;4295.203195;0.455585;-0.007231
0.478643;0.007163;0.006651;0.006576;0.007710;0.008931;0.010205;0.011046;0.010791;0.009625;0.009760;0.008630;0.008452;4111.685959;0.456093;-0.007257
0.478743;0.007283;0.006782;0.006757;0.007974;0.009303;0.010689;0.011627;0.011326;0.010029;0.010040;0.008830;0.008590;4255.353587;0.455296;-0.007375
0.478843;0.007089;0.006515;0.006453;0.007607;0.008831;0.010070;0.010995;0.010727;0.009577;0.009694;0.008556;0.008391;4071.312790;0.456021;-0.007510
0.478943;0.007310;0.006753;0.006700;0.007878;0.009145;0.010461;0.011470;0.011234;0.009992;0.010012;0.008850;0.008586;4222.759218;0.455726;-0.007584
0.479043;0.007090;0.006483;0.006400;0.007533;0.008707;0.009914;0.010900;0.010699;0.009546;0.009634;0.008562;0.008361;4045.003394;0.456241;-0.007683
0.479143;0.007249;0.006646;0.006587;0.007746;0.008983;0.010274;0.011282;0.011105;0.009879;0.009874;0.008755;0.008485;4163.309515;0.455843;-0.007706
0.479243;0.007101;0.006457;0.006357;0.007444;0.008594;0.009764;0.010697;0.010550;0.009455;0.009572;0.008530;0.008331;4006.939759;0.456609;-0.007689
0.479343;0.007248;0.006613;0.006543;0.007695;0.008948;0.010265;0.011248;0.011081;0.009886;0.009885;0.008737;0.008443;4152.591011;0.455830;-0.007823
0.479443;0.007342;0.006727;0.006661;0.007870;0.009163;0.010510;0.011501;0.011330;0.010046;0.010049;0.008854;0.008584;4232.297602;0.455610;-0.007736
0.479543;0.007195;0.006546;0.006498;0.007698;0.008997;0.010317;0.011264;0.011060;0.009899;0.009804;0.008681;0.008417;4144.210418;0.455562;-0.007778
0.479643;0.007012;0.006293;0.006235;0.007405;0.008607;0.009821;0.010737;0.010613;0.009474;0.009484;0.008438;0.008218;3986.902807;0.456050;-0.007878
0.479743;0.007236;0.006587;0.006523;0.007704;0.008944;0.010165;0.011059;0.010931;0.009768;0.009723;0.008671;0.008432;4119.554731;0.456015;-0.007520
0.479843;0.007466;0.006829;0.006784;0.008046;0.009353;0.010668;0.011602;0.011445;0.010195;0.010088;0.008955;0.008689;4290.112498;0.455601;-0.007478
0.479943;0.007286;0.006598;0.006520;0.007723;0.008942;0.010150;0.010986;0.010889;0.009776;0.009741;0.008707;0.008469;4121.291576;0.456221;-0.007499
0.480043;0.007397;0.006755;0.006715;0.008036;0.009410;0.010787;0.011657;0.011506;0.010251;0.010035;0.008906;0.008594;4287.408239;0.455136;-0.007548
0.480143;0.007170;0.006442;0.006380;0.007606;0.008838;0.010083;0.010871;0.010824;0.009719;0.009593;0.008603;0.008317;4069.096805;0.455964;-0.007679
0.480243;0.007417;0.006764;0.006691;0.007956;0.009247;0.010574;0.011361;0.011267;0.010103;0.009978;0.008882;0.008597;4240.140481;0.455748;-0.007460
0.480343;0.007148;0.006425;0.006336;0.007539;0.008721;0.009904;0.010663;0.010671;0.009598;0.009494;0.008560;0.008281;4026.006902;0.456311;-0.007616
0.480443;0.007322;0.006619;0.006559;0.007815;0.009069;0.010349;0.011166;0.011168;0.010032;0.009807;0.008807;0.008460;4175.274372;0.455795;-0.007691
0.480543;0.007123;0.006353;0.006265;0.007452;0.008588;0.009708;0.010488;0.010547;0.009546;0.009423;0.008544;0.008262;3985.438239;0.456631;-0.007773
0.480643;0.007291;0.006557;0.006491;0.007728;0.008910;0.010077;0.010932;0.010924;0.009880;0.009660;0.008769;0.008448;4116.609573;0.456268;-0.007653
0.480743;0.007324;0.006511;0.006422;0.007638;0.008760;0.009846;0.010774;0.010810;0.009744;0.009680;0.008776;0.008487;4081.880458;0.456783;-0.007830
0.480843;0.007386;0.006657;0.006557;0.007815;0.008996;0.010070;0.011017;0.010985;0.009924;0.009753;0.008848;0.008567;4151.995374;0.456475;-0.007571
0.480943;0.007722;0.007023;0.006936;0.008244;0.009486;0.010660;0.011669;0.011590;0.010471;0.010228;0.009243;0.008919;4370.718384;0.456178;-0.007466
0.481043;0.007592;0.006840;0.006749;0.008114;0.009357;0.010540;0.011579;0.011507;0.010330;0.010114;0.009110;0.008800;4310.016505;0.455970;-0.007689
0.481143;0.007454;0.006643;0.006532;0.007827;0.008970;0.010042;0.011042;0.011030;0.009996;0.009806;0.008921;0.008628;4164.336116;0.456621;-0.007774
0.481243;0.007545;0.006810;0.006629;0.007858;0.008921;0.009913;0.010853;0.010874;0.009945;0.009792;0.008973;0.008718;4161.963136;0.457324;-0.007465
0.481343;0.007745;0.007047;0.006919;0.008207;0.009362;0.010458;0.011408;0.011410;0.010369;0.010112;0.009247;0.008931;4332.798514;0.456713;-0.007338
0.481443;0.007609;0.006849;0.006665;0.007908;0.008948;0.009933;0.010855;0.010924;0.010055;0.009838;0.009047;0.008778;4184.471459;0.457450;-0.007513
0.481543;0.007742;0.007021;0.006871;0.008187;0.009301;0.010386;0.011330;0.011369;0.010332;0.010054;0.009192;0.008934;4313.445832;0.456805;-0.007343
0.481643;0.007552;0.006767;0.006590;0.007886;0.008926;0.009891;0.010765;0.010866;0.009965;0.009704;0.008938;0.008715;4151.652253;0.457318;-0.007414
0.481743;0.007699;0.006933;0.006773;0.008109;0.009179;0.010201;0.011070;0.011152;0.010216;0.009885;0.009111;0.008856;4253.592112;0.457061;-0.007280
0.481843;0.007422;0.006612;0.006440;0.007737;0.008725;0.009616;0.010466;0.010571;0.009744;0.009452;0.008758;0.008576;4056.277282;0.457523;-0.007354
0.481943;0.007594;0.006802;0.006629;0.007976;0.009042;0.010020;0.010908;0.011021;0.010136;0.009802;0.009007;0.008757;4195.584546;0.457099;-0.007502
0.482043;0.007694;0.006918;0.006796;0.008202;0.009325;0.010394;0.011303;0.011369;0.010378;0.009981;0.009165;0.008879;4301.131405;0.456578;-0.007414
0.482143;0.007603;0.006791;0.006616;0.007953;0.008973;0.009939;0.010882;0.011076;0.010111;0.009787;0.009040;0.008798;4190.729503;0.457249;-0.007630
0.482244;0.007817;0.007019;0.006862;0.008225;0.009336;0.010398;0.011362;0.011584;0.010549;0.010145;0.009293;0.009002;4347.400109;0.456814;-0.007684
0.482344;0.007657;0.006846;0.006653;0.007998;0.009025;0.010030;0.010949;0.011151;0.010223;0.009840;0.009050;0.008816;4216.830700;0.457166;-0.007625
0.482444;0.007870;0.007086;0.006894;0.008266;0.009322;0.010342;0.011303;0.011557;0.010554;0.010092;0.009329;0.009071;4351.057371;0.457083;-0.007557
0.482544;0.007648;0.006798;0.006605;0.007901;0.008849;0.009719;0.010643;0.010950;0.010039;0.009643;0.009030;0.008814;4154.452938;0.457778;-0.007544
0.482644;0.007887;0.007093;0.006873;0.008217;0.009207;0.010112;0.011061;0.011347;0.010437;0.009978;0.009307;0.009091;4309.220079;0.457624;-0.007421
0.482744;0.007712;0.006858;0.006644;0.007981;0.008901;0.009701;0.010643;0.010948;0.010043;0.009655;0.009065;0.008918;4171.281123;0.457981;-0.007391
0.482844;0.007901;0.007068;0.006831;0.008209;0.009156;0.010018;0.010993;0.011323;0.010389;0.009916;0.009295;0.009106;4293.467267;0.457769;-0.007429
0.482944;0.007746;0.006838;0.006584;0.007933;0.008805;0.009598;0.010529;0.010905;0.010026;0.009632;0.009078;0.008925;4152.877851;0.458250;-0.007526
0.483044;0.007870;0.007024;0.006771;0.008151;0.009083;0.009936;0.010849;0.011195;0.010333;0.009825;0.009228;0.009032;4258.004102;0.457865;-0.007398
0.483144;0.007772;0.006879;0.006612;0.007964;0.008821;0.009597;0.010446;0.010866;0.009987;0.009622;0.009071;0.008936;4151.915116;0.458391;-0.007351
0.483244;0.007824;0.006974;0.006699;0.008049;0.008922;0.009745;0.010543;0.010982;0.010103;0.009642;0.009135;0.008968;4191.383238;0.458252;-0.007225
0.483344;0.007777;0.006871;0.006581;0.007957;0.008824;0.009666;0.010448;0.010936;0.010061;0.009638;0.009067;0.008904;4158.027750;0.458246;-0.007470
0.483444;0.007739;0.006859;0.006578;0.007964;0.008839;0.009723;0.010487;0.011004;0.010080;0.009591;0.009008;0.008860;4158.112459;0.457983;-0.007438
0.483544;0.007979;0.007135;0.006909;0.008373;0.009355;0.010316;0.011078;0.011518;0.010521;0.009892;0.009314;0.009114;4344.028394;0.457366;-0.007142
0.483644;0.007871;0.006940;0.006662;0.008115;0.009003;0.009843;0.010616;0.011142;0.010225;0.009725;0.009156;0.009015;4219.635183;0.458039;-0.007400
0.483744;0.008041;0.007114;0.006854;0.008333;0.009274;0.010168;0.011018;0.011519;0.010578;0.009943;0.009398;0.009179;4340.669113;0.457713;-0.007442
0.483844;0.007808;0.006864;0.006573;0.007992;0.008813;0.009525;0.010343;0.010907;0.010034;0.009522;0.009067;0.008976;4146.043888;0.458517;-0.007357
0.483944;0.007975;0.007053;0.006769;0.008226;0.009120;0.009926;0.010804;0.011356;0.010395;0.009808;0.009290;0.009135;4279.882500;0.458013;-0.007422
0.484044;0.007741;0.006766;0.006468;0.007869;0.008686;0.009406;0.010258;0.010880;0.009962;0.009423;0.008998;0.008880;4103.762145;0.458486;-0.007563
0.484144;0.007956;0.007039;0.006741;0.008163;0.009035;0.009805;0.010657;0.011257;0.010352;0.009728;0.009277;0.009100;4250.759546;0.458244;-0.007431
0.484244;0.007940;0.007055;0.006748;0.008204;0.009083;0.009865;0.010729;0.011352;0.010353;0.009786;0.009271;0.009129;4266.485815;0.458092;-0.007439
0.484344;0.007868;0.006957;0.006663;0.008116;0.009014;0.009826;0.010676;0.011288;0.010341;0.009656;0.009201;0.009011;4231.576477;0.457916;-0.007532
0.484444;0.007948;0.007061;0.006780;0.008258;0.009166;0.009967;0.010788;0.011389;0.010372;0.009748;0.009269;0.009129;4280.606585;0.457898;-0.007284
0.484544;0.007776;0.006852;0.006611;0.008077;0.008958;0.009728;0.010575;0.011202;0.010196;0.009491;0.009092;0.008929;4187.529825;0.457822;-0.007408
0.484644;0.008088;0.007223;0.006968;0.008469;0.009394;0.010207;0.011029;0.011647;0.010614;0.009881;0.009445;0.009274;4372.582911;0.457753;-0.007139
0.484744;0.007849;0.006916;0.006636;0.008121;0.008963;0.009666;0.010485;0.011138;0.010161;0.009497;0.009132;0.009024;4191.377828;0.458202;-0.007260
0.484844;0.008096;0.007184;0.006897;0.008412;0.009296;0.010052;0.010840;0.011475;0.010510;0.009793;0.009402;0.009260;4332.898234;0.458081;-0.007093
0.484944;0.007929;0.006974;0.006641;0.008084;0.008858;0.009463;0.010172;0.010907;0.010012;0.009423;0.009150;0.009081;4156.657151;0.458987;-0.007028
0.485044;0.008165;0.007264;0.006925;0.008400;0.009242;0.009952;0.010693;0.011427;0.010505;0.009828;0.009451;0.009308;4330.676978;0.458529;-0.007080
0.485144;0.007895;0.006926;0.006578;0.008011;0.008772;0.009388;0.010108;0.010899;0.009985;0.009395;0.009115;0.009027;4133.383479;0.459012;-0.007190
0.485244;0.008044;0.007112;0.006764;0.008220;0.009033;0.009737;0.010465;0.011257;0.010298;0.009643;0.009313;0.009167;4248.551839;0.458639;-0.007198
0.485344;0.008207;0.007268;0.006935;0.008450;0.009311;0.010085;0.010846;0.011592;0.010616;0.009922;0.009527;0.009339;4367.146778;0.458300;-0.007238
0.485444;0.008043;0.007073;0.006753;0.008236;0.009054;0.009777;0.010589;0.011376;0.010400;0.009663;0.009331;0.009155;4263.992462;0.458390;-0.007379
0.485544;0.008234;0.007284;0.006982;0.008526;0.009427;0.010193;0.011066;0.011802;0.010785;0.009983;0.009582;0.009378;4411.700723;0.457969;-0.007354
0.485644;0.007983;0.007008;0.006662;0.008165;0.008963;0.009603;0.010460;0.011197;0.010271;0.009565;0.009262;0.009140;4218.368923;0.458607;-0.007369
0.485744;0.008275;0.007302;0.006960;0.008487;0.009341;0.010025;0.010938;0.011690;0.010741;0.009937;0.009622;0.009434;4392.571222;0.458412;-0.007372
0.485844;0.008121;0.007087;0.006705;0.008197;0.008930;0.009462;0.010361;0.011129;0.010279;0.009570;0.009388;0.009278;4227.272269;0.459234;-0.007318
0.485944;0.008275;0.007362;0.007003;0.008556;0.009394;0.010040;0.010983;0.011683;0.010707;0.009916;0.009594;0.009466;4401.464858;0.458390;-0.007151
0.486044;0.008096;0.007079;0.006664;0.008165;0.008876;0.009399;0.010298;0.011112;0.010231;0.009568;0.009358;0.009271;4212.062931;0.459324;-0.007377
0.486144;0.008179;0.007210;0.006860;0.008407;0.009215;0.009875;0.010793;0.011556;0.010550;0.009756;0.009457;0.009314;4331.023494;0.458397;-0.007269
0.486244;0.008011;0.006965;0.006592;0.008097;0.008825;0.009365;0.010210;0.011023;0.010136;0.009436;0.009237;0.009131;4169.612532;0.459124;-0.007326
0.486344;0.008134;0.007145;0.006749;0.008284;0.009032;0.009641;0.010482;0.011288;0.010428;0.009597;0.009393;0.009236;4262.395283;0.458845;-0.007272
0.486444;0.008363;0.007381;0.007049;0.008651;0.009500;0.010231;0.011086;0.011864;0.010876;0.009969;0.009683;0.009478;4446.282527;0.458153;-0.007193
0.486544;0.008149;0.007122;0.006739;0.008303;0.009045;0.009631;0.010423;0.011238;0.010375;0.009540;0.009360;0.009243;4253.026061;0.458890;-0.007133
0.486644;0.008467;0.007476;0.007108;0.008711;0.009503;0.010141;0.010910;0.011694;0.010816;0.009941;0.009729;0.009572;4443.920329;0.458701;-0.006884
0.486744;0.008224;0.007145;0.006750;0.008293;0.008973;0.009468;0.010203;0.011078;0.010286;0.009506;0.009395;0.009305;4231.914137;0.459492;-0.007004
0.486844;0.008342;0.007323;0.006953;0.008611;0.009409;0.010027;0.010773;0.011570;0.010688;0.009804;0.009563;0.009460;4383.705670;0.458569;-0.006943
0.486944;0.008075;0.006986;0.006619;0.008205;0.008900;0.009413;0.010113;0.010988;0.010178;0.009331;0.009235;0.009150;4176.029109;0.459178;-0.007023
0.487044;0.008215;0.007155;0.006776;0.008424;0.009185;0.009798;0.010533;0.011395;0.010518;0.009630;0.009430;0.009312;4299.902385;0.458683;-0.007137
0.487144;0.008185;0.007060;0.006650;0.008255;0.008959;0.009487;0.010208;0.011138;0.010297;0.009540;0.009356;0.009291;4224.047306;0.459308;-0.007244
0.487244;0.008296;0.007224;0.006840;0.008474;0.009223;0.009838;0.010573;0.011437;0.010601;0.009662;0.009530;0.009373;4327.197710;0.458811;-0.007109
0.487344;0.007933;0.006800;0.006429;0.008037;0.008726;0.009293;0.010078;0.011031;0.010159;0.009238;0.009133;0.009004;4124.202743;0.458883;-0.007527
0.487444;0.008096;0.007027;0.006650;0.008309;0.009045;0.009659;0.010419;0.011289;0.010460;0.009502;0.009327;0.009203;4245.929602;0.458629;-0.007318
0.487544;0.008405;0.007369;0.007021;0.008722;0.009534;0.010238;0.011072;0.011915;0.010999;0.009920;0.009738;0.009535;4459.455443;0.458172;-0.007243
0.487644;0.008165;0.007069;0.006681;0.008371;0.009077;0.009639;0.010449;0.011342;0.010490;0.009488;0.009379;0.009271;4262.882790;0.458744;-0.007254
0.487744;0.008264;0.007193;0.006798;0.008503;0.009198;0.009716;0.010565;0.011445;0.010520;0.009642;0.009472;0.009427;4314.332703;0.458876;-0.007105
0.487844;0.008165;0.007052;0.006651;0.008326;0.008984;0.009436;0.010290;0.011214;0.010367;0.009429;0.009339;0.009293;4228.785374;0.459139;-0.007203
0.487944;0.008446;0.007378;0.006945;0.008658;0.009382;0.009917;0.010768;0.011662;0.010822;0.009823;0.009667;0.009579;4404.124189;0.458883;-0.007125
0.488044;0.008179;0.007054;0.006618;0.008307;0.008960;0.009437;0.010256;0.011181;0.010373;0.009422;0.009332;0.009301;4223.863435;0.459204;-0.007233
0.488144;0.008377;0.007274;0.006852;0.008559;0.009251;0.009821;0.010609;0.011527;0.010674;0.009671;0.009560;0.009483;4350.048775;0.458926;-0.007103
0.488244;0.008425;0.007278;0.006822;0.008532;0.009182;0.009712;0.010464;0.011416;0.010601;0.009680;0.009599;0.009527;4333.599864;0.459336;-0.007110
0.488344;0.008505;0.007406;0.006940;0.008628;0.009283;0.009828;0.010544;0.011500;0.010726;0.009714;0.009665;0.009583;4375.827816;0.459324;-0.006938
0.488444;0.008171;0.007007;0.006580;0.008254;0.008868;0.009313;0.010043;0.011015;0.010222;0.009282;0.009281;0.009245;4179.446695;0.459489;-0.007063
0.488544;0.008310;0.007176;0.006756;0.008458;0.009127;0.009613;0.010384;0.011332;0.010528;0.009482;0.009453;0.009394;4285.887746;0.459138;-0.007039
0.488644;0.008523;0.007414;0.006980;0.008732;0.009434;0.009933;0.010753;0.011670;0.010806;0.009775;0.009693;0.009636;4415.856107;0.458988;-0.006925
0.488744;0.008392;0.007227;0.006746;0.008454;0.009066;0.009464;0.010308;0.011282;0.010506;0.009515;0.009519;0.009504;4284.744956;0.459628;-0.007099
